line	word	segmentation	gloss
13397	thukpen	thuk-pen	word-cut
13398	suksiatsa	suk-siat-sa	make-break-NMLZ
13399	hunhun	hun-hun	time-REDUP
13400	paipihtoh	pai-pih-toh	go-APPL-with
13401	gentaak	gen-taak	speak-firmly
13402	kidoksa	ki-dok-sa	REFL-draw-NMLZ
13403	ziahziah	ziah-ziah	willing-REDUP
13404	entelin	en-tel-in	look-join-INST
13405	vaihawmsa	vai-hawm-sa	go-gather-NMLZ
13406	zuakkhiat	zuak-khiat	sell-depart
13407	tawpsak	tawp-sak	end-CAUS
13409	kingapna	ki-ngap-na	REFL-lean-NMLZ
13410	liamsakna	liam-sak-na	wound-CAUS-NMLZ
13411	tecipanna	te-ci-pan-na	PL-say-arrive-NMLZ
13412	kilawmtatna	ki-lawm-tat-na	REFL-agree-cut-NMLZ
13413	kisehkhenna	ki-seh-khen-na	REFL-set-divide-NMLZ
13414	sawmlinga	sawm-ling-a	ten-round-NOM
13415	thuciamsa	thu-ciam-sa	word-promise-NMLZ
13417	sakite	sak-i-te	CAUS-PST-PL
13418	sakzawk	sak-zawk	cause-more
13419	nisima	ni-sim-a	day-count-NOM
13420	kisimte	ki-sim-te	REFL-count-PL
13421	haipite	hai-pi-te	spear-big-PL
13422	liatnate	liat-na-te	great-NMLZ-PL
13423	pemtate	pem-ta-te	sojourn-NMLZ-PL
13424	golzawte	gol-zaw-te	hundred-more-PL
13425	neuzawte	neu-zaw-te	small-more-PL
13426	pahtawihuai	pah-tawi-huai	father-sorrow-full
13428	paangah	pang-ah	nail-LOC
13429	thukkhia	thuk-khia	word-out
13430	kamdawn	kam-dawn	word-perceive
13431	innlimah	inn-lim-ah	house-pillar-LOC
13432	sangzaw	sang-zaw	high-more
13434	bawngnawi	bawng-nawi	cow-meat
13435	tutna	tut-na	sleep-NMLZ
13436	phatna	phat-na	praise-NMLZ
13437	hoihna	hoih-na	good-NMLZ
13438	sagihna	sagih-na	seven-NMLZ
13439	zahtakna	zahtak-na	fear-NMLZ
13440	hihna	hih-na	be-NMLZ
13441	zanpi	zan-pi	night-big
13442	zuazuate	zuazua-te	willing-PL
13443	namcin	nam-cin	nation-say
13444	khuak	khu-ak	bed-place
13446	pahtawina	pah-tawi-na	feast-sorrow-NMLZ
13447	cianna	cian-na	announce-NMLZ
13448	mualbo	mual-bo	hill-tower
13449	thupi	thu-pi	word-big
13450	dingpi	ding-pi	stand-big
13451	khuamialna	khua-mial-na	town-dark-NMLZ
13452	pilzaw	pil-zaw	wise-more
13453	hawmpi	hawm-pi	join-big
13454	cingh	cing-h	lend-COMP
13455	muanhuai	muan-huai	trust-full
13456	khinta	khin-ta	move-NMLZ
13457	ngakngakna	ngak-ngak-na	wait-REDUP-NMLZ
13458	tuamtuamte	tuam-tuam-te	kind-REDUP-PL
13464	khekna	khek-na	give.in-NMLZ
13465	khimsakin	khim-sak-in	crown-CAUS-INST
13466	kiphasakte	ki-pha-sak-te	REFL-good-CAUS-PL
13467	kisukha	ki-suk-ha	REFL-move-PERF
13468	kimawlsak	ki-mawl-sak	REFL-mock-CAUS
13469	ngunseek	ngun-seek	silver-forge
13470	otsan	ot-san	cry-voice
13471	lanluat	lan-luat	show-fold
13472	dahmai	dah-mai	sad-face
13474	-	-	PUNCT
13475	mangpa	mang-pa	chief-father
13477	lamna-a	lam-na-a	build-NMLZ-LOC
13478	kiimnai-a	ki-im-nai-a	REFL-stay-near-LOC
13479	hehsa-in	heh-sa-in	angry-NMLZ-ERG
13480	gan-an	gan-an	possess-?
13481	lam-an	lam-an	way-?
13482	eh	eh	INTERJ
13483	oh	oh	INTERJ
13484	hutna-in	hut-na-in	shelter-NMLZ-ERG
13485	pipi-in	pi-pi-in	grind-REDUP-ERG
13489	se-alte	se-al-te	jackal-PL
13490	se-al	se-al	jackal
13492	khekna-in	khek-na-in	exchange-NMLZ-ERG
13494	phulapa	phu-la-pa	avenge-NMLZ-M
13496	thahatte	tha-hat-te	strength-strong-PL
13498	tupa	tu-pa	grandson-M
13500	meigongnu	meigong-nu	widow-F
13502	kilin	ki-lin	REFL-shake
13503	kiling	ki-ling	REFL-shake
13504	khe-a	khe-a	foot-LOC
13506	gulpi	gul-pi	serpent-big
13509	thahatpa	tha-hat-pa	strength-strong-M
13511	gan-an	gan-an	possess-ERG
13512	lam-an	lam-an	way-ERG
13514	sungpa	sung-pa	inside-M
13516	kopte	kop-te	frog-PL
13518	gukte	guk-te	lice-PL
13520	lite	li-te	river-PL
13522	mongte-ah	mong-te-ah	throat-PL-LOC
13523	mongte	mong-te	throat-PL
13524	li-a	li-a	river-LOC
13526	phakpa	phak-pa	able-M
13528	suante	suan-te	descendant-PL
13531	tecite	teci-te	witness-PL
13534	tuutalte	tuu-tal-te	flock-POSS-PL
13535	tau-a	tau-a	spear-LOC
13537	luite	lui-te	river-PL
13539	hangte	hang-te	reason-PL
13541	kungte	kung-te	tree-PL
13544	suanpa	suan-pa	descendant-M
13546	kisukha-in	ki-suk-ha-in	REFL-move-out-ERG
13547	kisukha	ki-suk-ha	REFL-move-out
13548	dengzanin	deng-zan-in	cut-break-ERG
13549	dengzan	deng-zan	cut-break
13550	tawsakin	taw-sak-in	blind-CAUS-ERG
13551	tawsak	taw-sak	blind-CAUS
13552	ngeksuak	ngek-suak	tender-become
13553	tamkham	tam-kham	many-break
13554	mangkha	mang-kha	dream-wake
13555	ot	ot	cry.out
13556	kipuksuk	ki-puk-suk	REFL-fall-move
13557	phulkhap	phul-khap	avenge-join
13558	tuaklo	tuak-lo	encounter-NEG
13559	seelcipzo	seel-cip-zo	press-squeeze-COMPL
13560	kisiit	ki-siit	REFL-wipe
13561	kidiahin	ki-diah-in	REFL-level-ERG
13562	phualkip	phual-kip	outside-completely
13563	phulin	phul-in	avenge-ERG
13564	laphuah	la-phuah	song-compose
13565	phungmai	phung-mai	law-face
13566	kihui	ki-hui	REFL-gather
13567	dap	dap	war
13568	kihuiheek	ki-hui-heek	REFL-gather-scatter
13569	tasam	ta-sam	child-call
13570	guallelh	gual-lelh	outside-change
13572	mante	man-te	price-PL
13573	tazo	ta-zo	child-COMPL
13574	vuknelh	vuk-nelh	wash-again
13575	gimbawlin	gim-bawl-in	difficulty-make-ERG
13576	giklua	gik-lua	fall-exceed
13578	phualte-ah	phual-te-ah	outside-PL-LOC
13579	phiatsiang	phiat-siang	throw-clean
13580	kikhuangin	ki-khuang-in	REFL-shake-ERG
13581	kikhuang	ki-khuang	REFL-shake
13582	kisun	ki-sun	REFL-day
13583	manlahin	man-lah-in	price-take-ERG
13584	kingamin	ki-ngam-in	REFL-dare-ERG
13585	kulhzangah	kulh-zang-ah	wall-middle-LOC
13586	kikeeksa	ki-keek-sa	REFL-bend-PAST
13587	tawmto	tawm-to	short-stay
13588	gukvei	guk-vei	louse-time
13589	lamlah	lam-lah	way-take
13590	gahto	gah-to	fruit-stay
13591	lehkaih	leh-kaih	change-turn
13592	tuanthu	tuan-thu	tell-word
13595	semte	sem-te	serve-PL
13596	khelbawl	khel-bawl	deceive-make
13598	taigawp	tai-gawp	flee-cover
13599	susiapa	su-sia-pa	enemy-bad-M
13600	lengzong	leng-zong	king-even
13601	kulhkongpi-a	kulh-kong-pi-a	wall-gate-big-LOC
13602	suangdawk	suang-dawk	stone-pound
13605	kinawngkaisak	ki-nawng-kai-sak	REFL-help-turn-CAUS
13606	lelhtuak	lelh-tuak	change-meet
13607	kinuaisiah	ki-nuai-siah	REFL-below-descend
13608	kuppih	kup-pih	cover-CAUS
13609	kitamkham	ki-tam-kham	REFL-many-break
13610	phuksakin	phuk-sak-in	fell-CAUS-ERG
13611	gukhia-in	guk-khia-in	louse-exit-ERG
13612	batsakkik	bat-sak-kik	bind-CAUS-ITER
13613	piangvat	piang-vat	be.born-time
13614	bawlthuah	bawl-thuah	make-success
13615	kitheihthang	ki-theih-thang	REFL-know-able
13616	lomte	lom-te	warm-PL
13617	kimakai	ki-ma-kai	REFL-front-reach
13618	tuubukte	tuu-buk-te	flock-fold-PL
13619	kutna	kut-na	hand-NMLZ
13620	kihelkim	ki-hel-kim	REFL-deceive-complete
13621	pawlpawl	pawl-pawl	group-REDUP
13622	kihihna	ki-hih-na	REFL-be-NMLZ
13623	zakiasak	zak-ia-sak	hear.II-NOM-CAUS
13624	kinusiat	ki-nu-siat	REFL-mother-destroy
13625	pamte	pam-te	arm-PL
13626	behlephung	beh-le-phung	tribe-and-family
13627	khekhat	khe-khat	foot-one
13628	daltuah	dal-tuah	hinder-success
13629	mangpite	mang-pi-te	chief-big-PL
13630	losap	lo-sap	field-work
13631	kisukcipna	ki-suk-cip-na	REFL-move-press-NMLZ
13632	kikanna	ki-kan-na	REFL-dry-NMLZ
13633	kisepna	ki-sep-na	REFL-work-NMLZ
13634	thuzaksakna	thu-zak-sak-na	word-hear-CAUS-NMLZ
13635	telh	telh	add
13636	kipaipihna	ki-pai-pih-na	REFL-go-CAUS-NMLZ
13637	semsakkik	sem-sak-kik	serve-CAUS-ITER
13638	siampipihte	siam-pi-pih-te	skilled-big-CAUS-PL
13639	tungto	tung-to	arrive-remain
13640	sinin	si-nin	die-seem
13641	puakkhawm	puak-khawm	send-together
13642	nungpai	nung-pai	live-go
13643	thakna	thak-na	new-NMLZ
13644	kilawmzah	ki-lawm-zah	REFL-sufficient-respect
13645	kiu-a	kiu-a	call-LOC
13646	kuanun	kuan-un	carry-PL
13647	zahzahin	zah-zah-in	respect-REDUP-ERG
13648	singkhia	sing-khia	tree-exit
13649	gikpi	gik-pi	fall-big
13650	kisutuah	ki-su-tuah	REFL-enemy-defeat
13651	taseleh	ta-se-leh	child-small-and
13652	livei	li-vei	river-time
13654	masate	masa-te	first-PL
13655	kikhawmtuah	ki-khawm-tuah	REFL-gather-succeed
13656	tuilim	tui-lim	water-submerge
13657	suanglot	suang-lot	stone-loosen
13658	vahsak	vah-sak	go-CAUS
13659	phulsak	phul-sak	avenge-CAUS
13660	gendai	gen-dai	speak-hinder
13661	sialo	sia-lo	bad-NEG
13662	ngaihsutsak	ngaihsut-sak	think-CAUS
13663	teltheihna	tel-theih-na	add-able-NMLZ
13665	neu-a	neu-a	small-LOC
13666	neu-in	neu-in	small-ERG
13667	neu-et	neu-et	small-until
13668	neu	neu	small
13669	tutna-ah	tut-na-ah	sleep-NMLZ-LOC
13670	phatna-ah	phat-na-ah	praise-NMLZ-LOC
13671	phatna-in	phat-na-in	praise-NMLZ-ERG
13672	phatna	phat-na	praise-NMLZ
13673	hoihna-ah	hoih-na-ah	good-NMLZ-LOC
13674	hoihna	hoih-na	good-NMLZ
13675	hihna-ah	hih-na-ah	be-NMLZ-LOC
13676	cianna-ah	cian-na-ah	announce-NMLZ-LOC
13677	cianna	cian-na	announce-NMLZ
13678	zahtakna-in	zahtak-na-in	honor-NMLZ-ERG
13679	khangno-in	khang-no-in	generation-young-ERG
13680	khangno	khang-no	generation-young
13681	sangzaw-in	sang-zaw-in	high-more-ERG
13682	sangzaw	sang-zaw	high-more
13683	zato	za-to	hear.I-remain
13684	sukmang	suk-mang	make-chief
13685	ahihloh	a-hih-loh	3SG-be-fail
13686	thumnop	thum-nop	three-willing
13687	tengbek	teng-bek	dwell-only
13688	phutsak	phut-sak	spray-CAUS
13689	hehpihzawh	heh-pih-zawh	angry-CAUS-able
13690	kiginkholh	ki-gin-kholh	REFL-fear-INTENS
13691	khaisak	khai-sak	lift-CAUS
13692	tuamtuama	tuam-tuam-a	various-REDUP-LOC
13693	kikhaina	ki-khai-na	REFL-lift-NMLZ
13694	kitanna	ki-tan-na	REFL-stand-NMLZ
13695	khantohna	khan-toh-na	spirit-reach-NMLZ
13696	kikhit	ki-khit	REFL-finish
13697	phehlehna	pheh-leh-na	throw-back-NMLZ
13698	lawnto	lawn-to	cross-remain
13699	kipaii	ki-pai-i	REFL-go-NOM
13700	hepkhiatsak	hep-khiat-sak	shake-off-CAUS
13701	ngeungau	ngeu-ngau	shake-REDUP
13702	mot	mot	ant
13703	luipi	lui-pi	river-big
13704	khuasikmul	khua-sik-mul	town-cool-hill
13705	piangtawm	piang-tawm	be.born-short
13706	dahte	dah-te	sad-PL
13707	lumletsak	lum-let-sak	warm-change-CAUS
13708	puksih	puk-sih	fall-die
13709	kitawikhai	ki-tawi-khai	REFL-short-lift
13710	gikzaw	gik-zaw	fall-more
13711	kihehnepna	ki-heh-nep-na	REFL-angry-press-NMLZ
13712	suksiatgawp	suk-siat-gawp	make-destroy-cover
13713	hilhhelh	hilh-helh	teach-wrong
13714	zungbawh	zung-bawh	root-spread
13715	zawhzawh	zawh-zawh	able-REDUP
13716	thupi-in	thu-pi-in	word-big-ERG
13717	dahnate	dah-na-te	sad-NMLZ-PL
13718	paih	pai-h	go-COMP
13719	thuthukte	thu-thuk-te	word-deep-PL
13720	vakvaisak	vak-vai-sak	walk-around-CAUS
13721	dingpi-in	ding-pi-in	stand-big-ERG
13722	seello	seel-lo	press-NEG
13723	pilnate	pil-na-te	learn-NMLZ-PL
13724	nialnial	nial-nial	argue-REDUP
13725	kikhek	ki-khek	REFL-exchange
13726	gawlin	gawl-in	empty-ERG
13727	thuumsak	thuum-sak	believe-CAUS
13728	bungbu	bung-bu	cave-hole
13729	kisiah	ki-siah	REFL-descend
13731	mialcipsak	mial-cip-sak	dark-press-CAUS
13732	midangpi	mi-dang-pi	person-other-big
13733	siakhia	sia-khia	bad-exit
13734	dangtawng	dang-tawng	other-language
13735	zangkha	zang-kha	use-wake
13736	lamsate	lam-sa-te	wild-beast-PL
13737	duhduh	duh-duh	want-REDUP
13738	keuhkeuh	keuh-keuh	dig-REDUP
13739	kholsa	khol-sa	denounce-PAST
13740	khantosak	khan-to-sak	spirit-stay-CAUS
13741	punna	pun-na	multiply-NMLZ
13742	kisukmitsak	ki-suk-mit-sak	REFL-move-eye-CAUS
13743	buhsi	buh-si	rice-die
13744	lunggimin	lung-gim-in	heart-pain-ERG
13745	nopnate	nop-na-te	willing-NMLZ-PL
13746	kivuk	ki-vuk	REFL-wash
13747	taai	taai	flee
13748	langpan	lang-pan	side-from
13750	tagahte	ta-gah-te	child-fruit-PL
13751	neihsunte	neih-sun-te	have-day-PL
13752	gawi-in	gawi-in	hook-ERG
13754	meigongte	meigong-te	widow-PL
13755	seelcipsak	seel-cip-sak	press-squeeze-CAUS
13756	kisakna	ki-sak-na	REFL-CAUS-NMLZ
13757	leenkhia-in	leen-khia-in	lean-exit-ERG
13758	kitawh	ki-tawh	REFL-COM
13759	leivuite	lei-vui-te	earth-dust-PL
13760	tawhvang	tawh-vang	with-because
13761	nomsak	nom-sak	rest-CAUS
13762	maigumna	mai-gum-na	face-bow-NMLZ
13763	singzung	sing-zung	tree-trunk
13764	sawlkawm	sawl-kawm	send-together
13765	hoihlua	hoih-lua	good-exceed
13766	guaksuaksak	guak-suak-sak	cry-become-CAUS
13767	koihkhong	koih-khong	put-closed
13768	buisum	bui-sum	round-three
13769	ngaingai	ngai-ngai	listen-REDUP
13770	mawkphat	mawk-phat	only-reach
13771	limpen	lim-pen	sign-most
13772	sipak	si-pak	die-side
13773	cihpih	cih-pih	say-CAUS
13774	talecin	tale-cin	wave-move
13775	pilzaw-in	pil-zaw-in	learn-more-ERG
13776	vangliat	vang-liat	power-strong
13777	hawmpi-in	hawm-pi-in	join-big-ERG
13778	vialcip	vial-cip	encircle-press
13779	taanglua	taang-lua	poor-exceed
13780	uksawnte	uk-sawn-te	rule-teach-PL
13782	mangte	mang-te	chief-PL
13784	kigin	ki-gin	REFL-fear
13785	kipuahin	ki-puah-in	REFL-send-ERG
13786	kize-etna	ki-zeet-na	REFL-rub-NMLZ
13787	tawngnungah	tawng-nung-ah	language-after-LOC
13788	sagihna-a	sagih-na-a	seven-NMLZ-LOC
13789	thukna-in	thuk-na-in	deep-NMLZ-ERG
13790	omlai-un	om-lai-un	exist-midst-PL
13791	paihna	paih-na	go.COMP-NMLZ
13792	tuamtuamte-ah	tuam-tuam-te-ah	various-REDUP-PL-LOC
13795	innkuan	inn-kuan	house-family
13796	innkuan-a	inn-kuan-a	house-family-LOC
13797	innkuanpih	inn-kuan-pih	house-family-all
13798	innkuante	inn-kuan-te	house-family-PL
13799	angvan	ang-van	bright-sky
13800	angvanin	ang-van-in	bright-sky-ERG
13801	angvanna	ang-van-na	bright-sky-NMLZ
13802	kankhia	kan-khia	firmly-exit
13803	kahlei	kah-lei	behind-earth
13804	kahlei-ah	kah-lei-ah	behind-earth-LOC
13805	ansite	an-site	others-?
13806	anvai	an-vai	PL-go
13807	anlate	an-la-te	PL-take-PL
13808	kampau	kam-pau	word-speak
13809	kampau-in	kam-pau-in	word-speak-ERG
13810	kamkat	kam-kat	word-cut
13811	kamkhat	kam-khat	word-one
13812	kamtam	kam-tam	word-many
13813	awmgak	awm-gak	be-?
13814	nawlkhin	nawl-khin	law-?
13815	nawhpai	nawh-pai	push-go
13816	napna	nap-na	thick-NMLZ
13817	namtuam	nam-tuam	tribe-kind
13819	liangkoah	liang-ko-ah	shoulder-both-LOC
13820	napiun	napi-un	but-PL.IMP
13821	notea	no-te-a	young-PL-NOM
13822	nomaua	no-mau-a	young-also-NOM
13823	nuaiate	nuai-a-te	below-NOM-PL
13824	piakna	piak-na	give.to-NMLZ
13825	piaknain	piak-na-in	give.to-NMLZ-INST
13826	mautea	mau-te-a	also-PL-NOM
13827	mipi	mi-pi	person-big
13828	zahtakte	zahtak-te	honor-PL
13829	vasate	va-sa-te	go.and-PAST-PL
13830	sealt	seal-t	seal-?
13831	sealte	seal-te	seal-PL
13832	paaiah	pa-ai-ah	father-NOM-LOC
13833	naungekah	nau-ngek-ah	child-birth-LOC
13834	tuangte	tuang-te	chariot-PL
13835	dingte	ding-te	PROSP-PL
13836	sipah	si-pa-ah	be-NMLZ-LOC
13837	maimanah	mai-man-ah	face-true-LOC
13838	thatte	that-te	kill-PL
13839	tuamtuamte	tuam-tuam-te	various-REDUP-PL
13840	tanaute	ta-nau-te	child-small-PL
13841	sisate	si-sa-te	unclean-PAST-PL
13842	miliante	mi-lian-te	person-great-PL
13843	khualnaun	khual-naun	guest-long.time
13844	khualnaunin	khual-naun-in	guest-long.time-INST
13845	siamgante	siam-gan-te	weave-work-PL
13846	zawnahna	zawn-ah-na	north-LOC-?
13847	lungzina	lung-zin-a	heart-bright-NOM
13848	khanghamte	khang-ham-te	generation-old-PL
13851	nini	ni-ni	day-REDUP
13852	nini-in	ni-ni-in	day-REDUP-ERG
13853	niniin	ni-ni-in	day-REDUP-ERG
13854	temkawi	tem-kawi	prune-hook
13855	temkawi-in	tem-kawi-in	prune-hook-ERG
13856	temkawiin	tem-kawi-in	prune-hook-ERG
13857	temkawite	tem-kawi-te	prune-hook-PL
13858	kiim	kiim	around
13859	kiim-ah	kiim-ah	around-LOC
13860	kiimah	kiim-ah	around-LOC
13861	kiima	kiim-a	around-NOM
13862	kiimate	kiim-a-te	around-NOM-PL
13863	kiimte	kiim-te	around-PL
13864	kiimte-ah	kiim-te-ah	around-PL-LOC
13865	lamlianpi	lam-lian-pi	road-big-INTENS
13866	lamlianpi-ah	lam-lian-pi-ah	road-big-INTENS-LOC
13867	lamlianpiah	lam-lian-pi-ah	road-big-INTENS-LOC
13868	thuthu	thu-thu	word-REDUP
13869	thuthu-in	thu-thu-in	word-REDUP-ERG
13870	thuthuin	thu-thu-in	word-REDUP-ERG
13871	lohpipi	loh-pi-pi	not-big-INTENS
13872	lohpipi-in	loh-pi-pi-in	not-big-INTENS-ERG
13873	lohnapi	loh-na-pi	not-NMLZ-big
13874	lohnapi-ah	loh-na-pi-ah	not-NMLZ-big-LOC
13875	bui	bui	joint
13876	bui-in	bui-in	joint-ERG
13877	zekna	zek-na	allocate-NMLZ
13878	zekna-ah	zek-na-ah	allocate-NMLZ-LOC
13879	lung-am	lung-am	heart-feel
13880	nitak-an	ni-tak-an	day-true-time
13881	bawngnawi	bawng-nawi	cattle-bull
13882	bawngnawi-thaukhal	bawng-nawi-thau-khal	cattle-bull-fat-roast
13883	kiumcip	ki-um-cip	REFL-cover-tightly
13884	ki-umcip	ki-um-cip	REFL-cover-tightly
13885	kitha	ki-tha	REFL-spread
13886	ki-tha	ki-tha	REFL-spread
13887	kiitin	ki-it-in	REFL-love-ERG
13888	ki-itin	ki-it-in	REFL-love-ERG
13889	kiukin	ki-uk-in	REFL-rule-ERG
13890	ki-ukin	ki-uk-in	REFL-rule-ERG
13891	kei-a	kei-a	1SG.EMPH-GEN
13892	zalhmai	zalh-mai	settle-INTENS
13893	zalhmai-in	zalh-mai-in	settle-INTENS-ERG
13894	zalhmain	zalh-mai-in	settle-INTENS-ERG
13895	kawmsa	kawm-sa	sigh-PAST
13896	kawmsa-in	kawm-sa-in	sigh-PAST-ERG
13897	kawmsain	kawm-sa-in	sigh-PAST-ERG
13898	cilin	cil-in	thresh-ERG
13899	ci-lin	cil-in	thresh-ERG
13900	cilna	cil-na	thresh-NMLZ
13901	bawngek	bawng-ek	cattle-dung
13902	bawng-ek	bawng-ek	cattle-dung
13903	anpia	an-pia	PL-give
13904	anpia-in	an-pia-in	PL-give-ERG
13905	lungam	lung-am	heart-feel
13906	lung-am	lung-am	heart-feel
13907	tumakuak	tu-ma-kuak	this-also-half
13908	tumakuakte	tu-ma-kuak-te	this-also-half-PL
13909	tu-ma-kuakte	tu-ma-kuak-te	this-also-half-PL
13910	nitak	ni-tak	sun-set
13911	nitakan	ni-tak-an	sun-set-time
13912	nitak-an	ni-tak-an	sun-set-time
13916	ki-enen	ki-en-en	REFL-look-REDUP
13917	kizia	ki-zia	REFL-crouch
13918	kizia-in	ki-zia-in	REFL-crouch-ERG
13919	kiciangto	ki-ciang-to	REFL-pile-CONT
13920	kiciangto-in	ki-ciang-to-in	REFL-pile-CONT-ERG
13921	ki-atnente	ki-at-nen-te	REFL-burn-fire-PL
13922	ki-atkeh	ki-at-keh	REFL-cut-self
13923	ki-omsakkik	ki-om-sak-kik	REFL-be-CAUS-again
13924	ki-etkik	ki-et-kik	REFL-care-again
13925	kilukhuhsa	ki-lu-khuh-sa	REFL-head-cover-PAST
13926	kilukhuhsa-in	ki-lu-khuh-sa-in	REFL-head-cover-PAST-ERG
13927	ki-up	ki-up	REFL-expect
13928	kipumpei	ki-pum-pei	REFL-body-shake
13929	kipumpei-in	ki-pum-pei-in	REFL-body-shake-ERG
13930	kihoho	ki-ho-ho	REFL-counsel-REDUP
13931	kihoho-in	ki-ho-ho-in	REFL-counsel-REDUP-ERG
13932	kivakna	ki-vak-na	REFL-walk-NMLZ
13933	kivakna-in	ki-vak-na-in	REFL-walk-NMLZ-ERG
13934	kilawnto	ki-lawn-to	REFL-rise-CONT
13935	kilawnto-in	ki-lawn-to-in	REFL-rise-CONT-ERG
13936	kilensa	ki-len-sa	REFL-lean-PAST
13937	kilensa-in	ki-len-sa-in	REFL-lean-PAST-ERG
13938	kibotkhia	ki-bot-khia	REFL-remove-exit
13939	kibotkhia-in	ki-bot-khia-in	REFL-remove-exit-ERG
13940	kibulhsa	ki-bulh-sa	REFL-arrange-PAST
13941	kibulhsa-in	ki-bulh-sa-in	REFL-arrange-PAST-ERG
13942	kinawhsa	ki-nawh-sa	REFL-push-PAST
13943	kinawhsa-in	ki-nawh-sa-in	REFL-push-PAST-ERG
13944	kipuahpha	ki-puah-pha	REFL-waste-away
13945	kipuahpha-in	ki-puah-pha-in	REFL-waste-away-ERG
13946	kikhualna	ki-khual-na	REFL-guest-NMLZ
13947	kikhualna-in	ki-khual-na-in	REFL-guest-NMLZ-ERG
13948	kiphuai	ki-phuai	REFL-devour
13949	kiphuai-in	ki-phuai-in	REFL-devour-ERG
13950	kituhnate	ki-tuh-na-te	REFL-swear-NMLZ-PL
13951	kituhnate-ah	ki-tuh-na-te-ah	REFL-swear-NMLZ-PL-LOC
13952	kiginna	ki-gin-na	REFL-wanton-NMLZ
13953	kiginna-in	ki-gin-na-in	REFL-wanton-NMLZ-ERG
13954	ki-ipipna	ki-ip-ip-na	REFL-strive-REDUP-NMLZ
13955	ki-ipipna-in	ki-ip-ip-na-in	REFL-strive-REDUP-NMLZ-ERG
13956	kihazatnate	ki-hazat-na-te	REFL-revel-NMLZ-PL
13957	kihazatnate-in	ki-hazat-na-te-in	REFL-revel-NMLZ-PL-ERG
13958	kihaza	ki-haza	REFL-revel
13959	kihaza-in	ki-haza-in	REFL-revel-ERG
13960	kimawlna	ki-mawl-na	REFL-subdue-NMLZ
13961	kimawlna-ah	ki-mawl-na-ah	REFL-subdue-NMLZ-LOC
13962	ki-ettelna	ki-et-tel-na	REFL-test-match-NMLZ
13963	ki-ettel	ki-et-tel	REFL-test-match
13964	ki-ettehin	ki-et-teh-in	REFL-test-match-ERG
13965	ki-upmawhnate	ki-up-mawh-na-te	REFL-hope-err-NMLZ-PL
13966	ki-apin	ki-ap-in	REFL-cry-ERG
13967	ki-uktawm	ki-uk-tawm	REFL-rule-end
13968	ki-ipzote	ki-ip-zo-te	REFL-strive-able-PL
13969	ki-ipin	ki-ip-in	REFL-strive-ERG
13970	kikaiawksak	ki-kai-awk-sak	REFL-gather-all-CAUS
13971	kikai-awksak	ki-kai-awk-sak	REFL-gather-all-CAUS
13972	kize-etsa	ki-ze-et-sa	REFL-tempt-care-PAST
13973	ki-eu	ki-eu	REFL-call
13974	ki-ipcip	ki-ip-cip	REFL-strive-tightly
13975	ki-uatsaknate	ki-uat-sak-na-te	REFL-bind-CAUS-NMLZ-PL
13976	ki-enpha	ki-en-pha	REFL-look-good
13977	ki-umcihin	ki-um-cih-in	REFL-cover-tight-ERG
13978	kitunsa	ki-tun-sa	REFL-arrive-PAST
13979	kitunsa-in	ki-tun-sa-in	REFL-arrive-PAST-ERG
13980	kikawi	ki-kawi	REFL-hook
13981	kikawi-in	ki-kawi-in	REFL-hook-ERG
13982	ki-atte	ki-at-te	REFL-burn-PL
13983	kinungat	ki-nung-at	REFL-follow-after
13984	kinung-at	ki-nung-at	REFL-follow-after
13985	ki-itnate	ki-it-na-te	REFL-love-NMLZ-PL
13986	kisu	ki-su	REFL-count
13987	kisu-in	ki-su-in	REFL-count-ERG
13988	kitheihsakna	ki-theih-sak-na	REFL-know-CAUS-NMLZ
13989	kitheihsakna-ah	ki-theih-sak-na-ah	REFL-know-CAUS-NMLZ-LOC
13990	kitheihsakna-in	ki-theih-sak-na-in	REFL-know-CAUS-NMLZ-ERG
13991	kiphukha	ki-phu-kha	REFL-wear-put
13992	kiphukha-in	ki-phu-kha-in	REFL-wear-put-ERG
13993	kikokona	ki-koko-na	REFL-cry.out-NMLZ
13994	kikokona-in	ki-koko-na-in	REFL-cry.out-NMLZ-ERG
13995	kikolawksak	ki-kol-awk-sak	REFL-cry-all-CAUS
13996	kikol-awksak	ki-kol-awk-sak	REFL-cry-all-CAUS
13999	hangkeu	hang-keu	roast-fire
14000	hangkeu-in	hang-keu-in	roast-fire-ERG
14001	sapipi	sa-pi-pi	INTENS-big-REDUP
14002	sapipi-in	sa-pi-pi-in	INTENS-big-REDUP-ERG
14003	hehsapi	heh-sa-pi	anger-PAST-big
14004	hehsapi-in	heh-sa-pi-in	anger-PAST-big-ERG
14005	thangzaw	thang-zaw	bless-more
14006	thangzaw-in	thang-zaw-in	bless-more-ERG
14007	ciangpha	ciang-pha	announce-good
14008	ciangpha-in	ciang-pha-in	announce-good-ERG
14009	tampipi	tam-pi-pi	many-big-REDUP
14010	tampipi-in	tam-pi-pi-in	many-big-REDUP-ERG
14011	phengphi	pheng-phi	testify-against
14012	phengphi-in	pheng-phi-in	testify-against-ERG
14013	zangawp	zan-gawp	night-break
14014	zan-gawp	zan-gawp	night-break
14015	singkungno	sing-kung-no	tree-trunk-small
14016	singkungno-in	sing-kung-no-in	tree-trunk-small-ERG
