word	freq	gloss
khite	1	?-PL
nimrah	1	day-?
sebam	1	?
beon	1	?
kawikawisak	1	1SG-?
khangsakto	1	generation-?
lamgal	1	?
atrothshofan	1	3SG-?
bethharan	1	?
satsa	1	strike-?
ribnah	1	?
iyim	1	1PL.INCL-?
abelshittim	1	3SG-?
hazaraddar	1	?
zifron	1	wife-?
khislon	1	?
elidad	1	?
jogli	1	?
efod	1	?
shiftan	1	?
parnak	1	father-?
azzan	1	3SG-?
shelomi	1	?-NMLZ.AG
pedahel	1	?
taanggam	1	?
galbawlna	1	?-NMLZ
khawhin	1	spirit-?
daihual	1	?
taisa	1	?
suf	1	?
tofel	1	sit-?
dizahab	1	?
phasakzo	1	?
kineihnate	1	?-PL
thuphawksa	1	blessing-?
hoihtuak	1	be.good-?
tunpihsuk	1	?
khopzah	1	labor-?
zamzummim	1	hear.I-?
sanglua	1	high-?
lenkipte	1	?-PL
zaksak	1	hear.II-?
bawlkhak	1	make-?
tuleta	1	?
siamaimang	1	be.skilled-?
beza	1	?
nawhkhiatna	1	2SG-?-NMLZ
siangkhiasakin	1	?
teelzo	1	?
tamzawkna	1	?-NMLZ
thukpah	1	word-?
tuulekeelno	1	?
kilim	1	?
piakzaw	1	give.to-?
khanlua	1	spirit-?
kibuaisak	1	?
cilbawl	1	say-?
siamangsak	1	be.skilled-?
nawhkhiat	1	2SG-?
kithawina	1	?-NMLZ
sukkhapte	1	make.become-?-PL
moserah	1	?
sungtengun	1	?
nawmvalhna	1	2SG-?-NMLZ
beimangsakin	1	?
siangkhiasak	1	?
ninkikholna	1	day-?-NMLZ
atkeh	1	3SG-?
simsakhi	1	?
saza	1	flesh-?
zosakhi	1	?
gamtuu	1	land-?
sakikhte	1	cause-?-PL
samuat	1	call-?
anpiang	1	3SG-?
galmi	1	?-NMLZ.AG
dapphahin	1	?
khengvala	1	divide-?
kiliatsak	1	?
sikhate	1	repent-?-PL
ga	1	?
kikhongin	1	?
phula	1	?
keeksakin	1	foot-?
meidawilawh	1	?
kithuneihna	1	?-NMLZ
kithahlam	1	?
muhthadah	1	see.II-?
phottohsakkikna	1	?-NMLZ
vasabu	1	go.and-?
tangban	1	?
khokhawm	1	labor-?
kigankhawm	1	?
liausak	1	?
zidangte	1	wife-?-PL
heisakzaw	1	?
khantawnun	1	spirit-?
tulzum	1	?
ankhing	1	3SG-?
zantaamsak	1	hear.I-?
kineihna	1	?-NMLZ
khensakin	1	divide-?
lumsuksakin	1	warm-?
kineubawl	1	?
laknop	1	take-?
kaihkhiatsakin	1	1SG-?
cikhia	1	say-?
kikaih	1	?
selsimte	1	slice-?-PL
sattansak	1	strike-?
ipsung	1	1PL.INCL-?
netniamnate	1	eat-?-PL
zidang	1	wife-?
thatsim	1	kill-?
seengte	1	?-PL
nuaikiat	1	mother-?
lawhte	1	?-PL
sihmang	1	die-?
keutumna	1	dig-?-NMLZ
mutgawpna	1	see.I-?-NMLZ
bengkhia	1	?
lipneite	1	?-PL
kingawh	1	?
ngekin	1	?
nesim	1	eat-?
phaksakna	1	?-NMLZ
kiptaka	1	?
tomsakin	1	sit-?
tawisakte	1	?-PL
ngunlekham	1	?
phiatkhiatna	1	?-NMLZ
khuzaw	1	?
natsak	1	2SG-?
lotgawpte	1	?-PL
citheizaw	1	say-?
mangkikin	1	?
zuihlah	1	follow-?
gamtangzo	1	land-?
laitengun	1	?
lehdozaw	1	?
siatgamtatin	1	spoil-?
guahmal	1	?
hupsakin	1	?
leinuaite	1	?-PL
gamdong	1	land-?
taisakzo	1	?
kikholin	1	?
kihuhsak	1	?
taatin	1	?
tawksak	1	?
gallam	1	?
balkham	1	owe-?
kikoihcingsak	1	cry.out-?
lamzan	1	?
sunlezanin	1	?
liatsak	1	?
lomkhatin	1	?
kikhentat	1	separate-?
omtoh	1	exist-?
luangkikin	1	corpse-?
haaraloth	1	?
zialkhia	1	wife-?
tumsuak	1	?
omkhawmte	1	exist-?-PL
kuantosakin	1	?
gimtosak	1	?
shebarim	1	?
tuahsukna	1	?-NMLZ
namun	1	2SG-see.I-?
namnamin	1	2SG-?
vankia	1	go.and-?
nuainungin	1	mother-?
zingtungin	1	wife-?
lehdelh	1	?
hingmatin	1	be-?
zanna	1	hear.I-?-NMLZ
siknazat	1	repent-?
lik	1	?
tualsuak	1	?
khatzong	1	spirit-?
kiphopte	1	?-PL
kiphop	1	?
puakgawp	1	carry.on.back-?
paatgawpta	1	father-?
sangkha	1	high-?
singtomte	1	?-PL
tuitawite	1	water-?-PL
hoham	1	?
piram	1	?
amkhamsakin	1	3SG-?
liknelh	1	?
buknasa	1	ambush-?
horam	1	?
gunkuam	1	?
galzawh	1	?
notkhiasiang	1	bring.out-?
phellang	1	?
geder	1	?
lasharon	1	?
shimronmeron	1	?
mearah	1	?
bethbaalmeon	1	?
shahar	1	?
reke	1	?
thahte	1	?-PL
thatkhawm	1	kill-?
gampi	1	land-?
ramathmizpeh	1	?
betonim	1	?
bethharam	1	?
thukansim	1	word-?
karka	1	1SG-?
luidung	1	head-?
jearim	1	?
khesalon	1	?
shikkeron	1	?
mongciik	1	?
jagur	1	?
dimonah	1	?
adadah	1	3SG-?
ithnan	1	1PL.INCL-?
hazorhadattah	1	?
keriothhezron	1	foot-?
amam	1	3SG-?
hazargaddah	1	?
heshmon	1	?
biziothiah	1	?
iim	1	1PL.INCL-?
khesil	1	?
sansannah	1	flesh-?
lebaoth	1	?
shilhim	1	?
enam	1	look-?
adithaim	1	3SG-?
gederothaim	1	?
zenan	1	?
hadashah	1	?
migdalgad	1	person-?
dilean	1	?
kabbon	1	1SG-?
lahmam	1	?
khitlish	1	?
iftah	1	1PL.INCL-?
nezib	1	eat-?
dannah	1	?
kiriathsannah	1	?
eshtemoh	1	?
anim	1	3SG-day-?
eshan	1	?
janim	1	?
bethtappuah	1	?
afekah	1	3SG-?
humtah	1	cover-?
zior	1	wife-?
jokdeam	1	?
halhul	1	?
maarath	1	?
bethanoth	1	?
eltekon	1	?
middin	1	person-?
sekakah	1	?
nibshan	1	day-?
taanathshiloh	1	?
halek	1	?
entappuah	1	look-?
nafath	1	2SG-?
sattawm	1	strike-?
khuakhua	1	town-?
geliloth	1	?
emekkeziz	1	?
parah	1	father-?
khefarammoni	1	?
ofni	1	?
mozah	1	?
irpeel	1	1PL.INCL-?
taralah	1	?
haelef	1	?
bala	1	owe-?
bethul	1	?
bethmarkaboth	1	?
hazarsusah	1	?
bethlebaoth	1	?
sharuhen	1	?
baalathbeer	1	owe-?
ngahsawn	1	get-?
mareal	1	?
dabbesheth	1	?
khislothtabor	1	?
ethkazin	1	?
hannathon	1	?
kattath	1	1SG-?
khesulloth	1	?
hafaraim	1	?
shion	1	?
anaharath	1	3SG-?
rabbith	1	?
ebez	1	?
remeth	1	?
enhaddah	1	look-?
bethpazzez	1	?
shahazumah	1	?
hali	1	?
beten	1	?
allammelek	1	3SG-?
amad	1	3SG-?
shihorlibnath	1	?
bethemek	1	?
neiel	1	have-?
ebron	1	?
mahalab	1	?
ummah	1	believe-?
helef	1	?
adaminekeb	1	3SG-be.well-?
lakkum	1	take-?
aznothtabor	1	3SG-?
hukkok	1	?
ziddim	1	wife-?
zer	1	?
hammath	1	?
rakkath	1	?
enhazor	1	look-?
iron	1	1PL.INCL-?
migdalel	1	person-?
horem	1	?
irshemesh	1	1PL.INCL-?
ithlah	1	1PL.INCL-?
jehud	1	?
beneberak	1	?
mejarkon	1	?
rakkon	1	?
hawmkhiat	1	join-?
galneihna	1	?-NMLZ
almon	1	3SG-?
kibzaim	1	?
beeshterah	1	?
hammothdor	1	?
dimnah	1	?
hawmthawhin	1	join-?
cihkhak	1	say.NOM-?
lehnawt	1	?
taikeeksak	1	?
luangsakin	1	corpse-?
tunpite	1	?-PL
nungtazaw	1	live-?
nengkia	1	eat-?
sungpate	1	?-PL
kansimte	1	1SG-?-PL
kitron	1	?
nahalol	1	2SG-?
akko	1	3SG-?
ahlab	1	3SG-?
helbah	1	?
afik	1	3SG-?
harheres	1	?
lehgamtat	1	?
timnathheres	1	?
khangthak	1	generation-?
sialun	1	?
lungkhauhnate	1	feel-?-PL
siahsun	1	?
siatsuk	1	spoil-?
lappidoth	1	?
nisuhkung	1	day-?
khuhkik	1	?
gimluatna	1	?-NMLZ
ihmucipin	1	1PL.INCL-?
khensuk	1	divide-?
hona	1	?-NMLZ
koptaina	1	?-NMLZ
meroz	1	?
khetbuk	1	?
phelkhamin	1	?
pilpennu	1	learn-?
kinimte	1	?-PL
dawksakin	1	?
kiphelsak	1	?
tuumulte	1	?-PL
kilumletin	1	?
zererah	1	?
bethshittah	1	?
tabbath	1	?
kuansukin	1	?
kuancil	1	?
karkor	1	1SG-?
bingphawn	1	?
heres	1	?
suun	1	?
laigui	1	?
zoppihte	1	join-?-PL
dupsante	1	?-PL
baalberith	1	owe-?
baaberith	1	owe-?
thaunate	1	?-PL
kamhanna	1	1SG-?-NMLZ
elberith	1	?
dengkham	1	?
sapin	1	flesh-?
sunletin	1	?
kamon	1	1SG-?
thudamin	1	word-?
suankhiatte	1	?-PL
minnith	1	name-?
abelkeramim	1	3SG-?
laamsa	1	?
halnelh	1	?
taisante	1	?-PL
shibboleth	1	?
sibboleth	1	?
zanhal	1	hear.I-?
zawngsak	1	hear.I-?
moliah	1	?
kimatsakin	1	?
meilahte	1	?-PL
anphualte	1	3SG-?-PL
khiatpihto	1	exit-?
ramathlehi	1	?
komdep	1	?
dimkikin	1	?
enhakkore	1	look-?
botto	1	?
sorek	1	?
zawhtheih	1	be.able-?
patkhaute	1	father-?-PL
thalkhaute	1	?-PL
kutkut	1	?~RED
ihmusak	1	1PL.INCL-?
thuktheih	1	word-?
veilamin	1	do-?
kicimsuk	1	?
ciahpihto	1	return-?
kiguksak	1	?
ensimin	1	look-?
innveng	1	1PL.INCL-?
taamkik	1	?
niamta	1	day-?
tumgawp	1	?
buangawpin	1	be.confused-?
lanluatna	1	?-NMLZ
galsiam	1	?
pangkik	1	father-?
naihkik	1	2SG-?
baaltamar	1	owe-?
kivattuk	1	?
suakto	1	become-?
kikalsung	1	?
gidom	1	?
kidelhin	1	?
kitapkhapna	1	?-NMLZ
lebonah	1	?
laamna	1	?-NMLZ
ngahsakzo	1	get-?
suahloh	1	?
piaktawm	1	give.to-?
laamte	1	?-PL
nuamsasak	1	want-?
tunitak	1	?
lunggimzaw	1	feel-?
luum	1	head-?
lialua	1	?
mara	1	?
anvuite	1	3SG-?-PL
ansangte	1	3SG-?-PL
kuankha	1	?
tawmsakin	1	?
semsuak	1	serve-?
tawisa	1	?
ankante	1	3SG-?-PL
hente	1	?-PL
dokkhia	1	?
topsa	1	sit-?
ankhamvalte	1	3SG-?-PL
naipen	1	2SG-?
kuankhop	1	?
suantheih	1	?
leemin	1	?
anphual	1	3SG-?
leem	1	?
tawpkhak	1	end-?
kiptheih	1	?
kikhekna	1	?-NMLZ
gaisakin	1	?
tohu	1	sit-?
ramathaimzofim	1	?
zipih	1	wife-?
ngetsa	1	?
gilvahte	1	?-PL
thotosak	1	?
zawngsakin	1	hear.I-?
sunsuk	1	?
sikkeuka	1	repent-?
kaihkhiattoh	1	1SG-?
puantual	1	carry.on.back-?
lupkhopna	1	bow.down-?-NMLZ
genthangna	1	speak-?-NMLZ
ngahtoto	1	get-?
kipiakte	1	?-PL
kithausakin	1	?
pahtawite	1	father-?-PL
daupainate	1	?-PL
mitlawt	1	eye-?
genmun	1	speak-?
ommun	1	exist-?
thalpukin	1	?
puakkhia	1	carry.on.back-?
kizato	1	?
buaisakgawp	1	?
bethkar	1	?
afiah	1	3SG-?
bekorath	1	?
zeror	1	?
thacingzaw	1	?
shalisha	1	?
shaalim	1	?
tuakpah	1	?
niampen	1	day-?
kawngsa	1	1SG-?
zelzah	1	?
elohim	1	?
khuangneu	1	town-?
khawmna	1	spirit-?-NMLZ
tuahsiatnate	1	?-PL
sot	1	?
omkhopna	1	exist-?-NMLZ
netniam	1	eat-?
puaktheih	1	carry.on.back-?
khialhnasate	1	err-?-PL
bawlsaksate	1	make-?-PL
huathuai	1	?
kawmlak	1	1SG-?
kipsaksuak	1	?
kizomsuak	1	?
tuzum	1	?
ciangkhutah	1	announce-?
bozez	1	?
seneh	1	?
dawkin	1	?
leivang	1	?
kaihna	1	1SG-?-NMLZ
tawnlang	1	?
kitawhnawina	1	?-NMLZ
thukzawh	1	word-?
ciapna	1	say-?-NMLZ
hatkikna	1	strong-?-NMLZ
tamzo	1	?
tuahtuahna	1	?-NMLZ
telaim	1	?
paikhiasuk	1	go-?
susiakhawm	1	?
lehzuihkik	1	?
nolhkhitna	1	reject-?-NMLZ
kilangte	1	?-PL
thaksuakin	1	?
efesdammim	1	?
ngaltuam	1	endure-?
teibul	1	?
lawngpi	1	?
teipak	1	?
otsanin	1	?
sathaukhal	1	strike-?
kinaih	1	?
makaipi	1	?
upen	1	?
kihaimuanna	1	?-NMLZ
kuanzo	1	?
ngawngin	1	endure-?
galvante	1	?-PL
galdalnate	1	?-PL
suangmai	1	?
teikhawh	1	?
shaarim	1	?
silhlai	1	?
galkidalna	1	?-NMLZ
khuangtung	1	town-?
gualnuamin	1	?
matutzawhna	1	grasp-?-NMLZ
zangteep	1	use-?
zangvun	1	use-?
teepte	1	?-PL
tunzaw	1	?
seku	1	?
pahtaklam	1	father-?
taipak	1	?
kankhiat	1	1SG-?
kiciampha	1	?
kiheikhial	1	?
khawhkha	1	spirit-?
dahzaw	1	?
tutakin	1	sleep-?
siangthozaw	1	holy-?
kitunin	1	?
kulhkongkhakte	1	?-PL
kui	1	?
kaisuksak	1	1SG-?
hereth	1	?
dotsakin	1	?
pangsimin	1	father-?
tailam	1	?
ancilnate	1	3SG-?-PL
lauzaw	1	fear-?
matnopna	1	grasp-?-NMLZ
kiselsimna	1	?-NMLZ
kiteltak	1	?
zongkhia	1	?
atkhiatsak	1	3SG-?
puanmong	1	carry.on.back-?
nuamthei	1	want-?
gegupi	1	?
metna	1	?-NMLZ
meette	1	?-PL
lotkhiat	1	?
phulak	1	?
zahkohna	1	fear-?-NMLZ
tungkiksak	1	arrive-?
helsak	1	?
maikun	1	face-?
khawhcipsak	1	spirit-?
kikapna	1	?-NMLZ
toksuah	1	sit-?
maok	1	?
girzi	1	?
saptohsak	1	flesh-?
paikhiato	1	send.away-?
maikunin	1	face-?
saptohna	1	flesh-?-NMLZ
tawnpuk	1	?
luisak	1	head-?
meekin	1	?
lungsimsia	1	feel-?
sifmoth	1	?
borashan	1	?
athak	1	3SG-?
dawtletin	1	?
dawtlet	1	?
khuakulhah	1	town-?
naang	1	2SG-?
banbulh	1	owe-?
hinin	1	be-?
kithakhauhsakin	1	?
ashur	1	3SG-?
dawt	1	?
helkathhazzurim	1	?
lee	1	?
lengsuak	1	?
ammah	1	3SG-?
bangtan	1	owe-?
sawtlai	1	flesh-?
khileab	1	?
vundawn	1	?
taksuak	1	?
sirah	1	?
ho	1	?
nawhtaina	1	2SG-?-NMLZ
lusuk	1	head-?
deisung	1	say-?
susiazaw	1	?
lathuah	1	?
piangthuah	1	be.born-?
kuantokik	1	?
baalejudah	1	owe-?
kuangtuahte	1	?-PL
nakon	1	2SG-?
perezuzzah	1	?
baak	1	owe-?
pulakna	1	?-NMLZ
methegammah	1	?
khauzang	1	spirit-?
atsat	1	3SG-?
betah	1	?
berothai	1	?
vannusiatte	1	go.and-?-PL
mifibosheth	1	person-?
kiatkhiatsak	1	?
huat	1	?
kipasalsak	1	?
kivat	1	?
jerubbesheth	1	?
khiatsukin	1	exit-?
zothawhin	1	?
kilungkhamsak	1	?
kimatheih	1	?
hinlai	1	be-?
jedidiah	1	?
ngailua	1	listen.I-?
sikbeeldai	1	repent-?
sawlkhiatna	1	send-?-NMLZ
kilungnuamsak	1	?
baalhazor	1	owe-?
mawhpeng	1	?
sukik	1	make.become-?
maipuksuk	1	face-?
gih	1	?
kawivak	1	1SG-?
thuko	1	word-?
tuamsa	1	promise-?
khuhsa	1	?
phehkeu	1	?
gimte	1	?-PL
samsiasak	1	call-?
kitawldamsak	1	?
kivalhtum	1	?
lutlam	1	enter-?
zalh	1	hear.I-?
nuak	1	mother-?
ithra	1	1PL.INCL-?
shobi	1	?
leibeelte	1	?-PL
bepi	1	?
sathaukhalte	1	strike-?-PL
galkikapna	1	?-NMLZ
taisuakin	1	?
satkhiasuk	1	strike-?
ngel	1	?
zankhia	1	hear.I-?
kikang	1	?
makhelh	1	?
taizia	1	?
kamneem	1	1SG-?
behnai	1	tribe-?
khentatzo	1	divide-?
kivil	1	?
cianpi	1	announce-?
armoni	1	3SG-?
kidokik	1	?
ishbibenob	1	1PL.INCL-?
gob	1	?
saf	1	flesh-?
jaareoregim	1	?
nakvang	1	2SG-?
awngsuk	1	3SG-?
phiasakin	1	?
thupeelin	1	word-?
lungmuanhuaisak	1	feel-?
sakhipite	1	cause-?-PL
galsimzia	1	?
khauhpente	1	spirit-?-PL
sunlet	1	?
tuankhamin	1	?
sikcipsuk	1	repent-?
laphuak	1	?
selsak	1	slice-?
kilawng	1	?
tahkhemon	1	?
joshebbasshebeth	1	?
hikcip	1	be-?
agee	1	3SG-?
tawikhia	1	?
hanzia	1	?
ngahbeh	1	get-?
elika	1	?
mebunnai	1	?
heleb	1	?
hiddai	1	be-?
abialbon	1	3SG-?
jashen	1	?
sharar	1	?
ahasbai	1	3SG-?
arbi	1	3SG-?
paarai	1	father-?
hehkik	1	?
kamgente	1	1SG-?-PL
khuadaksuk	1	town-?
tamngaikop	1	?
thawnkham	1	?
heksuk	1	?
hektohna	1	?-NMLZ
gimkhopna	1	?-NMLZ
psap	1	?
koihsakin	1	put-?
thahzawh	1	?
delhphahkha	1	?
shisha	1	?
elihoref	1	?
zabud	1	hear.I-?
benhur	1	?
bendeker	1	?
makaz	1	?
elonbethhanan	1	?
benhesed	1	?
arubboth	1	3SG-?
benabinadab	1	?
tafath	1	?
bengeber	1	?
ahinadab	1	3SG-be-?
paruah	1	father-?
sanangte	1	flesh-?-PL
tifsah	1	?
zaptelte	1	hear.I-?-PL
khumlet	1	cover-?
mahol	1	?
darda	1	?
puknahte	1	?-PL
nilhna	1	day-?-NMLZ
kiphukna	1	?-NMLZ
anpiakna	1	3SG-?-NMLZ
bungpi	1	?
suangseeksa	1	?
singbekte	1	?-PL
kitawhna	1	?-NMLZ
lambehte	1	?-PL
innsualte	1	1PL.INCL-?-PL
kikhepin	1	?
tukimin	1	?
zalesawmnga	1	hear.I-?
suangatna	1	?-NMLZ
innlim	1	1PL.INCL-?
khutpeekmai	1	hand-?
sawi	1	flesh-?
limliam	1	?
peite	1	?-PL
peikual	1	?
peikalhna	1	?-NMLZ
bulte	1	?-PL
vangsung	1	go.and-?
tawiteh	1	?
ethanim	1	?
kikhakcipin	1	?
khukdinna	1	?-NMLZ
kilahsa	1	?
kibia	1	?
mokenin	1	?
cingsingte	1	say-?-PL
innkhuamte	1	1PL.INCL-?-PL
tuidawnna	1	water-?-NMLZ
utongte	1	?-PL
zattawm	1	hear.I-?
zuibup	1	follow-?
rezon	1	?
zeruah	1	?
silhtawm	1	?
thuhaksate	1	word-?-PL
kamhoih	1	1SG-?
ngawhdawn	1	endure-?
leilulam	1	?
zankhiat	1	hear.I-?
tonsakkik	1	sit-?
vawhsakin	1	go.and-?
thugik	1	word-?
uknate	1	rule-?-PL
inncingte	1	1PL.INCL-?-PL
inncinna	1	1PL.INCL-?-NMLZ
pusawn	1	?
hezion	1	?
tabrimmon	1	?
arza	1	3SG-?
khialhsa	1	err-?
kihalnelhin	1	?
thuzang	1	word-?
ethbaal	1	?
hiel	1	be-?
mohneu	1	?
peemna	1	?-NMLZ
kilaktawm	1	?
hinsuahzo	1	be-?
hikhathei	1	be-?
sikzumte	1	repent-?-PL
awngsuak	1	3SG-?
kisupaisa	1	?
heikikna	1	?-NMLZ
lumsukin	1	warm-?
semkhamin	1	serve-?
dimzawh	1	?
kisikpih	1	repent-?
taansa	1	?
cipnelh	1	say-?
kahtosak	1	1SG-?
petlum	1	?
taisuah	1	?
phelvat	1	?
maikhinna	1	face-?-NMLZ
kideng	1	?
kidengin	1	?
zakphetin	1	hear.II-?
luahkhin	1	head-?
samulpuan	1	call-?
kawmkawm	1	1SG-?
tatolhna	1	strike-?-NMLZ
naupangneu	1	2SG-elder-?
lukolh	1	head-?
pomlai	1	?
ganpite	1	?-PL
kuantohna	1	?-NMLZ
inndeineu	1	1PL.INCL-?
kongkalai	1	1SG→3-mouth-?
khiamsak	1	exit-?
vatak	1	go.and-?
mehbeel	1	?
atnen	1	3SG-?
baalshalishah	1	owe-?
anvui	1	3SG-?
balkekna	1	owe-?-NMLZ
farpar	1	?
kamgen	1	1SG-?
puakkhop	1	carry.on.back-?
kunna	1	?-NMLZ
nungdelhin	1	live-?
hoihkim	1	be.good-?
khiakin	1	exit-?
kholsak	1	labor-?
kitankhiat	1	?
kialna	1	?-NMLZ
nawkpai	1	2SG-?
hinsakna	1	be-?-NMLZ
denkhapna	1	?-NMLZ
tuamcipin	1	promise-?
zair	1	hear.I-?
gamtatsa	1	land-?
khuacingin	1	town-?
paikhiatkhak	1	send.away-?
hawlzia	1	seek-?
nawhhawl	1	2SG-?
paktatnate	1	father-?-PL
bidkar	1	?
bethhaggan	1	?
gur	1	?
taizo	1	?
hibuang	1	be-?
meltheihte	1	?-PL
siakkhiat	1	?
pelemsak	1	?
ekbuk	1	?
siakkhia	1	?
kar	1	1SG-?
sur	1	?
khennihte	1	divide-?-PL
vutvang	1	?
apnate	1	3SG-?-PL
ahaziahte	1	3SG-?-PL
sumkoihnate	1	money-?-PL
silla	1	?
satpukte	1	strike-?-PL
jozakar	1	?
ngavei	1	endure-?
simzel	1	?
jerusha	1	?
lahkimna	1	?-NMLZ
piansaktawm	1	give-?
zuihpih	1	follow-?
balkhiat	1	owe-?
kuthah	1	?
cilun	1	say-?
sukkothbenoth	1	make.become-?
kuth	1	?
nergal	1	eat-?
ashima	1	3SG-?
nibhaz	1	day-?
tartak	1	?
anammelek	1	3SG-kind/tribe-?
semkawm	1	serve-?
abi	1	3SG-?
nehushtan	1	eat-?
mungte	1	see.I-?-PL
hepkhiatsakin	1	?
kikhapna	1	?-NMLZ
lehnawhzo	1	?
zawdeuhte	1	hear.I-?-PL
hinkhiatna	1	be-?-NMLZ
mangna	1	?-NMLZ
ninbulomtangin	1	day-?
maipai	1	face-?
hefzibah	1	?
nulin	1	mother-?
vankiate	1	go.and-?-PL
meshullemeth	1	?
jotbah	1	?
haruz	1	?
jedidah	1	?
azaliah	1	3SG-hear.I-?
harhas	1	?
halte	1	?-PL
gatna	1	?-NMLZ
nathanmelek	1	2SG-?
khumzanga	1	cover-?
phinnate	1	?-PL
khinkhiat	1	?
zebidah	1	?
rumah	1	?
khinkhiatna	1	?-NMLZ
nehushta	1	eat-?
paihkhiatna	1	go-?-NMLZ
ompi	1	exist-?
thukuppihte	1	word-?-PL
nusiatte	1	abandon-?-PL
ngahthuap	1	get-?
nuntaksung	1	live-?
ngahthuapna	1	get-?-NMLZ
rodanim	1	?
sabta	1	flesh-?
pathrus	1	father-?
arka	1	3SG-?
homam	1	?
alian	1	3SG-?
shefi	1	?
hamran	1	?
jaakan	1	?
tunu	1	?
aliah	1	3SG-?
bathshua	1	bind-?
dara	1	?
khelubai	1	?
raddai	1	?
ozem	1	?
jerioth	1	?
jesher	1	?
ardon	1	3SG-?
bunah	1	?
oren	1	?
atarah	1	3SG-?
maaz	1	?
eker	1	?
ahban	1	3SG-?
molid	1	?
jorkeam	1	?
jahdai	1	?
regem	1	?
geshan	1	?
sheber	1	?
tirhanah	1	?
makbenah	1	?
gibea	1	?
shalma	1	?
bethgader	1	?
haref	1	?
haroeh	1	?
menuhoth	1	?
puth	1	?
shumath	1	?
mishrai	1	person-?
atrothbethjoab	1	3SG-?
tirath	1	?
sukath	1	make.become-?
makhiram	1	?
shenazzar	1	?
hoshama	1	?
nedabiah	1	eat-?
hashubah	1	?
ohel	1	?
hasadiah	1	?
jushabhesed	1	?
arnan	1	3SG-?
bariah	1	owe-?
hizkiah	1	be-?
anani	1	3SG-?
ahumai	1	3SG-cover-?
lahad	1	?
ishma	1	1PL.INCL-?
idbash	1	1PL.INCL-?
hazzeleponi	1	?
ahuzzam	1	3SG-?
temeni	1	?
haahashtari	1	?
ethnan	1	?
koz	1	?
anub	1	3SG-mother-?
zobebah	1	?
harum	1	?
aharhel	1	3SG-?
shuhah	1	?
bethrafa	1	?
irnahash	1	1PL.INCL-?
rekah	1	?
hathath	1	strong-?
iru	1	1PL.INCL-?
zifah	1	wife-?
tiria	1	?
asarel	1	3SG-flesh-?
jalon	1	?
bithiah	1	?
jered	1	?
jekuthiel	1	?
naham	1	2SG-?
garm	1	?
shimon	1	?
amnon	1	3SG-?
rinnah	1	?
benhanan	1	?
tilon	1	?
zoheth	1	?
benzoheth	1	?
lekah	1	?
laadah	1	?
bethashbea	1	?
jokim	1	?
kozeba	1	?
saraf	1	flesh-?
beelseekte	1	?-PL
netaim	1	eat-?
hammuel	1	?
bihah	1	?
tolad	1	sit-?
beth	1	?
markaboth	1	?
hazarsusim	1	?
bethbiri	1	?
tokhen	1	sit-?
meshobab	1	?
jamlek	1	?
joshah	1	?
asiel	1	3SG-?
joshibiah	1	?
jaakobah	1	?
jeshohaiah	1	?
jesimiel	1	?
allon	1	3SG-?
shifi	1	?
azaz	1	3SG-hear.I-?
shafam	1	?
janai	1	?
jorai	1	?
jakan	1	?
jahdo	1	?
jeshishai	1	?
jaroah	1	?
huri	1	?
abdiel	1	3SG-?
nodab	1	?
jahdiel	1	?
hansuah	1	?
hara	1	?
jeatherai	1	?
zofai	1	?
haggiah	1	?
baaseiah	1	owe-?
ethni	1	?
kishi	1	?
malluk	1	be.dry-?
hilen	1	be-?
bileam	1	ear-?
anem	1	3SG-eat-?
mashal	1	?
hukok	1	?
rimmono	1	?
jeriel	1	?
jahmai	1	?
ibsam	1	1PL.INCL-?
iri	1	1PL.INCL-?
zemirah	1	be.straight-?
zethan	1	?
jahziel	1	?
sheresh	1	?
rakem	1	?
bedan	1	?
hammolekheth	1	?
ishhod	1	1PL.INCL-?
ahian	1	3SG-be-?
likhi	1	?
aniam	1	3SG-day-?
eleadah	1	?
elead	1	?
sheerah	1	?
uzzensheerah	1	?
refah	1	?
resef	1	?
naaran	1	2SG-?
azzah	1	3SG-?
birzaith	1	?
pasak	1	father-?
bimhal	1	?
ashvath	1	3SG-?
rohgah	1	?
jehubbah	1	?
imna	1	1PL.INCL-?-NMLZ
shelesh	1	?
harnefer	1	?
beri	1	?
imrah	1	1PL.INCL-?
hod	1	?
shamma	1	?
shilshah	1	?
beera	1	?
pispa	1	?
ara	1	3SG-?
ulla	1	?
rizia	1	?
aharah	1	3SG-?
rafa	1	?
abihud	1	3SG-?
shefufan	1	?
heglam	1	?
shaharaim	1	?
baara	1	owe-?
hodesh	1	?
zibia	1	wife-?
malkam	1	be.dry-?
jeuz	1	?
sakhia	1	cause-?
mirmah	1	person-?
misham	1	person-?
shemed	1	?
ishpah	1	1PL.INCL-?
hizki	1	be-?
ishmerai	1	1PL.INCL-?
izliah	1	1PL.INCL-?
elienai	1	?
beraiah	1	?
shimrath	1	?
ishpan	1	1PL.INCL-?
anthothijah	1	3SG-?
ifdeiah	1	1PL.INCL-?
shamsherai	1	?
shehariah	1	?
jaareshiah	1	?
zekher	1	?
tarea	1	?
rafah	1	?
eshek	1	?
ibneiah	1	1PL.INCL-?
makri	1	?
ibnijah	1	1PL.INCL-?
meshilemith	1	?
jahzerah	1	?
maasai	1	?
bakbakkar	1	owe-?
heresh	1	?
kongcingin	1	1SG→3-say-?
pheengte	1	?-PL
makhishua	1	?
tahrea	1	?
kuankhiatpih	1	?
