line	word	segmentation	gloss
15799	kihilhte	ki-hilh-te	REFL-teach-PL
15800	zuaunate	zuau-na-te	rebel-NMLZ-PL
15801	sawmnate	sawm-na-te	tempt-NMLZ-PL
15802	lahsate	lah-sa-te	take-PRF-PL
15803	theithekte	thei-thek-te	know.I-cut-PL
15804	tatkhiatsate	tat-khiat-sa-te	strike-out-PRF-PL
15805	geelgeelin	geel-geel-in	plan-REDUP-ERG
15806	khiankhian	khia-khia-in	exit-REDUP-ERG
15809	lungtup	lung-tup	heart-knock
15810	singseng	sing-seng	tree-shear
15811	singsengte	sing-seng-te	tree-shear-PL
15812	duang	duang	love
15813	daingo	daingo	dew
15814	suanghawmpite	suang-hawm-pi-te	stone-hollow-big-PL
15815	puktheihna	puk-theih-na	fall-able-NMLZ
15816	ciakciak	ciak-ciak	chirp-REDUP
15817	tungdap	tung-dap	upon-close
15818	kil	kil	corner
15819	eka	eka	alone
15820	tupeek	tupeek	cubit
15821	lingliang	ling-liang	shine-bright
15822	tumbang	tumbang	alike
15823	khauzen	khauzen	yarn
15824	bumek	bumek	fine.flour
15825	bangkeek	bang-keek	like-tear
15826	lehmat	lehmat	exchange
15827	dedu	dedu	suddenly
15828	pialpual	pial-pual	wander-REDUP
15829	tucip	tucip	squeeze
15830	heengte	heeng-te	bare-PL
15831	netumte	netum-te	young.woman-PL
15832	netum	netum	young.woman
15833	gawpnate	gawp-na-te	weep-NMLZ-PL
15834	patlom	pat-lom	touch-bundle
15835	khemul	khe-mul	foot-tip
15836	thiuhtheuh	thiuh-theuh	sprinkle-REDUP
15837	lomtangin	lom-tang-in	bundle-long-ERG
15838	kisangsakte	ki-sang-sak-te	REFL-high-CAUS-PL
15839	kihawlkhiate	ki-hawl-khia-te	REFL-rest-exit-PL
15840	kidengawpna	ki-deng-awp-na	REFL-stand-meet-NMLZ
15841	kisepsakna	ki-sep-sak-na	REFL-destroy-CAUS-NMLZ
15842	luhinna	luh-in-na	plunder-take-NMLZ
15845	lamzin	lam-zin	way-journey
15846	suanghum	suang-hum	stone-rough
15847	thangko	thang-ko	spread-call
15848	lamkaih	lam-kaih	way-lead
15849	leibatnate	lei-bat-na-te	debt-bind-NMLZ-PL
15850	leibatna	lei-bat-na	debt-bind-NMLZ
15851	leibat	lei-bat	debt-bind
15852	eimau	ei-mau	1PL.EXCL-self
15853	lungzingin	lung-zing-in	heart-tremble-ERG
15854	dipna	dip-na	dip-NMLZ
15855	dip	dip	dip
15856	taangzah	taang-zah	grain-measure
15857	kolhsiang	kolh-siang	wrap-clean
15858	thawhtohna	thawh-toh-na	rise-reach-NMLZ
15859	lohun	lo-hun	NEG-time
15860	kidokkhia	ki-dok-khia	REFL-fight-exit
15861	laho	laho	bamboo
15862	sangak	sang-ak	high-over
15863	keeldawi	keel-dawi	heel-kick
15864	lauthawng	lau-thawng	fear-wide
15865	notzo	not-zo	push-able
15866	hial	hial	EMPH
15867	kihial	ki-hial	REFL-EMPH
15868	pongkhaina	pong-khai-na	open-lift-NMLZ
15869	nengbaang	neng-baang	face-flat
15870	lenkhiatpih	len-khiat-pih	change-out-with
15871	kikoihkhong	ki-koih-khong	REFL-put-tight
15872	suvui	suvui	sand
15873	ngongte	ngong-te	self-PL
15874	singnawtna	sing-nawt-na	tree-sweep-NMLZ
15875	simthama	sim-thama	examine-fully
15876	buasuk	bua-suk	fruit-descend
15877	pokhiat	po-khiat	burst-out
15878	mamsak	mam-sak	soft-CAUS
15879	zauvak	zau-vak	carry-lift
15880	paupeengin	pau-peeng-in	bag-flat-ERG
15881	kiminthansakna	ki-min-than-sak-na	REFL-name-spread-CAUS-NMLZ
15882	pehtum	peh-tum	join-together
15883	kithehthangte	ki-theh-thang-te	REFL-change-spread-PL
15884	maimanna	mai-man-na	face-true-NMLZ
15885	gote	go-te	round-PL
15886	suangvui	suang-vui	stone-sand
15887	kikemte	ki-kem-te	REFL-gather-PL
15888	lususu	lu-su-su	head-push-REDUP
15891	buhvai	buh-vai	rice-chaff
15892	damlenat	dam-le-nat	well-or-pain
15893	gimhun	gim-hun	trouble-time
15894	kilamna	ki-lam-na	REFL-build-NMLZ
15895	vangpi	vang-pi	power-great
15896	zongsang	zong-sang	accustom-high
15897	puksite	puk-si-te	fall-die-PL
15898	keizan	kei-zan	1SG-EMPH
15899	lambaangin	lam-baang-in	way-turn-ERG
15900	tamsakzaw	tam-sak-zaw	many-CAUS-more
15901	sunkimlai	sun-kim-lai	day-full-time
15902	kuiliam	kui-liam	ring-joint
15903	tutung	tu-tung	now-upon
15904	opsim	op-sim	embrace-think
15905	lehngatsan	leh-ngat-san	return-think-price
15906	sidar	sidar	cedar
15907	lamnal	lam-nal	way-smooth
15908	buhtang	buh-tang	rice-long
15909	kidongzaw	ki-dong-zaw	REFL-beat-more
15910	dongzaw	dong-zaw	beat-more
15911	pulnatnate	pul-nat-na-te	fear-pain-NMLZ-PL
15912	khelkikzaw	khel-kik-zaw	err-ITER-more
15913	lehneih	leh-neih	return-take
15914	tapeuh	ta-peuh	child-each
15915	e	e	INTERJ
15916	ngutngutna	ngut-ngut-na	groan-REDUP-NMLZ
15917	lamlahnate	lam-lah-na-te	way-take-NMLZ-PL
15918	thazawm	tha-zawm	strength-continue
15919	kibetkhiatna	ki-bet-khiat-na	REFL-pluck-out-NMLZ
15920	kisuankhiatna	ki-suan-khiat-na	REFL-throw-out-NMLZ
15921	kithukimna	ki-thu-kim-na	REFL-word-full-NMLZ
15922	koltanna	kol-tan-na	roll-stand-NMLZ
15923	tusawn	tu-sawn	now-again
15925	tawna	taw-na	with-NMLZ
15926	khaphial	kha-phial	spirit-wander
15927	kikhiatlam	ki-khiat-lam	REFL-exit-direction
15928	lenuai	le-nuai	and-under
15929	haltumna	hal-tum-na	burn-join-NMLZ
15930	tensuak	ten-suak	dwell-become
15931	hallam	hal-lam	burn-direction
15932	kilehhawl	ki-leh-hawl	REFL-return-rest
15933	taikekmang	tai-kek-mang	flee-reverse-chief
15934	kinungleh	ki-nung-leh	REFL-back-return
15937	tumpihzaw	tum-pih-zaw	stumble-with-more
15938	biaibuai	biai-buai	smoke-disperse
15939	pulpi	pul-pi	fear-great
15940	kisanna	ki-san-na	REFL-separate-NMLZ
15941	piancilna	pian-cil-na	birth-turn-NMLZ
15942	kisaktheihpihna	ki-sak-theih-pih-na	REFL-CAUS-know-with-NMLZ
15943	kizutnelh	ki-zut-nelh	REFL-ugly-press
15944	semsemah	sem-sem-ah	give-REDUP-LOC
15945	nawhkhiatnate	nawh-khiat-na-te	destroy-out-NMLZ-PL
15946	sungnungteng	sung-nung-teng	inside-back-all
15947	dinsih	din-sih	stand-firm
15948	kicimte	ki-cim-te	REFL-kiss-PL
15949	phuaktawm	phuak-tawm	compose-short
15950	lehhanthot	leh-han-thot	return-CAUS-bring
15951	zulkatteng	zul-kat-teng	follow-cut-all
15952	sawpkhiatsak	sawp-khiat-sak	sweep-out-CAUS
15953	guaizaw	guai-zaw	crooked-more
15954	siateng	sia-teng	evil-all
15955	zonkhiatsak	zon-khiat-sak	flee-out-CAUS
15956	kaihkhopkik	kaih-khop-kik	lead-gather-ITER
15957	seuhseuhin	seuh-seuh-in	search-REDUP-ERG
15958	sumaigawp	sumai-gawp	face-cover
15959	kimlaipi	kim-lai-pi	full-time-great
15960	ngunteng	ngun-teng	silver-all
15961	bal	bal	tired
15962	ciangzo	ciang-zo	become-able
15963	kawngten	kawng-ten	gate-above
15964	kihzah	kih-zah	hide-fear
15965	huknate	huk-na-te	shelter-NMLZ-PL
15966	khekhapteng	khek-hap-teng	mark-all
15967	petkham	pet-kham	block-prevent
15968	kuikham	kui-kham	leg-prevent
15969	vuh	vuh	blow
15970	taubeel	tau-beel	gourd-wild
15971	bun	bun	portion
15972	kihongkek	ki-hong-kek	REFL-open-reverse
15973	hoihpipite	hoih-pi-pi-te	good-great-REDUP-PL
15974	tungkhuh	tung-khuh	upon-nest
15975	haknawte	hak-naw-te	difficult-small-PL
15976	ningsing	ning-sing	remember-tree
15977	hotte	hot-te	save-PL
15978	tuikiate	tui-kia-te	water-boil-PL
15979	geiteng	gei-teng	edge-all
15980	daicipsuak	dai-cip-suak	quiet-deep-become
15981	karbankel	karbankel	carbuncle
15982	puakhiamang	puak-hia-mang	create-there-chief
15983	kitante	ki-tan-te	REFL-stand-PL
15984	gunsung	gun-sung	heart-inside
15985	kamun	ka-mun	1SG.GEN-place
15986	khiang	khiang	quick
15989	kipawlkhawmna	ki-pawl-khawm-na	REFL-group-join-NMLZ
15990	mangthangpak	mang-thang-pak	vanish-quick-INTENS
15991	kitumna	ki-tum-na	REFL-stumble-NMLZ
15992	leitawina	lei-tawi-na	borrow-take-NMLZ
15993	lamkik	lam-kik	build-ITER
15994	lamkikna	lam-kik-na	build-ITER-NMLZ
15995	lawkgawpna	lawkgawp-na	spoil-NMLZ
15996	hauhsakna	hauh-sak-na	rich-CAUS-NMLZ
15997	zutsiang	zut-siang	ugly-handsome
15998	dosuakzo	do-suak-zo	fight-become-finish
15999	tangtungzo	tang-tung-zo	rise-upon-finish
16000	lehbawlin	leh-bawl-in	return-make-ERG
16001	manphateng	man-pha-teng	price-good-all
16002	kenkante	ken-kan-te	carry-REDUP-PL
16003	behlaplap	beh-lap-lap	tribe-lap-REDUP
16004	phawknuam	phawk-nuam	remember-pleasant
16005	singthem	sing-them	tree-spit
16006	thengpak	theng-pak	clear-INTENS
16007	zuaupiteng	zuau-pi-teng	lie-great-all
16008	mohbawl	moh-bawl	mock-make
16009	seem	seem	give
16010	kanlam	kan-lam	turn-direction
16011	lehgen	leh-gen	return-say
16012	lehsawm	leh-sawm	return-call
16013	tuiphuan	tui-phuan	water-blanket
16014	dengcip	deng-cip	strike-deep
16015	thuapthuapin	thuap-thuap-in	boast-REDUP-ERG
16016	kalkham	kal-kham	walk-prevent
16017	phualnek	phual-nek	nest-press
16018	ngawhpiak	ngawh-piak	bite-give
16019	hailuat	hai-luat	pluck-pull
16020	theikungteng	thei-kung-teng	fruit-tree-all
16021	sengsang	seng-sang	rise-high
16022	nisuhte	ni-suh-te	day-count-PL
16023	alh	alh	wing
16024	heempai	heem-pai	scatter-go
16025	hoihbekzah	hoih-bek-zah	good-only-EMPH
16026	zinlin	zin-lin	journey-walk
16027	khauhtuak	khauh-tuak	strict-very
16028	netcipsuk	net-cip-suk	twist-deep-push
16029	nengcipsuk	neng-cip-suk	lean-deep-push
16030	kimawksai	ki-mawk-sai	REFL-wet-leave
16031	kulhvang	kulh-vang	wall-power
16032	dikdekin	dik-dek-in	straight-REDUP-ERG
16033	nuaigawp	nuai-gawp	under-cover
16034	zumkhak	zum-khak	bow-hard
16035	neuseekin	neu-seek-in	small-search-ERG
16036	anhaihna	an-haih-na	food-want-NMLZ
16037	naizo	nai-zo	near-finish
16038	hehhak	heh-hak	angry-difficult
16039	sileng	si-leng	die-if
16042	genkholhsakna	gen-kholh-sak-na	say-INTENS-CAUS-NMLZ
16043	kiphasakteng	ki-pha-sak-teng	REFL-good-CAUS-all
16044	kiciamnate	ki-ciam-na-te	REFL-promise-NMLZ-PL
16045	leidaina	lei-dai-na	earth-quiet-NMLZ
16046	kilawnkeek	ki-lawn-keek	REFL-throw-reverse
16047	kibulphuh	ki-bul-phuh	REFL-begin-plant
16048	mualsuangte	mual-suang-te	grave-stone-PL
16049	sehnih	seh-nih	appoint-two
16050	mitkua	mit-kua	eye-hole
16051	muatin	muat-in	rot-ERG
16052	khilongte	khi-long-te	climb-round-PL
16053	hoihmahin	hoih-mah-in	good-self-ERG
16054	hoihmah	hoih-mah	good-self
16055	palsatkhak	pal-sat-khak	separate-hard-firm
16056	citheibek	ci-theih-bek	say-know-only
16057	nuaisiahin	nuai-siah-in	under-throw-ERG
16058	lemtuahin	lem-tuah-in	image-do-ERG
16059	maksim	mak-sim	Mark-SIM
16060	kihilkik	ki-hil-kik	REFL-turn-ITER
16061	khulna	khul-na	bow-NMLZ
16062	kangsa	kang-sa	burn-leave
16063	guktheihna	guk-theih-na	bow-know-NMLZ
16064	kheek	kheek	mark
16065	guatzaw	guat-zaw	crooked-more
16066	kawcikin	kaw-cik-in	call-quick-ERG
16067	gamtateng	gam-ta-teng	land-child-all
16068	nangpipi	nang-pi-pi	2SG-great-REDUP
16069	kaigawmin	kai-gawm-in	lead-around-ERG
16070	tawmbek	tawm-bek	short-only
16071	kozaw	ko-zaw	cry-more
16072	kihtazaw	kih-ta-zaw	hide-child-more
16073	mawkkiat	mawk-kiat	wet-break
16074	lopakungte	lo-pa-kung-te	field-male-tree-PL
16075	upnop	up-nop	believe-soft
16076	dopbawl	dop-bawl	attack-make
16077	lingbulsumte	ling-bul-sum-te	bell-ball-money-PL
16078	bingsak	bing-sak	flat-CAUS
16079	lomhen	lom-hen	friend-appear
16080	tungthamun	tung-tha-mun	upon-new-place
16081	pusuakte	pu-suak-te	grandpa-become-PL
16082	suangneu	suang-neu	stone-small
16083	phawkkhial	phawk-khial	remember-err
16084	meiingo	meii-ngo	fire-warm
16085	sihbup	sih-bup	die-fall
16086	dongtak	dong-tak	beat-true
16087	ciangbek	ciang-bek	become-only
16088	sehte	seh-te	appoint-PL
16089	khingin	khing-in	lean-ERG
16090	dongkhakin	dong-khak-in	beat-firm-ERG
16091	thovai	tho-vai	awake-chaff
16094	kivukdim	ki-vuk-dim	REFL-fill-full
16095	kiniamkhiatsuk	ki-niam-khiat-suk	REFL-low-out-push
16096	thuambuak	thuam-buak	vegetable-scatter
16097	lamliante	lam-lian-te	way-great-PL
16098	kisamte	ki-sam-te	REFL-invite-PL
16099	kisuampa	ki-suam-pa	REFL-throw-NMLZ.M
16100	lammat	lam-mat	way-forget
16101	laitah	lai-tah	time-exact
16102	ngeizel	ngei-zel	possess-separate
16103	sunkham	sun-kham	day-prevent
16104	omomin	om-om-in	be-REDUP-ERG
16105	kawite	kawi-te	crooked-PL
16106	leihumte	lei-hum-te	earth-rough-PL
16107	mawkcih	mawk-cih	wet-say
16108	khanna	khan-na	grow-NMLZ
16109	keenah	keen-ah	straight-LOC
16110	eukhiat	eu-khiat	shake-out
16111	phuisamte	phui-sam-te	clothe-invite-PL
16112	dawhlai	dawh-lai	beautiful-time
16113	khuamkua	khuam-kua	village-hole
16114	suangsung	suang-sung	stone-inside
16115	madiakin	ma-diak-in	EMPH-exact-ERG
16116	nulkeusak	nul-keu-sak	female-unmarried-CAUS
16117	deplum	dep-lum	press-heap
16118	siavuante	sia-vuan-te	evil-spirit-PL
16119	kangpah	kang-pah	burn-fire
16120	sawngteng	sawng-teng	vessel-all
16121	lenkawmin	len-kawm-in	play-around-ERG
16122	taangkim	taang-kim	rise-complete
16123	donkha	don-kha	receive-mouth
16124	khiathuah	khiat-huah	out-throw
16125	inntuan	inn-tuan	house-bear
16126	guanzaw	guan-zaw	gaze-more
16127	leikha	lei-kha	earth-dry
16128	zuma	zum-a	bow-NMLZ
16129	kaigawpin	kai-gawp-in	lead-cover-ERG
16130	liausum	liau-sum	wander-money
16131	nawtsuakin	nawt-suak-in	drive-become-ERG
16132	tusakzaw	tu-sak-zaw	now-CAUS-more
16133	angtanhuai	ang-tan-huai	smell-stand-able
16134	phuhkhit	phuh-khit	plant-finish
16135	begap	be-gap	give-close
16136	vaiciah	vai-ciah	chaff-eat
16137	tavuanteng	ta-vuan-teng	child-spirit-all
16138	taanzaih	taan-zaih	rise-build
16139	donnop	don-nop	receive-want
16140	khutdawh	khut-dawh	hand-beautiful
16141	geinai	gei-nai	edge-near
16142	tuntom	tun-tom	arrive-hurry
16143	ginalopa	gina-lo-pa	believe-NEG-NMLZ.M
16146	hinkiksakna	hin-kik-sak-na	live-ITER-CAUS-NMLZ
16147	kituiphumna	ki-tui-phum-na	REFL-water-immerse-NMLZ
16148	thawhsakkikna	thawh-sak-kik-na	arise-CAUS-ITER-NMLZ
16149	khihsakna	khih-sak-na	bind-CAUS-NMLZ
16150	khawlsakna	khawl-sak-na	rest-CAUS-NMLZ
16151	mawhnopnate	mawh-nop-na-te	sin-want-NMLZ-PL
16152	tamlai	tam-lai	many-time
16153	kenkon	ken-kon	carry-move
16154	phialun	phia-lun	wander-?
16155	nawla	naw-la	drive-take
16156	honsaknate	hon-sak-na-te	open-CAUS-NMLZ-PL
16157	masakun	ma-sak-un	EMPH-CAUS-IMP
16158	tunni	tun-ni	arrive-day
16159	singkol	sing-kol	tree-roll
16160	piansakma	pian-sak-ma	birth-CAUS-EMPH
16161	zatzia	zat-zia	use-manner
16162	upzawh	up-zawh	believe-finish
16163	aitawi	ai-tawi	price-take
16164	maimankhak	mai-man-khak	face-price-firm
16165	lapnuam	lap-nuam	lap-pleasant
16166	phawkkawmin	phawk-kawm-in	remember-around-ERG
16167	tapkhap	tap-khap	weep-cry
16168	khihcipna	khih-cip-na	bind-deep-NMLZ
16169	gawlmek	gawl-mek	pond-mud
16170	khensatin	khen-sat-in	separate-hard-ERG
16171	kitawngpah	ki-tawng-pah	REFL-word-strike
16172	hupha	hu-pha	follow-good
16173	kikoh	ki-koh	REFL-call
16174	hialbawl	hial-bawl	visit-make
16175	ciangzum	ciang-zum	become-bow
16176	munsimtham	mun-sim-tham	place-think-new
16177	leidawk	lei-dawk	earth-dig
16178	cintenin	cin-ten-in	ripen-above-ERG
16179	khengkhin	kheng-khin	lean-finish
16180	hailua	hai-lua	pluck-exceed
16181	piakkhongin	piak-khong-in	give-hole-ERG
16182	ciinna	cii-na	sting-NMLZ
16183	luiteng	lui-teng	river-all
16184	maleep	ma-leep	EMPH-quick
16185	lungduaitakin	lung-duai-tak-in	heart-soft-true-ERG
16186	hitalehang	hi-ta-leh-ang	this-child-and-FUT
16187	huhnuam	huh-nuam	blow-pleasant
16188	theihma	theih-ma	know-before
16189	zatnop	zat-nop	use-want
16190	paupeensak	pau-peen-sak	word-open-CAUS
16191	muktuk	muk-tuk	suck-suck
16192	lasuk	la-suk	song-push
16193	gitnat	git-nat	squeeze-pain
16194	hoihkan	hoih-kan	good-grow
16195	pukding	puk-ding	fall-FUT
16198	lunghihmawhsak	lung-hih-mawh-sak	heart-fear-sin-CAUS
16199	dokhawmna	do-khawm-na	fight-join-NMLZ
16200	kinopmawhna	ki-nop-mawh-na	REFL-want-sin-NMLZ
16201	suahtheihna	suah-theih-na	become-know-NMLZ
16202	thanopna	tha-nop-na	strength-want-NMLZ
16203	lahnopna	lah-nop-na	represent-want-NMLZ
16204	haisapi	hai-sa-pi	pluck-flesh-great
16205	lungkhampihin	lung-kham-pih-in	heart-prevent-with-ERG
16206	phattuamnapi	phat-tuam-na-pi	praise-much-NMLZ-great
16207	bangmahpi	bang-mah-pi	what-self-great
16208	sumlepaite	sum-le-pai-te	money-and-go-PL
16209	lannate	lan-na-te	appear-NMLZ-PL
16210	zatkhak	zat-khak	use-firm
16211	kiletna	ki-let-na	REFL-cut-NMLZ
16212	patkhit	pat-khit	attach-finish
16213	kimemat	ki-mem-at	REFL-soft-very
16214	nungphiat	nung-phiat	back-abandon
16215	piakma	piak-ma	give-before
16216	vangneite	vang-nei-te	power-have-PL
16217	pianuamte	pian-uam-te	birth-pleasant-PL
16218	kipetkha	ki-pet-kha	REFL-block-dry
16219	hahbawl	hah-bawl	tired-make
16220	meimapawn	mei-ma-pawn	fire-EMPH-even
16221	sehkholhsa	seh-kholh-sa	appoint-INTENS-already
16222	pianlui	pian-lui	birth-old
16223	gawpgawpnate	gawp-gawp-na-te	cover-REDUP-NMLZ-PL
16224	nawtsakzaw	nawt-sak-zaw	drive-CAUS-more
16225	huhkim	huh-kim	blow-complete
16226	hahkatlua	hah-kat-lua	tired-cut-exceed
16227	supngam	sup-ngam	suck-dare
16228	piakkhiatnate	piak-khiat-na-te	give-out-NMLZ-PL
16229	theihtelnate	theih-tel-na-te	know-join-NMLZ-PL
16230	sepbel	sep-bel	work-leave
16231	khangcingin	khang-cing-in	generation-still-ERG
16232	tungthamin	tung-tham-in	upon-new-ERG
16233	siavuanpa	sia-vuan-pa	evil-spirit-NMLZ.M
16234	silbawlnate	sil-bawl-na-te	clothe-make-NMLZ-PL
16235	gimlawhkhak	gim-lawh-khak	trouble-earn-firm
16236	dahluat	dah-luat	dry-pull
16237	tunvat	tun-vat	arrive-quick
16238	mutlum	mut-lum	suck-heap
16239	suplawhkhak	sup-lawh-khak	suck-earn-firm
16240	hiathiatin	hiat-hiat-in	there-REDUP-ERG
16241	khangsimnate	khang-sim-na-te	generation-think-NMLZ-PL
16242	palepa	pale-pa	separate-NMLZ.M
16243	gute	gu-te	bow-PL
16244	kilehbulhin	ki-leh-bul-in	REFL-return-begin-ERG
16245	uphuai	up-huai	believe-able
16246	dozawh	do-zawh	fight-finish
16247	phalkei	phal-kei	allow-1SG
16250	kiphutte	ki-phut-te	REFL-fasten-PL
16251	piansaksate	pian-sak-sa-te	birth-CAUS-already-PL
16252	khasiatpihnate	kha-siat-pih-na-te	spirit-evil-with-NMLZ-PL
16253	kisukcipnate	ki-suk-cip-na-te	REFL-push-deep-NMLZ-PL
16254	lauhuainate	lau-huai-na-te	fear-able-NMLZ-PL
16255	kikhemnate	ki-khem-na-te	REFL-limit-NMLZ-PL
16256	gimte	gim-te	trouble-PL
16257	sakhipite	sa-khi-pi-te	flesh-leg-great-PL
16258	kaihte	kaih-te	lead-PL
16259	nawnkhia	nawn-khia	remain-out
16260	khimzin	khim-zin	dark-journey
16261	khian	khian	grow
16262	luaksuahhuai	luak-suah-huai	vomit-become-able
16263	kalkhia	kal-khia	walk-out
16264	nawtkhiat	nawt-khiat	drive-out
16265	muatsakmang	muat-sak-mang	rot-CAUS-chief
16266	lainatna	lai-nat-na	time-pain-NMLZ
16267	muammuam	muam-muam	dark-REDUP
16268	kawtciimsak	kawt-ciim-sak	gate-shut-CAUS
16269	kuante	kuan-te	authority-PL
16270	taciingte	ta-ciing-te	child-NEG-PL
16271	khangnozawte	khang-no-zaw-te	generation-young-more-PL
16272	thengta	theng-ta	clear-child
16273	zawlmitin	zawl-mit-in	prophet-eye-ERG
16275	cinatsakna	ci-nat-sak-na	say-pain-CAUS-NMLZ
16276	henhanna	hen-han-na	appear-CAUS-NMLZ
16277	mualleguamte	mual-le-guam-te	grave-and-hole-PL
16278	kaisakzo	kai-sak-zo	lead-CAUS-finish
16279	zaangmul	zaang-mul	arm-round
16280	lungso	lung-so	heart-?)
16282	cingvalin	cing-val-in	still-INTENS-ERG
16283	luatnate	luat-na-te	pull-NMLZ-PL
16284	kisiahna	ki-siah-na	REFL-throw-NMLZ
16285	zangawpte	zan-gawp-te	night-cover-PL
16286	lungsosa	lung-so-sa	heart-?-already
16287	khesikna	khe-sik-na	foot-step-NMLZ
16288	ngangngang	ngang-ngang	steady-REDUP
16289	buluah	bu-luah	group-scatter
16290	deudaute	deu-dau-te	little-little-PL
16291	kiimvelin	ki-im-vel-in	REFL-house-around-ERG
16292	helhhawtte	helh-hawt-te	advise-hard-PL
16293	sumleina	sum-lei-na	money-borrow-NMLZ
16294	tuancilte	tuan-cil-te	ride-turn-PL
16295	toktol	tok-tol	peck-hit
16296	suhgawpnate	suh-gawp-na-te	count-cover-NMLZ-PL
16297	thuciamsate	thu-ciam-sa-te	word-promise-already-PL
16298	leivumte	lei-vum-te	earth-heap-PL
16299	nunungin	nu-nung-in	mother-back-ERG
16302	kitawhzauna	ki-tawh-zau-na	REFL-with-perplexity-NMLZ
16303	kitamvuisak	ki-tam-vui-sak	REFL-many-dust-CAUS
16304	kisialhnate	ki-sialh-na-te	REFL-boast-NMLZ-PL
16305	puansungsilhte	puan-sung-silh-te	cloth-inside-clothe-PL
16306	kipahtawite	ki-pah-tawi-te	REFL-good-take-PL
16307	thakhauhsakin	tha-khauh-sak-in	strength-strong-CAUS-ERG
16308	kamkeite	kam-kei-te	word-1SG-PL
16309	bangzahtakin	bang-zah-tak-in	what-much-true-ERG
16310	etlawmin	et-lawm-in	look-together-ERG
16311	pattahsa	pat-tah-sa	attach-exact-already
16312	sialomtangte	sia-lom-tang-te	evil-friend-rise-PL
16313	khebuh	khe-buh	foot-rice
16314	kawngtente	kawng-ten-te	gate-above-PL
16315	siseihte	si-seih-te	die-lean-PL
16316	naisakin	nai-sak-in	near-CAUS-ERG
16317	nawtsuk	nawt-suk	drive-push
16318	tonbucipin	ton-bu-cip-in	meet-group-deep-ERG
16319	ciangkhutin	ciang-khut-in	become-hand-ERG
16320	munphiah	mun-phiah	place-flat
16321	kaiton	kai-ton	lead-meet
16322	kimetmai	ki-met-mai	REFL-squeeze-face
16323	ngahmunah	ngah-mun-ah	receive-place-LOC
16324	phawkkhak	phawk-khak	remember-firm
16325	lolaite	lo-lai-te	field-time-PL
16326	pehin	peh-in	give-ERG
16327	kimut	ki-mut	REFL-suck
16328	kangcipin	kang-cip-in	burn-deep-ERG
16329	gante	gan-te	carry-PL
16330	tawbo	taw-bo	with-?
16331	sidaangsak	si-daang-sak	die-tall-CAUS
16332	sualpuante	sual-puan-te	sin-cloth-PL
16333	kiseepsa	ki-seep-sa	REFL-burn-already
16334	tuibempi	tui-bem-pi	water-edge-great
16335	mettolna	met-tol-na	squeeze-hit-NMLZ
16336	huiheek	hui-heek	wind-blow
16337	thangzakte	thang-zak-te	news-hear-PL
16338	bengtumsuk	beng-tum-suk	side-stumble-push
16339	kiheekheek	ki-heek-heek	REFL-blow-REDUP
16340	kikualvial	ki-kual-vial	REFL-hold-round
16341	kithukkim	ki-thuk-kim	REFL-word-complete
16342	dengawpna	den-gawp-na	strike-cover-NMLZ
16343	kalkhamin	kal-kham-in	walk-prevent-ERG
16344	cilvui	cil-vui	chaff-dust
16345	leithuk	lei-thuk	earth-deep
16346	leivuineel	lei-vui-neel	earth-dust-smooth
16347	tumdang	tum-dang	stumble-different
16348	nopnehte	nop-neh-te	want-weak-PL
16349	kuankhiate	kuan-khia-te	authority-out-PL
16350	tangguakun	tang-guak-un	rise-?-IMP
16351	minun	min-un	name-IMP
16354	kaihkhiatna	kaih-khiat-na	lead-out-NMLZ
16355	kihonthahna	ki-hon-thah-na	REFL-open-new-NMLZ
16356	kikalhna	ki-kalh-na	REFL-bar-NMLZ
16357	khuaphiatna	khua-phiat-na	cloud-clear-NMLZ
16358	khuakongpite	khua-kong-pi-te	village-gate-great-PL
16359	kisuliam	ki-su-liam	REFL-cut-joint
16360	vukngo	vuk-ngo	blanket-warm
16361	anduh	an-duh	food-soup
16362	puanlomte	puan-lom-te	cloth-friend-PL
16363	zutkhat	zut-khat	ugly-one
16364	kigawite	ki-gawi-te	REFL-crooked-PL
16365	zangleite	zang-lei-te	arm-borrow-PL
16366	sukhamzan	suk-ham-zan	push-desire-night
16367	suktap	suk-tap	push-weep
16368	lakhiasuk	la-khia-suk	take-out-push
16369	kisuh	ki-suh	REFL-count
16370	saal	saal	Saul
16371	nuaiphahin	nuai-phah-in	under-throw-ERG
16372	siktawnte	sik-tawn-te	bar-stand-PL
16373	ciak	ciak	eat
16374	zumlai	zum-lai	bow-time
16375	ngelhngalh	ngelh-ngalh	smooth-REDUP
16376	husamin	hu-sam-in	follow-call-ERG
16377	tahtansak	tah-tan-sak	exact-stand-CAUS
16378	giugiau	giu-giau	shake-REDUP
16379	kenkanzo	ken-kan-zo	carry-REDUP-finish
16380	lehdokha	leh-do-kha	return-fight-dry
16381	delhkek	delh-kek	throw-reverse
16382	kiciangte	ki-ciang-te	REFL-become-PL
16383	dup	dup	heap
16384	silenai	si-le-nai	die-and-near
16385	ngenngenkha	ngen-ngen-kha	beg-REDUP-dry
16386	vilsim	vil-sim	round-think
16387	nuinui	nui-nui	laugh-REDUP
16388	guaktangun	guak-tang-un	?-rise-IMP
16389	mam	mam	mother
16390	tatkhatin	tat-khat-in	each-one-ERG
16391	kangto	kang-to	burn-reach
