item_type	item_id	verse_id	tedim_text	segmented	glossed	kjv_text	example_quality	word_count	sense_id	usage_type	function_match
lemma	vokcing	42015015	Tua ahih manin tua gammite khat kiangah nasem dingin va pai a, a innteek pa in vokcing dingin ama lo-ah a sawl hi.	vokcing	swineherd	And he went and joined himself to a citizen of that country; and he sent him into his fields to feed swine.	additional	23	vokcing.1	lexical	1
lemma	pheek	41002011	“Tho-in na lupna pheek la inla, na inn-ah ciah in,” a ci hi.	pheek	bed	I say unto thee, Arise, and take up thy bed, and go thy way into thine house.	shortest	13	pheek.1	lexical	1
lemma	pheek	43005008	Tua ciangin Jesuh in, “Tho inla, na lupna pheek pua-in pai in,” a cih ciangin,	pheek	bed	Jesus saith unto him, Rise, take up thy bed, and walk.	transparent	15	pheek.1	lexical	1
lemma	pheek	40009002	Mi pawlkhat in khutlekhezaw mi khat, a lupna pheek tawh hong pua-in Jesuh kiang a hong tunpih uh hi. Jesuh in amaute' upna a muh ciangin a cina mipa kiangah, “Ka ta aw, na lungsim kinuamsak in; na mawhna hong kimaisak khinta hi,” a ci hi.	pheek	bed	And, behold, they brought to him a man sick of the palsy, lying on a bed: and Jesus seeing their faith said unto the sick of the palsy; Son, be of good cheer; thy sins be forgiven thee.	additional	46	pheek.1	lexical	1
lemma	pheek	40009006	Ahi zongin Mihing Tapa in leitungah mawhmaisak theih nading thu nei hi, ci-in na theih nadingun kong lak ding hi,” a cih khit ciangin khutlekhezaw mipa kiangah, “Tho in; na lupna pheek pua inla na inn-ah ciah in,” a ci hi.	pheek	bed	But that ye may know that the Son of man hath power on earth to forgive sins, (then saith he to the sick of the palsy,) Arise, take up thy bed, and go unto thine house.	additional	41	pheek.1	lexical	1
lemma	pheek	41002004	Ahi zongin mihonpi kinehlua ahih manin Jesuh kiangah paipih thei lo uh hi. Tua ahih manin Jesuh' omna san inn tungkhum hongletin, a lupna pheek tawh a mipa a khaisuk uh hi.	pheek	bed	And when they could not come nigh unto him for the press, they uncovered the roof where he was: and when they had broken it up, they let down the bed wherein the sick of the palsy lay.	additional	32	pheek.1	lexical	1
lemma	Matthai	42006015	Matthai, Thomas, Alfeas' tapa James, Simon (gam khual pa),	Matthai	MATTHAI	Matthew and Thomas, James the son of Alphæus, and Simon called Zelotes,	shortest	9		lexical	1
lemma	Matthai	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Matthai	MATTHAI	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	transparent	11		lexical	1
lemma	Matthai	40009009	Tua lai mun panin Jesuh a paikhiat ciangin siahdongpa Matthai a zumah tu-in a om mu a, “Hong zui in,” a cih leh amah zong dingin a zuipah hi.	Matthai	MATTHAI	And as Jesus passed forth from thence, he saw a man, named Matthew, sitting at the receipt of custom: and he saith unto him, Follow me. And he arose, and followed him.	additional	29		lexical	1
lemma	Matthai	40009010	Jesuh in Matthai' inn-ah nitak an a nek laitakin siahdong dangte le thukham a khial midang tampite in zong Jesuh le a nungzuite tawh an a nekhawm uh hi.	Matthai'	MATTHAI.POSS	And it came to pass, as Jesus sat at meat in the house, behold, many publicans and sinners came and sat down with him and his disciples.	additional	29		lexical	1
lemma	Matthai	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Matthai	MATTHAI	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	additional	13		lexical	1
lemma	“Cidamte	42005031	Tua ciangin Jesuh in, “Cidamte in siavuan kisam lo uh a, cina mite bek in kisam uh hi.	Cidamte	CIDAMTE	And Jesus answering said unto them, They that are whole need not a physician; but they that are sick.	shortest	18	“Cidamte.1	lexical	1
lemma	“Cidamte	40009012	Jesuh in hih thu a zak ciangin, “Cidamte in siavuan kisam lo uh a, cina mite bek in kisam uh hi.	Cidamte	CIDAMTE	But when Jesus heard that , he said unto them, They that be whole need not a physician, but they that are sick.	transparent	21	“Cidamte.1	lexical	1
lemma	“Cidamte	41002017	Jesuh in hih thu a zak ciangin amaute kiangah, “Cidamte in siavuan kisam lo uh a, cina mite bek in kisam uh hi. Mite in a zahtak mihoihte a kisik nadingun a sam dingin a hong pai ka hi kei a, mite in a pampaih mite a kisik nadingun a sam dingin a hong pai ka hi hi,” a ci hi.	Cidamte	CIDAMTE	When Jesus heard it , he saith unto them, They that are whole have no need of the physician, but they that are sick: I came not to call the righteous, but sinners to repentance.	additional	61	“Cidamte.1	lexical	1
lemma	“Mopina	40009015	Jesuh in amaute kiangah, “Mopina pawi khatah, a zineipa a om sungin a mopawi simte dah dingin um na hi uh hiam? Dah het lo ding uh hi. Ahi zongin amaute kiang panin zineipa a kilakkhiat ding hun hong tung ding a, tua hun ciangin amaute in an a tang ding uh hi.	Mopina	MOPINA	And Jesus said unto them, Can the children of the bridechamber mourn, as long as the bridegroom is with them? but the days will come, when the bridegroom shall be taken from them, and then shall they fast .	shortest	53	“Mopina.1	lexical	1
lemma	zinei	40025005	Zineipa hong tunghak ahih manin a vekpi-un lusu-in a ihmu uh hi.	zinei-pa	marry-male	While the bridegroom tarried, they all slumbered and slept.	shortest	12	zinei.1	lexical	1
lemma	zinei	42005035	Amaute kiang panin zineipa a kipaikhiatpih hun hong tung ding a, tua hun ciangin tang ding uh hi,” ci-in a dawng hi.	zinei-pa	marry-male	But the days will come, when the bridegroom shall be taken away from them, and then shall they fast in those days.	transparent	22	zinei.1	lexical	1
lemma	zinei	40009015	Jesuh in amaute kiangah, “Mopina pawi khatah, a zineipa a om sungin a mopawi simte dah dingin um na hi uh hiam? Dah het lo ding uh hi. Ahi zongin amaute kiang panin zineipa a kilakkhiat ding hun hong tung ding a, tua hun ciangin amaute in an a tang ding uh hi.	zinei-pa	marry-male	And Jesus said unto them, Can the children of the bridechamber mourn, as long as the bridegroom is with them? but the days will come, when the bridegroom shall be taken from them, and then shall they fast .	additional	53	zinei.1	lexical	1
lemma	zinei	40025010	Meitui lei dingin amaute a paikhiat kal sungin zineipa hong tung hi. A kigingsa-in a om nungakte in zineipa dawnin mopawi bawlna sungah a lutkhawm pah uh hi. Tua khit ciangin kong kikhak hi.	zinei-pa	marry-male	And while they went to buy, the bridegroom came; and they that were ready went in with him to the marriage: and the door was shut.	additional	34	zinei.1	lexical	1
lemma	zinei	41002019	Jesuh in, “Mopawi a siim mite in an ne lo dingin um na hi uh hiam? Zineipa tawh a omkhawm sung uh an ne loin om lo ding uh hi.	zinei-pa	marry-male	And Jesus said unto them, Can the children of the bridechamber fast, while the bridegroom is with them? as long as they have the bridegroom with them, they cannot fast.	additional	30	zinei.1	lexical	1
lemma	“Dawimang	40009034	Ahi zongin Farisi mite in, “Dawimang lianpen pa min tawh hih bangin dawi a hawlkhia ahi hi,” a ci uh hi.	Dawimang	DAWIMANG	But the Pharisees said, He casteth out devils through the prince of the devils.	shortest	21	“Dawimang.1	lexical	1
lemma	“Anlak	40009037	Tua ahih manin a nungzuite kiangah, “Anlak ding tampi om napi-in anlak na a sem ding mi tawmbek a om hi.	Anlak	ANLAK	Then saith he unto his disciples, The harvest truly is plenteous, but the labourers are few;	shortest	21	“Anlak.1	lexical	1
lemma	“Anlak	42010002	Amaute kiangah, “Anlak ding tam mahmah a, ahi zongin mi tawm bek in anlak na sem uh hi. Tua ahih manin an nei pa in a ante a la dingin mi hong sawl nadingin thu ngen un.	Anlak	ANLAK	Therefore said he unto them, The harvest truly is great, but the labourers are few: pray ye therefore the Lord of the harvest, that he would send forth labourers into his harvest.	transparent	37	“Anlak.1	lexical	1
lemma	(Peter	42006014	Tuate in: Simon (Peter ci-in min a phuah pa) le a naupa Andru, James le a nau Johan, Filip, Bartholomew,	Peter	PETER	Simon, (whom he also named Peter,) and Andrew his brother, James and John, Philip and Bartholomew,	shortest	20	(Peter.1	lexical	1
lemma	(Peter	40010002	Tua sawltak sawm le nihte' min in: A masa-in Simon (Peter zong a kici pa) le a naupa Andru, Zebedi' tapa James le a naupa Johan,	Peter	PETER	Now the names of the twelve apostles are these; The first, Simon, who is called Peter, and Andrew his brother; James the son of Zebedee, and John his brother;	transparent	26	(Peter.1	lexical	1
lemma	Filip	43001044	Filip pen Andru le Peter' tenna Bethsaida khuami mah ahi hi.	Filip	FILIP	Now Philip was of Bethsaida, the city of Andrew and Peter.	shortest	11		lexical	1
lemma	Filip	44008005	Filip zong Samaria gam khuapi-ah pai-in Khrih thu a hilh hi.	Filip	FILIP	Then Philip went down to the city of Samaria, and preached Christ unto them.	transparent	11		lexical	1
lemma	Filip	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Filip	FILIP	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	additional	11		lexical	1
lemma	Filip	40014002	Amah in a nuai-a uliante kiangah, “Hih pa pen Johan hi a, sihna panin a hingkik hi ding hi. Tua ahih manin hih bang nalamdang bawlna ding vangliatna nei hi ding hi,” a ci hi. Bang hang hiam cih leh Herod in a nau Filip' zi Herodias a tenpihna hangin Johan in Herod kiangah, “Na naupa' zi na tenpih ding ngeina hi lo hi,” ci-in gen zelzel ahih manin Herod a heh suak a, Johan mansakin, khau khihsakin, thong sungah a khumsak hi.	Filip'	FILIP.POSS	and said unto his servants, This is John the Baptist; he is risen from the dead; and therefore mighty works do shew forth themselves in him.	additional	83		lexical	1
lemma	Filip	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Filip	FILIP	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	additional	13		lexical	1
lemma	Bartholomew	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Bartholomew	BARTHOLOMEW	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	shortest	11		lexical	1
lemma	Bartholomew	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Bartholomew	BARTHOLOMEW	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	transparent	13		lexical	1
lemma	Bartholomew	42006014	Tuate in: Simon (Peter ci-in min a phuah pa) le a naupa Andru, James le a nau Johan, Filip, Bartholomew,	Bartholomew	BARTHOLOMEW	Simon, (whom he also named Peter,) and Andrew his brother, James and John, Philip and Bartholomew,	additional	20		lexical	1
lemma	Bartholomew	44001013	Jerusalem a tun uh ciangin amauteng, Peter, Johan, James le Andru, Filip le Thomas, Bartholomew le Matthai, Alfeas' tapa James, Simon (gam khual pa), le James' tapa Judas a tunna uh inn dei-ah a kahto uh hi.	Bartholomew	BARTHOLOMEW	And when they were come in, they went up into an upper room, where abode both Peter, and James, and John, and Andrew, Philip, and Thomas, Bartholomew, and Matthew, James the son of Alphæus, and Simon Zelotes, and Judas the brother of James.	additional	37		lexical	1
lemma	Thomas	42006015	Matthai, Thomas, Alfeas' tapa James, Simon (gam khual pa),	Thomas	THOMAS	Matthew and Thomas, James the son of Alphæus, and Simon called Zelotes,	shortest	9		lexical	1
lemma	Thomas	43020028	Thomas in zong, “Ka Topa, ka Pasian!” ci-in a dawn ciangin	Thomas	THOMAS	And Thomas answered and said unto him, My Lord and my God.	transparent	11		lexical	1
lemma	Thomas	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Thomas	THOMAS	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	additional	11		lexical	1
lemma	Thomas	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Thomas	THOMAS	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	additional	13		lexical	1
lemma	Thomas	43011016	Tua ciangin, “Unau Peeng,” minno a nei Thomas in, “Ei zong amah tawh a sikhawm dingin va zui ni,” ci-in a nungzuihpihte a zawn hi.	Thomas	THOMAS	Then said Thomas, which is called Didymus, unto his fellowdisciples, Let us also go, that we may die with him.	additional	25		lexical	1
lemma	Alfeas	42006015	Matthai, Thomas, Alfeas' tapa James, Simon (gam khual pa),	Alfeas'	ALFEAS.POSS	Matthew and Thomas, James the son of Alphæus, and Simon called Zelotes,	shortest	9	Alfeas.1	lexical	1
lemma	Alfeas	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Alfeas'	ALFEAS.POSS	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	transparent	11	Alfeas.1	lexical	1
lemma	Alfeas	41002014	Tua bangin a paina-ah Alfeas tapa Levi, a siahdonna zumah tu-in a om a mu hi. Jesuh in ama kiangah, “Kei hong zui in,” a ci hi. Levi zong dingin Jesuh' nung a zuipah hi.	Alfeas	ALFEAS	And as he passed by, he saw Levi the son of Alphæus sitting at the receipt of custom, and said unto him, Follow me. And he arose and followed him.	additional	35	Alfeas.1	lexical	1
lemma	Alfeas	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Alfeas'	ALFEAS.POSS	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	additional	13	Alfeas.1	lexical	1
lemma	Alfeas	44001013	Jerusalem a tun uh ciangin amauteng, Peter, Johan, James le Andru, Filip le Thomas, Bartholomew le Matthai, Alfeas' tapa James, Simon (gam khual pa), le James' tapa Judas a tunna uh inn dei-ah a kahto uh hi.	Alfeas'	ALFEAS.POSS	And when they were come in, they went up into an upper room, where abode both Peter, and James, and John, and Andrew, Philip, and Thomas, Bartholomew, and Matthew, James the son of Alphæus, and Simon Zelotes, and Judas the brother of James.	additional	37	Alfeas.1	lexical	1
lemma	Thaddeas	40010003	Filip le Bartholomew, Thomas le siahdongpa Matthai, Alfeas' tapa James, Thaddeas,	Thaddeas	THADDEAS	Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphæus, and Lebbæus, whose surname was Thaddæus;	shortest	11		lexical	1
lemma	Thaddeas	41003018	Andru, Filip, Bartholomew, Matthai, Thomas, Alfeas' tapa James, Thaddeas, Simon (gam khual pa),	Thaddeas	THADDEAS	and Andrew, and Philip, and Bartholomew, and Matthew, and Thomas, and James the son of Alphæus, and Thaddæus, and Simon the Canaanite,	transparent	13		lexical	1
lemma	Iskariot	40010004	Simon (gam khual pa), le Jesuh a lehhek Iskariot' tapa Judas ahi uh hi.	Iskariot'	ISKARIOT.POSS	Simon the Canaanite, and Judas Iscariot, who also betrayed him.	shortest	14	Iskariot.1	lexical	1
