sense_id	lemma	sense_num	pos	gloss	frequency	is_primary	is_grammatical	inflected_forms	example_verses	notes
Zimran.1	Zimran	1	PROP	?	2	1	0	Zimran	01025002|13001032	
Medan.1	Medan	1	PROP	?	2	1	0	Medan	01025002|13001032	
Ishbak.1	Ishbak	1	PROP	?	2	1	0	Ishbak	01025002|13001032	
dedan.1	dedan	1	UNK	?	2	1	0	Dedan'	01025003|01025003	
Abida.1	Abida	1	PROP	?	2	1	0	Abida	01025004|13001033	
Eldaah.1	Eldaah	1	PROP	?	2	1	0	Eldaah	01025004|13001033	
Adbeel.1	Adbeel	1	PROP	?	2	1	0	Adbeel	01025013|13001029	
Massa.1	Massa	1	PROP	?	2	1	0	Massa	01025014|13001030	
Hadad.1	Hadad	1	PROP	Hadad	2	1	0	Hadad	01025015|13001030	
Kedemah.1	Kedemah	1	PROP	?	2	1	0	Kedemah	01025015|13001031	
ne~ne.1	ne~ne	1	UNK	eat~REDUP	2	1	0	ne~ne	01025028|23056012	
beeri.1	beeri	1	UNK	?	2	1	0	Beeri'	01026034|28001001	
elon.1	elon	1	UNK	?	2	1	0	Elon'	01026034|01036002	
neel.1	neel	1	N	smooth	2	1	0	neel	01027016|23026007	
nebaioth.1	nebaioth	1	UNK	?	2	1	0	Nebaioth'	01028009|01036003	
Mahalath.1	Mahalath	1	PROP	?	2	1	0	Mahalath	01028009|14011018	
moken.1	moken	1	N	dowry	2	1	0	moken|moken'	01030020|11009016	
poplar.1	poplar	1	UNK	poplar	2	1	0	poplar	01030037|28004013	
Galeed.1	Galeed	1	PROP	?	2	1	0	Galeed	01031047|01031048	
Peniel.1	Peniel	1	PROP	?	2	1	0	Peniel	01032030|01032031	
naudom.1	naudom	1	N	childbirth	2	1	0	Naudom|naudom	01035017|01038028	
Zefo.1	Zefo	1	PROP	?	2	1	0	Zefo	01036011|01036015	
oholibamah.1	oholibamah	1	UNK	?	2	1	0	Oholibamah'	01036018|01036018	
Onam.1	Onam	1	PROP	?	2	1	0	Onam	01036023|13001040	
dishon.1	dishon	1	UNK	?	2	1	0	Dishon'	01036026|13001041	
Eshban.1	Eshban	1	PROP	?	2	1	0	Eshban	01036026|13001041	
Kheran.1	Kheran	1	PROP	?	2	1	0	Kheran	01036026|13001041	
ezer.1	ezer	1	UNK	?	2	1	0	Ezer'	01036027|13001042	
Zaavan.1	Zaavan	1	PROP	?	2	1	0	Zaavan	01036027|13001042	
dishan.1	dishan	1	UNK	?	2	1	0	Dishan'	01036028|13001042	
Aran.1	Aran	1	PROP	?	2	1	0	Aran	01036028|13001042	
Dinhabah.1	Dinhabah	1	PROP	?	2	1	0	Dinhabah	01036032|13001043	
bedad.1	bedad	1	UNK	?	2	1	0	Bedad'	01036035|13001046	
Avith.1	Avith	1	PROP	?	2	1	0	Avith	01036035|13001046	
Masrekah.1	Masrekah	1	PROP	?	2	1	0	Masrekah	01036036|13001047	
mezahab.1	mezahab	1	UNK	?	2	1	0	Mezahab'	01036039|13001050	
Matred.1	Matred	1	PROP	?	2	1	0	Matred	01036039|01036039	
Jetheth.1	Jetheth	1	PROP	?	2	1	0	Jetheth	01036040|13001051	
Pinon.1	Pinon	1	PROP	?	2	1	0	Pinon	01036041|13001052	
Mibzar.1	Mibzar	1	PROP	?	2	1	0	Mibzar	01036042|13001053	
Magdiel.1	Magdiel	1	PROP	?	2	1	0	Magdiel	01036043|13001054	
Iram.1	Iram	1	PROP	?	2	1	0	Iram	01036043|13001054	
dothan.1	dothan	1	UNK	?	2	1	0	dothan	01037017|12006013	
lingsi.1	lingsi	1	UNK	balm	2	1	0	lingsi	01037025|01043011	
Hirah.1	Hirah	1	PROP	?	2	1	0	Hirah	01038001|01038012	
tamar.1	tamar	1	UNK	?	2	1	0	Tamar'	01038011|01038013	
Enaim.1	Enaim	1	PROP	?	2	1	0	Enaim	01038014|01038021	
paikik.1	paikik	1	UNK	?	2	1	0	Paikik	01043002|11019020	
Jemuel.1	Jemuel	1	PROP	?	2	1	0	Jemuel	01046010|02006015	
Ohad.1	Ohad	1	PROP	?	2	1	0	Ohad	01046010|02006015	
Zohar.1	Zohar	1	PROP	?	2	1	0	Zohar	01046010|02006015	
Ezbon.1	Ezbon	1	PROP	?	2	1	0	Ezbon	01046016|13007007	
Ishvah.1	Ishvah	1	PROP	?	2	1	0	Ishvah	01046017|13007030	
goshen.1	goshen	1	UNK	?	2	1	0	goshen	01046028|01046029	
luz.1	luz	1	UNK	?	2	1	0	luz	01048003|06016002	
Simeon-Te.1	Simeon-Te	1	PROP	?	2	1	0	Simeon	01048005|02006015	
zaptel.1	zaptel	1	FUNC	REFL	1	1	1	ki	01049024	
zaptel.2	zaptel	2	N	swift	1	0	0	zaptel	11004028	
atad.1	atad	1	UNK	?	2	1	0	Atad'	01050010|01050011	
jethro.1	jethro	1	UNK	?	2	1	0	Jethro'	02003001|02004018	
oh.1	oh	1	UNK	?	2	1	0	Oh	02004010|02004013	
Jokhebed.1	Jokhebed	1	PROP	?	2	1	0	Jokhebed	02006020|04026059	
zingsangin.1	zingsangin	1	UNK	morning	2	1	0	Zingsangin	02008020|02009013	
dengtan.1	dengtan	1	N	smite	2	1	0	dengtan	02009025|27002034	
vuih.1	vuih	1	UNK	boll	2	1	0	vuih	02009031|40013026	
mangbuhman.1	mangbuhman	1	N	wheat	2	1	0	mangbuhman	02009032|26004009	
mah.1	mah	1	N	self	2	1	0	mah	02011008|47009004	
sukkoth.1	sukkoth	1	UNK	?	2	1	0	sukkoth	02012037|04033005	
khik.1	khik	1	UNK	still	2	1	0	khik	02015016|19119070	
nitak.1	nitak	1	UNK	day	2	1	0	Nitak	02016006|40020008	
nan~nan.1	nan~nan	1	UNK	manna~REDUP	2	1	0	nan~nan	02016031|04011007	
Refidim.1	Refidim	1	PROP	?	2	1	0	Refidim	02019002|04033015	
Mualtungah.1	Mualtungah	1	PROP	mountain	2	1	0	Mualtungah	02019012|02032012	
sinai.1	sinai	1	UNK	?	2	1	0	Sinai	02019023|05033002	
paisuk.1	paisuk	1	UNK	go	2	1	0	Paisuk	02019024|02032007	
pik.1	pik	1	UNK	gore	2	1	0	pik	02021031|02021032	
Elna.1	Elna	1	PROP	?	2	1	0	Elna	02023001|05019016	
lokhul.1	lokhul	1	N	fallow	2	1	0	lokhul	02023011|23005006	
suangphahpek.1	suangphahpek	1	N	pavement	2	1	0	Suangphahpek|suangphahpek	02024010|43019013	
kak.1	kak	1	FUNC	REFL	2	1	1	ki	02026024|02036029	
phawk~phawk.1	phawk~phawk	1	UNK	remember~REDUP	2	1	0	phawk~phawk	02028012|04011005	
hoihtakin.1	hoihtakin	1	UNK	good	2	1	0	Hoihtakin	02028015|42012015	
karban.1	karban	1	N	carbuncle	2	1	0	karban	02028017|02039010	
utok.1	utok	1	UNK	caul	2	1	0	utok	02029013|02029022	
tungnun.1	tungnun	1	N	find.grace	2	1	0	tungnun	02033016|24036010	
bezalel.1	bezalel	1	UNK	?	2	1	0	Bezalel|Bezalel'	02036001|13002020	
lite.1	lite	1	UNK	four	2	1	0	lite'	02038005|26046021	
kihelh.1	kihelh	1	N	bell	2	1	0	kihelh	02039026|26041018	
sakikh.1	sakikh	1	N	cud.chewer	2	1	0	Sakikh|sakikh	03011005|05014007	
Muvanlai.1	Muvanlai	1	PROP	see.I	2	1	0	Muvanlai	03011013|05014012	
huihtun.1	huihtun	1	UNK	heron	2	1	0	huihtun	03011019|05014018	
puankek.1	puankek	1	N	torn.clothes	2	1	0	puankek	03013045|15009005	
samul.1	samul	1	UNK	animal	2	1	0	Samul	03013047|05022011	
Azazel.1	Azazel	1	PROP	?	2	1	0	Azazel	03016008|03016010	
azazel.1	azazel	1	UNK	?	2	1	0	Azazel'	03016010|03016026	
sanim.1	sanim	1	UNK	bruised	2	1	0	sanim	03022024|23001006	
anlui.1	anlui	1	N	old.store	2	1	0	anlui	03025022|03026010	
dingtang.1	dingtang	1	N	upright	2	1	0	dingtang	03026013|23051017	
nahthel.1	nahthel	1	UNK	leaf	2	1	0	nahthel	03026036|23064006	
nengneng.1	nengneng	1	N	pin	2	1	0	nengneng	04003036|04004032	
tuuvun.1	tuuvun	1	N	badger.skin	2	1	0	Tuuvun|tuuvun	04004025|58011037	
paikhiasak.1	paikhiasak	1	V	send.away	1	1	0	paikhiasak	04005003	
paikhiasak.2	paikhiasak	2	FUNC	REFL	1	0	1	ki	23050001	
dit.1	dit	1	N	recompense	2	1	0	dit	04005008|04005008	
teemsak.1	teemsak	1	N	swell.cause	2	1	0	teemsak	04005021|04005022	
hawng.1	hawng	1	UNK	husk	2	1	0	hawng	04006004|29001007	
hawi.1	hawi	1	UNK	holy	2	1	0	hawi	04006005|26044020	
nethanel.1	nethanel	1	UNK	?	2	1	0	Nethanel'	04007023|13024006	
hazeroth.1	hazeroth	1	UNK	?	2	1	0	hazeroth	04011035|04033017	
miriam.1	miriam	1	UNK	?	2	1	0	Miriam'	04012010|05024009	
kikhumcip.1	kikhumcip	1	V	shut	2	1	0	kikhumcip	04012014|24039015	
Ammiel.1	Ammiel	1	PROP	?	2	1	0	Ammiel	04013003|13026005	
gamdai.1	gamdai	1	V	quiet	2	1	0	gamdai	04013030|16008011	
kuantoh.1	kuantoh	1	N	glean.together	2	1	0	kuantoh	04014044|12003021	
Mite.1	Mite	1	PROP	?	2	1	0	Mite	04020003|05008003	
phulkhia.1	phulkhia	1	V	water	2	1	0	phulkhia	04020010|19104010	
Mattanah.1	Mattanah	1	PROP	?	2	1	0	Mattanah	04021018|04021019	
Nahaliel.1	Nahaliel	1	PROP	?	2	1	0	Nahaliel	04021019|04021019	
Bamoth.1	Bamoth	1	PROP	?	2	1	0	Bamoth	04021019|04021020	
mawlpih.1	mawlpih	1	N	curse	2	1	0	mawlpih	04022029|18041005	
Bamothbaal.1	Bamothbaal	1	PROP	?	2	1	0	Bamothbaal	04022041|06013017	
Peor.1	Peor	1	PROP	?	2	1	0	Peor	04023028|04025018	
shittim.1	shittim	1	UNK	?	2	1	0	shittim	04025001|28005002	
suntang.1	suntang	1	N	zealous	2	1	0	Suntang|suntang	04025004|23059010	
sak~sak.1	sak~sak	1	V	cause~REDUP	2	1	0	sak~sak	04025013|38007012	
Kozbi.1	Kozbi	1	PROP	?	2	1	0	Kozbi	04025015|04025018	
Zefon.1	Zefon	1	PROP	?	2	1	0	Zefon	04026015|04026015	
Ozni.1	Ozni	1	PROP	?	2	1	0	Ozni	04026016|04026016	
Arod.1	Arod	1	PROP	?	2	1	0	Arod	04026017|04026017	
Iezer.1	Iezer	1	PROP	?	2	1	0	Iezer	04026030|04026030	
Shemida.1	Shemida	1	PROP	?	2	1	0	Shemida	04026032|04026032	
hefer.1	hefer	1	UNK	?	2	1	0	Hefer'	04026033|04027001	
Eran.1	Eran	1	PROP	?	2	1	0	Eran	04026036|04026036	
Ahiram.1	Ahiram	1	PROP	?	2	1	0	Ahiram	04026038|04026038	
Shefufam.1	Shefufam	1	PROP	?	2	1	0	Shefufam	04026039|04026039	
Hufam.1	Hufam	1	PROP	?	2	1	0	Hufam	04026039|04026039	
Evi.1	Evi	1	PROP	?	2	1	0	Evi	04031008|06013021	
Reba.1	Reba	1	PROP	?	2	1	0	Reba	04031008|06013021	
Jogbehah.1	Jogbehah	1	PROP	?	2	1	0	Jogbehah	04032035|07008011	
Bethnimrah.1	Bethnimrah	1	PROP	?	2	1	0	Bethnimrah	04032036|06013027	
Kenath.1	Kenath	1	PROP	?	2	1	0	Kenath	04032042|13002023	
Alush.1	Alush	1	PROP	?	2	1	0	Alush	04033013|04033014	
libnah.1	libnah	1	UNK	?	2	1	0	libnah	04033020|06010029	
Shefer.1	Shefer	1	PROP	?	2	1	0	Shefer	04033023|04033024	
Makheloth.1	Makheloth	1	PROP	?	2	1	0	Makheloth	04033025|04033026	
Hashmonah.1	Hashmonah	1	PROP	?	2	1	0	Hashmonah	04033029|04033030	
Benejaakan.1	Benejaakan	1	PROP	?	2	1	0	Benejaakan	04033032|05010006	
jotbathah.1	jotbathah	1	UNK	?	2	1	0	jotbathah	04033033|05010007	
Almondiblathaim.1	Almondiblathaim	1	PROP	?	2	1	0	Almondiblathaim	04033046|04033047	
Zedad.1	Zedad	1	PROP	?	2	1	0	Zedad	04034008|26047015	
Shefam.1	Shefam	1	PROP	?	2	1	0	Shefam	04034010|04034011	
Hanniel.1	Hanniel	1	PROP	?	2	1	0	Hanniel	04034018|13007039	
Paltiel.1	Paltiel	1	PROP	?	2	1	0	Paltiel	04034018|10003015	
tecite.1	tecite	1	UNK	witness	2	1	0	tecite'	04035030|20021028	
kineihna.1	kineihna	1	N	controversy	2	1	0	kineihna	05001012|05025001	
jahaz.1	jahaz	1	UNK	?	2	1	0	jahaz	05002032|07011020	
arabah.1	arabah	1	UNK	?	2	1	0	arabah	05011030|06018018	
bekbek.1	bekbek	1	UNK	deceit	2	1	0	bekbek	05016020|23038016	
uliante.1	uliante	1	UNK	elder	2	1	0	Uliante	05020008|44023020	
op.1	op	1	N	egg	1	1	0	op	05022006	
op.2	op	2	N	embrace	1	0	0	op	24017011	
peemta.1	peemta	1	UNK	?	2	1	0	Peemta|Peemta'	05024017|05027019	
Nitak.1	Nitak	1	PROP	day	2	1	0	Nitak	05028067|19055017	
khakte.1	khakte	1	UNK	offspring	2	1	0	khakte'	05029029|44008033	
tuutalte.1	tuutalte	1	UNK	ram	2	1	0	tuutalte'	05032014|23034006	
kikoih.1	kikoih	1	V	restore	1	1	0	kikoih	05033021	
kikoih.2	kikoih	2	V	foundation	1	0	0	kikoih	23045001	
kansak.1	kansak	1	N	dry	2	1	0	kansak	06002010|06005001	
gibeath.1	gibeath	1	UNK	Gibeath	2	1	0	Gibeath	06005003|09010005	
khaam.1	khaam	1	UNK	curse	2	1	0	khaam	06006026|06006026	
vankia.1	vankia	1	N	prey	2	1	0	vankia	06007021|12021014	
Kuam.1	Kuam	1	PROP	plain	2	1	0	Kuam	06007026|26039011	
kiphop.1	kiphop	1	N	harden	2	1	0	kiphop	06009004|06009005	
kuate.1	kuate	1	UNK	who	2	1	0	Kuate	06009008|12010013	
Beeroth.1	Beeroth	1	PROP	Beeroth	2	1	0	Beeroth	06009017|06018025	
Adonizedek.1	Adonizedek	1	PROP	?	2	1	0	Adonizedek	06010001|06010003	
Madon.1	Madon	1	PROP	?	2	1	0	Madon	06011001|06012019	
Merom.1	Merom	1	PROP	?	2	1	0	Merom	06011005|06011007	
Misrefothmaim.1	Misrefothmaim	1	PROP	?	2	1	0	Misrefothmaim	06011008|06013006	
Halak.1	Halak	1	PROP	?	2	1	0	Halak	06011017|06012006	
Anab.1	Anab	1	PROP	?	2	1	0	Anab	06011021|06015050	
Shihor.1	Shihor	1	PROP	?	2	1	0	Shihor	06013003|13013005	
Zafon.1	Zafon	1	PROP	?	2	1	0	Zafon	06013027|07012001	
Arba.1	Arba	1	PROP	?	2	1	0	Arba	06014015|06021011	
Addar.1	Addar	1	PROP	?	2	1	0	Addar	06015003|13008003	
bohan.1	bohan	1	UNK	?	2	1	0	Bohan'	06015006|06018017	
Adummim.1	Adummim	1	PROP	?	2	1	0	Adummim	06015007|06018017	
Neftoah.1	Neftoah	1	PROP	?	2	1	0	Neftoah	06015009|06018015	
Kiriathsefer.1	Kiriathsefer	1	PROP	?	2	1	0	Kiriathsefer	06015015|07001011	
kiriathsefer.1	kiriathsefer	1	UNK	?	2	1	0	Kiriathsefer	06015016|07001012	
Telem.1	Telem	1	PROP	?	2	1	0	Telem	06015024|15010024	
Bealoth.1	Bealoth	1	PROP	?	2	1	0	Bealoth	06015024|11004016	
Bethpelet.1	Bethpelet	1	PROP	?	2	1	0	Bethpelet	06015027|16011026	
Eltolad.1	Eltolad	1	PROP	?	2	1	0	Eltolad	06015030|06019004	
Madmannah.1	Madmannah	1	PROP	?	2	1	0	Madmannah	06015031|13002049	
Ashnah.1	Ashnah	1	PROP	?	2	1	0	Ashnah	06015033|06015043	
Joktheel.1	Joktheel	1	PROP	?	2	1	0	Joktheel	06015038|12014007	
Bozkath.1	Bozkath	1	PROP	?	2	1	0	Bozkath	06015039|12022001	
Gederoth.1	Gederoth	1	PROP	?	2	1	0	Gederoth	06015041|14028018	
Ether.1	Ether	1	PROP	?	2	1	0	Ether	06015042|06019007	
Shamir.1	Shamir	1	PROP	?	2	1	0	Shamir	06015048|13024024	
Giloh.1	Giloh	1	PROP	?	2	1	0	Giloh	06015051|10015012	
Juttah.1	Juttah	1	PROP	?	2	1	0	Juttah	06015055|06021016	
Kiriathbaal.1	Kiriathbaal	1	PROP	?	2	1	0	Kiriathbaal	06015060|06018014	
Jaflet.1	Jaflet	1	PROP	?	2	1	0	Jaflet	06016003|13007032	
Atarothaddar.1	Atarothaddar	1	PROP	?	2	1	0	Atarothaddar	06016005|06018013	
Mikmethath.1	Mikmethath	1	PROP	?	2	1	0	Mikmethath	06016006|06017007	
shemida.1	shemida	1	UNK	?	2	1	0	Shemida'|shemida	06017002|13007019	
Endor.1	Endor	1	PROP	?	2	1	0	Endor	06017011|19083008	
Zemaraim.1	Zemaraim	1	PROP	?	2	1	0	Zemaraim	06018022|14013004	
Zela.1	Zela	1	PROP	?	2	1	0	Zela	06018028|10021014	
paw.1	paw	1	N	portion	2	1	0	paw	06019001|14028012	
Sarid.1	Sarid	1	PROP	?	2	1	0	Sarid	06019010|06019012	
Gathhefer.1	Gathhefer	1	PROP	?	2	1	0	Gathhefer	06019013|12014025	
Iftahel.1	Iftahel	1	PROP	?	2	1	0	Iftahel	06019014|06019027	
Nahalal.1	Nahalal	1	PROP	?	2	1	0	Nahalal	06019015|06021035	
Kishion.1	Kishion	1	PROP	?	2	1	0	Kishion	06019020|06021028	
Helkath.1	Helkath	1	PROP	?	2	1	0	Helkath	06019025|06021031	
Mishal.1	Mishal	1	PROP	?	2	1	0	Mishal	06019026|06021030	
Kabul.1	Kabul	1	PROP	?	2	1	0	Kabul	06019027|11009013	
Hammon.1	Hammon	1	PROP	?	2	1	0	Hammon	06019028|13006076	
zaanannim.1	zaanannim	1	UNK	?	2	1	0	zaanannim	06019033|07004011	
Shaalbim.1	Shaalbim	1	PROP	?	2	1	0	Shaalbim	06019042|11004009	
Eltekeh.1	Eltekeh	1	PROP	?	2	1	0	Eltekeh	06019044|06021023	
Leshem.1	Leshem	1	PROP	?	2	1	0	Leshem	06019047|06019047	
Timnathserah.1	Timnathserah	1	PROP	?	2	1	0	Timnathserah	06019050|06024030	
Daberath.1	Daberath	1	PROP	?	2	1	0	Daberath	06021028|13006072	
Kartan.1	Kartan	1	PROP	?	2	1	0	Kartan	06021032|06021034	
Zefathah.1	Zefathah	1	PROP	?	2	1	0	Zefathah	07001017|14014010	
bethanath.1	bethanath	1	UNK	?	2	1	0	bethanath	07001033|07001033	
Baalhermon.1	Baalhermon	1	PROP	?	2	1	0	Baalhermon	07003003|13005023	
Kushanrishathaim.1	Kushanrishathaim	1	PROP	?	2	1	0	Kushanrishathaim	07003008|07003010	
lawt.1	lawt	1	V	jump	2	1	0	lawt	07003022|23030013	
anath.1	anath	1	UNK	?	2	1	0	Anath'	07003031|07005006	
kedesh.1	kedesh	1	UNK	?	2	1	0	kedesh	07004009|07004010	
jael.1	jael	1	UNK	?	2	1	0	Jael'	07004017|07005006	
gimluat.1	gimluat	1	N	affliction	2	1	0	gimluat	07004021|18007011	
Deborah.1	Deborah	1	PROP	Deborah	2	1	0	Deborah	07005007|07005012	
khanglo.1	khanglo	1	UNK	generation	2	1	0	Khanglo	07005012|35002019	
nim.1	nim	1	FUNC	REFL	2	1	1	ki	07005030|07005030	
pur.1	pur	1	UNK	?	2	1	0	pur	07007010|07007011	
Bethbarah.1	Bethbarah	1	PROP	?	2	1	0	Bethbarah	07007024|07007024	
penuel.1	penuel	1	UNK	?	2	1	0	penuel	07008008|13008025	
lungnuamin.1	lungnuamin	1	UNK	heart	2	1	0	Lungnuamin	07008009|41006050	
ofrah.1	ofrah	1	UNK	?	2	1	0	Ofrah'|ofrah	07009005|13004014	
ebed.1	ebed	1	UNK	?	2	1	0	Ebed'	07009026|07009028	
Arumah.1	Arumah	1	PROP	?	2	1	0	Arumah	07009031|07009041	
aisante.1	aisante	1	UNK	magician	2	1	0	Aisante'	07009037|23008020	
thebez.1	thebez	1	UNK	?	2	1	0	thebez	07009050|10011021	
dengkham.1	dengkham	1	N	border	1	1	0	dengkham	07009053	
dengkham.2	dengkham	2	FUNC	REFL	1	0	1	ki	23030014	
shamir.1	shamir	1	UNK	?	2	1	0	shamir	07010001|07010002	
Ibzan.1	Ibzan	1	PROP	?	2	1	0	Ibzan	07012008|07012010	
hillel.1	hillel	1	UNK	?	2	1	0	Hillel'	07012013|07012015	
hihnu.1	hihnu	1	UNK	this	2	1	0	Hihnu	07013011|08001019	
Mahanehdan.1	Mahanehdan	1	PROP	?	2	1	0	Mahanehdan	07013025|07018012	
inndei.1	inndei	1	UNK	house	2	1	0	Inndei	07015001|24022014	
anphual.1	anphual	1	N	heap.of.corn	2	1	0	anphual	07015005|08003007	
Lehi.1	Lehi	1	PROP	?	2	1	0	Lehi	07015009|07015019	
tolh.1	tolh	1	V	loose	2	1	0	tolh	07015014|14021019	
nidanga.1	nidanga	1	UNK	day	2	1	0	Nidanga	07016020|37002003	
bethrehob.1	bethrehob	1	UNK	?	2	1	0	Bethrehob|bethrehob	07018028|10010006	
ihkik.1	ihkik	1	FUNC	2SG.POSS	1	1	1	na	07020023	
ihkik.2	ihkik	2	FUNC	1SG.POSS	1	0	1	ka	51001020	
suahloh.1	suahloh	1	N	swear	2	1	0	suahloh	07021022|52002001	
Mahlon.1	Mahlon	1	PROP	?	2	1	0	Mahlon	08001002|08001005	
Orpah.1	Orpah	1	PROP	?	2	1	0	Orpah	08001004|08001014	
kilehkik.1	kilehkik	1	V	?	1	1	0	Kilehkik	08001011	
kilehkik.2	kilehkik	2	V	return	1	0	0	kilehkik	24021002	
lia.1	lia	1	N	exceed	1	1	0	lia	08001019	
lia.2	lia	2	N	hope	1	0	0	lia	24003023	
anvui.1	anvui	1	N	gleaning	2	1	0	anvui	08002002|12004042	
elimelek.1	elimelek	1	UNK	?	2	1	0	Elimelek'|elimelek	08002003|08004003	
leem.1	leem	1	N	mark.place	2	1	0	leem	08003004|08003007	
mahlon.1	mahlon	1	UNK	?	2	1	0	Mahlon'	08004009|08004010	
salmon.1	salmon	1	UNK	?	2	1	0	Salmon'	08004020|42003032	
sikkeuka.1	sikkeuka	1	N	fleshhook	2	1	0	Sikkeuka|sikkeuka	09002014|14004016	
Ikhabod.1	Ikhabod	1	PROP	?	2	1	0	Ikhabod	09004021|09014003	
Ebenezer.1	Ebenezer	1	PROP	?	2	1	0	Ebenezer	09005001|09007012	
ashdod.1	ashdod	1	UNK	?	2	1	0	ashdod	09005001|23020001	
Abiel.1	Abiel	1	PROP	?	2	1	0	Abiel	09009001|13011032	
Zuf.1	Zuf	1	PROP	?	2	1	0	Zuf	09009005|13006035	
Matri.1	Matri	1	PROP	?	2	1	0	Matri	09010021|09010021	
geba.1	geba	1	UNK	?	2	1	0	geba	09013003|13008006	
Shual.1	Shual	1	PROP	?	2	1	0	Shual	09013017|13007036	
kaihna.1	kaihna	1	N	furrow	1	1	0	kaihna	09014014	
kaihna.2	kaihna	2	FUNC	REFL	1	0	1	ki	24022012	
Moab-Te.1	Moab-Te	1	PROP	?	2	1	0	Moab	09014047|12003023	
sathaukhal.1	sathaukhal	1	N	cheese	2	1	0	sathaukhal	09017018|10017029	
Meholah.1	Meholah	1	PROP	?	2	1	0	Meholah	09018019|10021008	
Adriel.1	Adriel	1	PROP	?	2	1	0	Adriel	09018019|10021008	
nkhiat.1	nkhiat	1	FUNC	1SG	2	1	1	ka	09020012|44025020	
n.1	n	1	FUNC	1SG	2	1	1	ka	09020019|27005012	
Horesh.1	Horesh	1	PROP	?	2	1	0	Horesh	09023015|09023019	
horesh.1	horesh	1	UNK	?	2	1	0	horesh	09023016|09023018	
jeshimon.1	jeshimon	1	UNK	?	2	1	0	Jeshimon	09023019|09026001	
zif.1	zif	1	UNK	?	2	1	0	Zif'|zif	09023024|13002042	
Jeshimon.1	Jeshimon	1	PROP	?	2	1	0	Jeshimon	09023024|09026003	
uisi.1	uisi	1	N	viper	2	1	0	Uisi|uisi	09024014|10016009	
uili.1	uili	1	N	vile	2	1	0	Uili|uili	09024014|09026020	
thuksak.1	thuksak	1	V	plead	2	1	0	thuksak	09025039|10022048	
maikun.1	maikun	1	N	face.to	2	1	0	maikun	09025041|09028014	
kamtaite.1	kamtaite	1	UNK	messenger	2	1	0	kamtaite'	09025042|23044026	
Gallim.1	Gallim	1	PROP	?	2	1	0	Gallim	09025044|23010030	
gilboa.1	gilboa	1	UNK	?	2	1	0	Gilboa|gilboa	09028004|10001006	
dawtlet.1	dawtlet	1	N	secretly	2	1	0	dawtlet	09031004|09031004	
talmai.1	talmai	1	UNK	?	2	1	0	Talmai'	10003003|13003002	
haggith.1	haggith	1	UNK	?	2	1	0	Haggith'	10003004|11001011	
Eglah.1	Eglah	1	PROP	?	2	1	0	Eglah	10003005|13003003	
Ithream.1	Ithream	1	PROP	?	2	1	0	Ithream	10003005|13003003	
Rizpah.1	Rizpah	1	PROP	?	2	1	0	Rizpah	10003007|10021010	
khun.1	khun	1	UNK	?	2	1	0	khun|khun'	10003029|45010003	
baalperazim.1	baalperazim	1	UNK	?	2	1	0	baalperazim	10005020|13014011	
tuikhang.1	tuikhang	1	UNK	water	2	1	0	Tuikhang	10005020|13014011	
Baalperazim.1	Baalperazim	1	PROP	?	2	1	0	Baalperazim	10005020|13014011	
kungte.1	kungte	1	UNK	trunk	2	1	0	kungte'	10005024|13014014	
ziba.1	ziba	1	UNK	?	2	1	0	Ziba|Ziba'	10009002|10009012	
lodebar.1	lodebar	1	UNK	?	2	1	0	Lodebar|lodebar	10009004|10009005	
huat.1	huat	1	N	hate	2	1	0	huat	10010006|34003006	
Shobak.1	Shobak	1	PROP	?	2	1	0	Shobak	10010016|10010018	
galsim.1	galsim	1	UNK	?	2	1	0	Galsim	10011015|10021017	
nuamtakin.1	nuamtakin	1	UNK	want	2	1	0	Nuamtakin	10015009|12005019	
bahurim.1	bahurim	1	UNK	?	2	1	0	bahurim	10016005|10017018	
tankhia.1	tankhia	1	V	redeem	2	1	0	tankhia	10016009|20013008	
arkhi.1	arkhi	1	UNK	?	2	1	0	Arkhi	10017005|10017014	
hushai.1	hushai	1	UNK	?	2	1	0	Hushai'	10017014|11004016	
Lodebar.1	Lodebar	1	PROP	?	2	1	0	Lodebar	10017027|30006013	
Rogelim.1	Rogelim	1	PROP	?	2	1	0	Rogelim	10017027|10019031	
ngel.1	ngel	1	N	wander	2	1	0	ngel	10018011|54001007	
makhelh.1	makhelh	1	N	backslide	2	1	0	makhelh	10018023|43020004	
hoih~hoih.1	hoih~hoih	1	UNK	be.good~REDUP	2	1	0	hoih~hoih	10018029|10018032	
zineute.1	zineute	1	UNK	concubine	2	1	0	zineute'	10019005|13003009	
amasa.1	amasa	1	UNK	?	2	1	0	Amasa'	10020011|13002017	
Sheva.1	Sheva	1	PROP	?	2	1	0	Sheva	10020025|13002049	
rizpah.1	rizpah	1	UNK	?	2	1	0	Rizpah'	10021008|10021011	
sagihte.1	sagihte	1	UNK	seven	2	1	0	sagihte'	10021013|66001020	
nakvang.1	nakvang	1	N	nostril	2	1	0	nakvang	10022009|19018008	
kulhkongpi.1	kulhkongpi	1	UNK	?	2	1	0	Kulhkongpi	10023015|13011017	
ribai.1	ribai	1	UNK	?	2	1	0	Ribai'	10023029|13011031	
Shaalbon.1	Shaalbon	1	PROP	?	2	1	0	Shaalbon	10023032|13011033	
Eliahba.1	Eliahba	1	PROP	?	2	1	0	Eliahba	10023032|13011033	
