# language_name:	Paite Chin
# closest ISO 639-3:	pck
# year_short:	scraped 2026
# year_long:	Not available
# title:	Paite Chin
# URL:	https://www.bible.com/bible/1870
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
20031002	Bang ahia, ka tapa? Bang ahia, Aw ka sul tapa? Huan bang ahia, ka thuchiam tapa?
20031003	Na hatna numeite kiang ah pe ke'nla, kumpipate hihsete kiang ah leng na lampite pe sam ke'n.
20031004	Kumpipate a ding ahi kei, Aw Lemuel, uain dawn kumpipate a ding ahi kei; Zu khauh koi a om ahia, chih leng lalte a ding ahi sam kei.
20031005	Huchi lou in zaw adawn un, dan amangngilh un, gimthuak kuapeuh vaihawmna akaikawi kha ding uh.
20031006	Mangthang dia mansa kiang ah zu khauh pia un, kha a haksa sa kiang ah uain.
20031007	Dawnsak unla, agentheihna mangngilhsak un, ahaksatna theigige nawn kei hen.
20031008	Pau thei lou a ding in na kam ka in, sukgawp a ommi huchibangte tengteng thu ah.
20031009	Na kam ka inla, diktak in vai hawm in, gentheite leh tasamte kiang ah vai hawmsak in.
20031010	Zi nunhoih kua'n amu dia? Rubi suang tung pek sang in amanphazaw hi.
20031011	Apasal lungtang in amah amuang a, punna taksapna anei kei ding hi.
20031012	Adamsung niteng in amah ahihhoih a, ahihse kei.
20031013	Samul leh ziza azong a, akhut in kilawptak in nna asem hi.
20031014	Sumsinmi longte bang ahi a; gamla a kipan in an ahon tawi a.
20031015	Zan lai in leng athou a, a-inkote ding an leh asikhanute kiang ah asep ding apia hi.
20031016	Lou angaihtuah a, alei a; akhut a gahte in grephuan abawl hi.
20031017	Hatna in akawng agak a, akhutte ahatsak hi.
20031018	Asumsinna vante aphatuam chih amu a; zan in akhawnvak amit kei hi.
20031019	Akhutte muikhut ah anga a, akhutte mui ah anga hi.
20031020	Gentheite lam ah akhut azak a; ahi, tasamte lam asawk hi.
20031021	A-inkote ziak in vuk akihta kei a; a-inkote tengteng puan san-au in akithuam uhi.
20031022	Puanphah zehoih mantam akibawl a; apuansilh puanmalngat leh sandup ahi.
20031023	Kongpite a gam upate lak a apasal atut chiang in, mite' theihtuam in a-om hi.
20031024	Puan hoih puansilh abawl a, azuak a; sumsinmi kiang ah kawnggakte apekhia hi.
20031025	Hatna leh zahtakna apuansilh ahi; huan hun hong tung ding anuihsan hi.
20031026	Pilna in akam aka a; siamna dan alei ah a-om hi.
20031027	A-inkote lampi hoihtak in a-en a, huan thadahna tanghou ane kei hi.
20031028	Atate athou ua, amah nuamsa achi uhi; apasal in leng, amah aphat hi.
20031029	Tanu tampite'n hoihtak in ahih ua, himahleh nang zaw amaute tengteng na khup vek hi, chi in.
20031030	Ngaihbanna khemna in adim a, huan kilawmna bangmah lou ahi; himahleh numei Toupa laudan siam, phat in a-om ding hi.
20031031	Akhut a gahte amah pia un; huan kongpite ah athilhihte'n amah phat hen.
21001001	Thugenpa, David tapa, Jerusalem kumpipa thute.
21001002	Bangmah loute bangmah lou, bangmah loute bangmah lou, bang teng bangmah lou ahi, Thugenpa'n achi hi.
21001003	Asepgimna tengteng ni nuai a asepgim a kipan mihing in bang phattuamna anei a?
21001004	Khang khat apai a, khang dang ahong tung a; tangtawn in lei a-om gige.
21001005	Ni leng asuak zel a, ni atum zel; huchi in asuahna mun lam ah akik nawn pah hi.
21001006	Simlam ah huih apai a, mallam ah akilehhei a; alampi ah akivialhei gige, huan huih alam zuih ah akik nawn zel hi.
21001007	Luite tengteng tuipi ah aluanglut ua, himahleh tuipi a dim tuan kei; luite paina mun lam ah, huai lam ah apai nawn uh.
21001008	Thil tengteng gimna in adim a; mihing in agen thei kei; muh in mit alungkim kei a, zak in bil leng alungkim sam kei.
21001009	A-om khinsa ahong om ding ahi a; hih khitsa hih a om ding ahi a; huchi in ni nuai ah thil thak a-om kei hi.
21001010	En dih, “Hiai athak ahi?” chi a mite'n agen uh thil a-om hia? I ma ua hunte ua a-om khinsa ahi.
21001011	Khang masate theihgigena a-om kei a; anung a hong om dingte lak ah hong om ding khang nanung lam theihgigena leng a-om sam kei ding.
21001012	Kei Thugenpa, Jerusalem ah Israel tung a kumpipa ka hi.
21001013	Van nuai a hih a omte tengteng tungtang pilna a zong ding leh zongkhe ding a ka lungtang suah ka hi; huai a kisuk ding a mite tapate kiang a Pathian in apiak nakpitak a gimna ahi.
21001014	Ni nuai a hih a om nasepte tengteng ka muta a; ngai in, bang teng bangmah lou ahi a, huih nungdelh ahi.
21001015	Akawisa bawl tang theih ahi kei; huan akim lou sim theih ahi kei.
21001016	Keimah lungtang ka houlimpih a, “Ngai in, Jerusalem a ka ma a omte tengteng sang in pilna thupi ka hon muhsak a; ahi, ka lungtang in pilna aneita,” chi in.
21001017	Huchi in pilna thei ding leh haina haitatna thei ding in ka lungtang ka suk a; hiai leng huih nungdelh ahi chih ka thei hi.
21001018	Pil mahmahna ah lungkham mahmahna a-om a; kuapeuh theihna khangsak in lungkhamna akhangsak hi.
21002001	Ka lungtang in, “Kisa in, vualnopna in ka hon entel dia; huaiziak in nopbawlna ah bual in,” ngai in, hiai leng bangmah lou ahi, ka chi hi.
21002002	Nuihzatna thu ah, “Haina ahi,” Vualnopna thu ah, “Bang ahih a?” ka chi hi.
21002003	Adamsung ua mite tapate'n ahih ding uh bang ahia hoih ka muh theih matan, ka lungtang in pilna kei hon pi kawm in, uain a ka sa kipahsakdan leh haina let tintendan ka lungtang in ka zong hi.
21002004	Nasepna thupi ka bawl a; innte ka kilam hi.
21002005	Grephuante ka kibawl a; huante leh gamsitte ka kibawl a, huaite ah thei chi chih ka suan hi.
21002006	Gammang singte khoinate hihkawt ding in, tui lite ka kibawl hi.
21002007	Pasal sikhate leh numei sikhate ka lei a, ka insung ah sikhate apiang ua; belamhon leh bawnghon ka hau a, Jerusalem a ka ma a omte tengteng sang in.
21002008	Dangka leh dangka-eng leng, bialte leh kumpipate a kipan kei a ding in gou ka kaikhawm a; pasal lasa mite leh numei lasa mite, mite tapate kipahna, atam a tam meite ka nei hi.
21002009	Huchi in Jerusalem a ka ma a om tengteng sang in ka thupi in, ka pung zaw a; ka pilna leng ka kiang ah a-om gige hi.
21002010	Huan bangpeuh ka mit in alunggulh amau ka it kei hi; nopsakna himhim a kipan in ka lungtang ka len kei, ka sepgimnate tengteng ziak in ka lungtang lah akipak ngal a; huan hiai tuh ka sepgimna tengteng a kipan ka tantuan ahi.
21002011	Huchi in ka khutte'n abawl uh nasep tengteng ka vel a, semgim a ka hih nasep gimna tengteng; huan, ngai in, bang teng bangmah lou leh huih nungdelh ahi a, ni nuai ah bangmah phattuamna a-om kei hi.
21002012	Huan pilna leh lungsim kimlouhna leh haina en ding in ka kihei a; kumpipa nung a hong pai mihing in bang hihthei ding ahia? Akihih khinsa mahmah tanpha in leng.
21002013	Huchi in khovak in khomial akhen dandan in, pilna in haina kheng ahi chih ka muta hi.
21002014	Alutang ah mipil mitte a-om a, khomial ah mihai avak hi; huchi hinapi in lah thu khat mi tengteng kiang ah atung hi.
21002015	Huai lai in ka lungtang in, “Mihaite kiang a ahong om bang in, huchibang in kei kiang ah leng ahong om ding; ahihleh bang ding a kei pilzaw ka hia?” ka chi hi. Huan ka lungtang in hiai mah leng bangmah lou ahi, ka chita hi.
21002016	Mipil, mihai bangmah a, theihgigena lah tangtawn in a-om ngal kei a; tunung chiang in avek ua mangngilh khit ahi ding uh chih thei in. Huan bangchi a mihai bang a mipil si ahia?
21002017	Huchi in hinna ka hua a; ni nuai a bawl thilhih kei a ding a ahaksat ziak in; bang teng lah bangmah lou leh huih nungdelh ahi ngal a.
21002018	Huan ni nuai a ka sepgim ka sepgimna tengteng ka hua a; ka nung a hong om ding mi kiang a ka nutsiat ngei ding ahi chih thei in.
21002019	Kua'n ahia mipil hia ahihkeileh mihai ahong hih ding thei? Ka sepgimna tengteng a ka sepgimna tung ah thu anei ding a, ni nuai a pilna ka etsakna ah. Hiai leng bangmah lou ahi.
21002020	Huaiziak in ni nuai a sepgimna tengteng ka na bawl tak tungtang thu a ka lungtang lungdongsak ding in ka kipumhei hi.
21002021	Mi asepgimna pilna leh theihna leh kivakna toh om lah a-om ngal a; himahleh huai a semgimloumi kiang ah atantuan ding a nutsiah in a-om ding hi. Hiai leng bangmah lou leh gilou lianpi ahi.
21002022	Ni nuai a asepgimna tengteng a kipan leh alungtang a akisukna tengteng a kipan mihing in bang anei a le?
21002023	Anite tengteng lungkhamna lel ahi ngal a, athuakna dahna; ahi, zan nangawn in alungtang akhawl kei hi. Hiai leng bangmah lou ahi.
21002024	Mihing a ding a anek a adawn a, asepgimna a thil hoih a akha abualsak val a hoihzaw bangmah a-om kei hi. Hiai leng ka thei a, Pathian khut a kipan om ahi.
21002025	Kei sang a kua'n ahia ne thei a, ahihkeileh kua'n ahia nopsakna nei zaw?
21002026	Amah hihlungkim mi kiang ah Pathian in pilna leh theihna leh nopsakna ape ngal a; himahleh mikhial kiang ah, gimthuakna apia, lakhawm ding leh kholkhawm ding in, huchi a kuapeuh Pathian hihlungkim kiang a apiaktheihna ding in. Hiai leng bangmah lou leh huih nungdelh lel ahi.
21003001	Bangchiteng a ding in hunbi a-om, van nuai a thiltup chiteng a ding in hun;
21003002	Pian hun leh sih hun; suan hun leh suansa bohkhiak hun;
21003003	Thah hun leh hihdam hun; phel hun leh lam nawn hun;
21003004	Kah hun leh nuih hun; suun hun leh lam hun;
21003005	Suangte paihmang hun leh suangte lakkhawm hun; kawi hun leh kawi kidek hun;
21003006	Zon hun leh mansuah hun; vom hun leh paihmang hun;
21003007	Bohkek hun leh khui hun; pau louh hun leh thugen hun;
21003008	It hun leh muhdah hun; kidou hun leh kilep hun.
21003009	Asepgimna nasempa'n bang phattuamna anei a?
21003010	Huai akisawizoina ding a Pathian in mite tapate kiang a apiak haksatna ka muta hi.
21003011	Thil chiteng ahun a kilawm in abawl a; alungtang uah khovel leng akoihta a, hinapi in mihing in Pathian nasep abul a kipan a atawp pha ahihsa amukhe thei kei hi.
21003012	Adamsung teng un kipah leh hoih hih sang a amau a dia hoihzaw bangmah a-om kei chih ka thei hi.
21003013	Michih in anek a adawn a, asepgimna tengteng a hoih leh nuam asakpih Pathian thilpiak ahi.
21003014	Bangpeuh Pathian in ahih, tangtawn in a-om ding chih ka thei a; huai ah bangmah akikoih thei kei ding a, huai a kipan in bangmah mah akilakhe thei sam kei ding; Pathian in ahih khinta a, huchi in ama ah mite'n alau ding uhi.
21003015	A-om khinsa pen; a-om ding a om khinsa ahi; huan Pathian in apaimangsa azong hi.
21003016	Huchi in ni nuai ah, vaihawmna mun ah, gitlouhna a-om chih leng ka mu hi; huan diktatna mun ah, gitlouhna huai ah a-om hi.
21003017	Ka lungtang in, “Pathian in midiktat leh migilou angaihtuah ding; thiltup chiteng leh nasep chiteng a ding in hun a-om,” ka chi hi.
21003018	Ka lungtang in, mite tapate ziak in ahi, Pathian in amau a-ettel a, amau mahmah gamsa bang lel ahihdan uh akitheihtheihna ding un.
21003019	Mite tapate tung atung peuhmah lah gamsate tung ah atung ngal a; thil khat ngei atung uah atung a; khat asih bang in, huchi mah bang in adangdang asi a; ahi, hu khat aneikhawm ua; huan mihing in gamsate sang a masak zawkna anei kei; bang teng bangmah lou ahi ngal a.
21003020	Bang teng mun khat ah apai ua; bang teng leivui a kipan ahi ua, bang teng leivui ah akik nawn uh.
21003021	Mihing kha tunglam a paitouleh gamsa kha nuailam a paisuk ahihdan kua ahia thei?
21003022	Huaiziak in mihing a nasepte a akipah ding sang a hoihzaw bangmah a-om kei chih ka thei hi; huai atantuan ahi ngal a; amah nung in bang ahi dia chih mu ding in amah kua'n hon pi nawn ahia le?
21004001	Huchi in ka kihei a ni nuai a nuaisiahna hih a om tengteng ka mu a; huan ngai in, huchibang a nuaisiah a omte, lungmuanpa neiloute; huan amau nuaisiahte lam ah thilhihtheihna a-om a, himahleh lungmuanpa anei kei uh.
21004002	Huaiziak in misite asi khinsate adam lai dam a omlaite sang in ka phat zaw.
21004003	Ahi, a-om ngei nai lou, ni nuai a nasep gilou hih a om mu ngei nailoumi amaute sang in ka ngai thupizaw hi.
21004004	Huchi in sepgimna leh nasep siamna tengteng, hiai ziak a mihing invengte hazat a omna ka muta hi. Hiai leng bangmah lou leh huih nungdelh lel ahi.
21004005	Mihai in abante khepkhawm in amah sa ane hi.
21004006	Khut dim nih sepgimna leh huih nungdelhna sang in, lungmuanna toh khut dim khat ahoihzaw hi.
21004007	Huchi in ka kihei a ni nuai a bangmah lou ka mu hi.
21004008	Amah kia a om khat ka mu a, nihna anei kei a; ahi, tapa anei kei, sanggampa leng anei kei; hinapi in lah asepgim tawpna a-om kei a, hauhsakna in amitte leng alungkim tuan kei hi. “Kua a dia semgim a, ka kha hoih tansak ka hia?” achi a. Hiai leng bangmah lou ahi, ahi, nakpi a gimthuakna ahi.
21004009	Khat sang in nih ahoihzaw; asepgimna ua ding a kipahman hoih aneih ziak un.
21004010	Puk le uh, khat in alawm phong ding ahih ziak in; himahleh apuk chiang a amah kia a-om a, amah phong ding midang nei lou tung agik hi.
21004011	Huai lou in, nih alupkhawm un, lumna athei uh; himahleh khat kia bangchi in alum thei dia?
21004012	Huan mi khat in amah kia a om pen zouleh, nih in amah adou ding ua; khauzang guk a hek akitat mengmeng kei hi.
21004013	Kumpipa tek leh hai, thuhilhna sang thei nawn lou sang in tuailai genthei leh pil ahoihzaw hi.
21004014	Suangkul a kipan a kumpipa hi ding a hong paikhia lah ahi ngal a; ahi, ama gam mahmah a gentheisa a piang ahi.
21004015	Ni nuai a vak ahing tengteng, tuailaite toh om uh ahihleh, anihna, amun ah adingh chih ka muta hi.
21004016	Mi tengteng, amaute tung a a-omna mahmah, bei chih a-om kei a; hinapi in lah tunung chiang a hong om dingte amah ah akipak kei ding uh. Chihtaktak in hiai leng bangmah lou leh huih nungdelh lel ahi.
21005001	Pathian inn a na hoh chiang in na khepek kem in; ngaikhe ding a pai, mihaite kithoihna piak sang in ahoihzaw ngal a; gilou ahih uh chih akithei kei uhi.
21005002	Kam lawp ke'nla, Pathian ma a thil himhim gen ding in na lungtang lawptawp kei hen; Pathian lah van ah a-om a, nang lah leitung ah na om ngal a; huaiziak in na thute tawmsak in.
21005003	Mang lah thu leh la tampi toh ahong om a; huan mihai aw thu tampi toh.
21005004	Pathian kiang a thuchiam na chiam chiang in, pe ding in hal ke'n; mihaite tung ah kipahna anei ngal kei a; na thuchiam pen pia in.
21005005	Na chiam a na piak louh sang in, na chiam louh ahoihzaw hi.
21005006	Na kam in na sa thil ahihkhelhsak phal ke'n; angel ma ah leng, adik kei chi sam ke'n; bang ding in na aw ah Pathian in aheh in, na khut nasep ahihse dia?
21005007	Huchibang in mangte punna leh thute tamna ah bangmah loute a-om nak; himahleh nang zaw Pathian kihta in.
21005008	Gentheite nuaisiahna leh hiamgamna in bial sung ah vaihawmna leh diktatna alamang chih na muhleh, huai thu lamdang sa ke'n; thuneitu sangte'n thuneihna neite a-enkai ua; huan amau tung ah asangzaw a-om hi.
21005009	Huai lou in lei a punna bang teng a ding ahi; kumpipa ngei leng louma in a-nna asepsak hi.
21005010	Kuapeuh dangka deihta dangka in alungkim kei ding; kuapeuh hauhsakna punna deih taleng; hiai leng bangmah lou ahi.
21005011	Van akibehlap chiang in, amau nete akhang uh; huan huai neimi a ding in bang phattuamna a-om a, amitte a huaite et chih ngal louh?
21005012	Ne tawm in ne tam taleh, semgimmi ihmut alim a; himahleh mihausa vahna in amah a-ihmusak kei hi.
21005013	Ni nuai a gilou hoih het lou ka muh a-om a, huai tuh, hauhsakna a neipa'n amah siatna ding a akep.
21005014	Himahleh huai hauhsaknate thuakna gilou in amangthang hi; tapa asuanleh, akhut ah bangmah a-om kei.
21005015	Anu gil a kipan ahong paileh, vuaktang in apai nawn ding a hong pai bang in, asepgimna, akhut a apuakmang theih a ding in bangmah ala kei ding hi.
21005016	Huan hiai leng gilou hoih het lou ahi, ahong paidan tengteng in, hichibang in apai ding a; huih a ding a asepgimna ah bang punna anei a?
21005017	Adamsung teng in khomial ah an ane a, huan nakpitak a hihbuai in a-om a, chinatna leh thangpaihna anei hi.
21005018	Ngai in, hoih leh kilawm hi a ka muh mi'n Pathian in amah apiak adamsung teng a anek a, adawn a, ni nuai a asepgimna tengteng a hoih asakpih a, huai ahi; hiai lah atantuan ahi ngal a.
21005019	Mi chiteng leng amah kiang a Pathian in hauhsakna leh neih zohna apiak, huai a nektheihna apiak a, atantuan la ding leh asepgimna a kipak ding in; hiai Pathian thilpiak ahi.
21005020	Adam lai nite lah atheigige kei ding a; alungtang kipahna a Pathian in amah adawn ziak in.
21006001	Ni nuai a ka muh gilou a-om a, mite tung ah agik hi.
21006002	Mi Pathian in hauhsakna leh neih zohna leh zahna apiak a, huchi a adeih peuh akha a dia bangmah taksap nei het lou a, himahleh huai ne ding a Pathian in thilhihtheihna apiak louh a, mikhual in anek zawkna; hiai bangmah lou ahi a, gilou natna ahi.
21006003	Mihing in ta zakhat suang henla, kum tampi dam in akumte nite tampi phaleh, akha lah hoih in dim kei ngal in, kivuina nei kei ngalleh; amah a ding in ahun lou a pian ahoihzaw ka chi ahi.
21006004	Bangmah lou lah ahong hi a, khomial ah apaimang a, khomial in amin akhuh hi.
21006005	Huai lou in ni amu kei a, theih leng athei kei; hiai in adang sang in akhawlna anei hi.
21006006	Ahi, kum sangkhat gentuan dam mahleh, hoih nuam asakpih tuan kei; bang teng mun khat ah apai kei uh maw?
21006007	Mihing sepgimna tengteng akam a ding ahi a, himahleh agilkialna adim tuan kei.
21006008	Mihai sang in mipil in bang phattuamna anei a le? Ahihkeileh, mihing ma a omdan thei, migenthei in bang anei a?
21006009	Lunggulhna tam vak sang in mitte muh ahoihzaw hi; hiai leng bangmah lou leh huih nungdelh lel ahi.
21006010	Ana om khinsa bangpeuh, sawtpi a huai amin piaksa ahi, huan mihing ahi chih theih ahi; amah sang a hatzaw amah toh leng akisual thei kei ding hi.
21006011	Thil tampi bangmah lou pungsak a om ding chih thei in, mihing bang ahoih tuan a?
21006012	Adamsung bangmah lou limliap bang a asukbei tengteng, adamsung in mihing a ding a hoih kua'n athei a le? Ni nuai ah amah nung in bang a-om dia chih kua'n mihing ahilh thei a ahia?
21007001	Nuh theih mantam sang in minhoih ahoihzaw; mi pian ni sang in sih ni.
21007002	Ankuangluina inn a hoh sang in, suunna inn a hoh ahoihzaw; huai mi tengteng tawpna ahi a; huan mihing in alungtang a angaihtuah ding ahi.
21007003	Nuih sang in lungkham ahoihzaw; mel lungkhamna ah lungtang kipahsak in lah a-om ngal a.
21007004	Mipil lungtang suunna inn ah a-om; himahleh mihaite lungtang vualnopna inn ah a-om hi.
21007005	Mi a ding in mihaite lasak zak sang in, mipil taina zak ahoihzaw.
21007006	Bel nuai a lingte puak vengvung bang in, mihai nuihna huchibang in a-om ngal a; hiai leng bangmah lou ahi.
21007007	Simmohna in mipil ahaisak mahmah a; thilpiak in theihsiamna asusia hi.
21007008	Akipatna sang in thil tawpna ahoihzaw; lungsim a kisaktheih sang in lungsim a doh theih ahoihzaw hi.
21007009	Heh ding in na lungsim in kinoh ke'n; hehna lah mihaite awm ah akhawl hi.
21007010	Nidanglaite hiaite sang a ahoihzawkna aziak bang ahia? chi ke'n; hiai thu lah pilhuaitak in na dong kei hi.
21007011	Pilna gouluah bang in ahoih a; ahi, amau ni mute a ding in ahoihzaw tham hi.
21007012	Dangka sum kihumna ahih bang in, pilna lah kihumna ahi ngal a; himahleh theihna hoihzawkna bel, pilna in aneimi hinna ahawisak hi.
21007013	Pathian nasep ngaihtuah in; ama'n akawisak sa, kua ahia bawl tang thei ding?
21007014	Hauhsak ni in nuamsa inla, huan vangtah ni in ngaihtuah in; mihing in anung a thil om ding amuhkhiaklouhna ding in, Pathian in khat lah adang kiang ah kihiang helhel in abawl hi.
