# language_name:	Lautu Chin
# closest ISO 639-3:	clt
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lautu Chin
# URL:	https://www.bible.com/bible/2640
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
46007003	Navaapa ta a napuvnung cunglie kha navaapa a cuona kha patling sa sala napuvnung zaw ta a navaapa cunglie ta napuvnung a cuona kha patling sa se.
46007004	Tahematapakieca napuvnung ta ama pangpa kha uv li pata, navaapa ta a uv. Cahaa cata navaapa zaw ta ama pangpa kha uv li pata napuvnung ta a uv.
46007005	Thlaa chuo riypata cuo cuokha kha thli pakhaw ung cate nama pahning palung tling pata na maa uv ta li pata ca pakha khingna kha pakha ta nama patling sa riypa kha a thlu kha ung. Nama thli pakhawpa cuo a chuo taata aw pakhaw pakhaa tie ung. Cacuolikieca namaa ang khu li nakawta Setaa ta aca pasupaliy sue'a yi.
46007006	Hingpa i ripa hing a pa-aw tana ica pa-aw yi, nawbie ica pipa yi cuo vyi.
46007007	Cawsaa bangkhuo kama haahingta aw khu diy ungla i khingsa. Cuorasala Khazing ta malie a pipa lasaw ma hmungpa ca a nanang diy.
46007008	Napuv navaa a hnyi li liepa cuo hne nunghlyi tie cuota ca kama haahingta iema seta aw yi sala na a pha i ta.
46007009	Cuorasala amaa ang khu li kieca a chiyhie thluo yi se. Thiysaa khingna ta myi kuo ta kuopa laa taca a chiyhie pata a pha vie.
46007010	A chiyhie ciepa tie cuota hingpa bie, kama bie cuo li pata Abyipa nawbie hing ica chang yi, napuv ta navaa kha a che kha se,
46007011	(cuorasala aa che kieca navaa hnyi li pata aw se, a cuo li kie a navaapa hne a hlaw pakhaa se), navaapa zaw ta a napuvnung kha a che kha se.
46007012	A hrangpa tie cuota, Abyipa'a taata cuo li pata kama ta ica tapa yi ca, zangtuv pakhakha ta zanglituv napuv hnyi sala capa nung cata ama hne aw hne riypata a palung a tling thluo kieca ama kha a che kha se.
46007013	Canung pakhakha ta zanglituv navaa hnyi sala capa paa cata ama hne aw hne riypata a palung a tling thluo kieca ama kha a che kha se.
46007014	Tahematapakieca zanglituv navaapa ca a napuvnung thueta Khazing cuhluo tluo aa tlapa vya cuote, zanglituv napuvnung zaw a navaapa thueta Khazing cuhluo tluo aa tlapa a vya cuo. Cacuolikieca, nama saata zaw kha pathe'a vayi, cuorasala ata hing ca Khazing cuhluo tluo aa tlapa ama cuo.
46007015	Cuorasala zanglituv khata a chepa a khing kieca; a che thluo ung; cahaapaapa hmang kawlie ca zangtuv canung a cuo zaw capaa a cuo zaw nawbie ta ca ciypaki vayi. Tahematapakieca Khazing na a dieta tah aw riypata malie a u.
46007016	Napuvnung, na navaapa kha i khuo khu aa tapata tuokhaatama na pachang? Navaapa, na napuvnung kha i khuo khu aa tapata tuokhaatama na pachang?
46007017	Cawsaa bangkhuo Khazing ta cuose tapata a ca china haa yi hne aca una haa dyi khata aw tie ung. Caca Khrihsaabuv bangkhuo ta i pacuvpa yi ta a cuo.
46007018	Cawsaa pakha ca vangdaw a te ciepa ta a ca u kie yi ca, vangdaw namaa tenapa hmaadaa kha para riypata a ting kha se. Cawsaa pakha ca vangdaw a te li pata a ca u kie yi ca vangdaw a te riypata a zue kha se.
46007019	Vangdaw a te hne a te li kha a biepuv ta cuo vyi, cuorasala Khazing nawbie ziy khana a biepuv.
46007020	Cawsaa bangkhuo ta aca ku ning yi nama cuona haakhata aw pathla tie ung.
46007021	A ca ku ning kha sii ta na za cuo ma? Na za cuo zaw ta pyi vyi. Cuorasala hyazangna cuo na hmung kieca hyazang riypata a zue tie.
46007022	Tahematapakieca sii cuoning ta Khazing ta a upa tie ca Khazing'a lie a hyazangpa tana ama cuo. Cahaa cata hyazangpa a cuo ningta kupa tie ca Khrih sii ta ama cuo.
46007023	Niema hing muo pi pata calyipa tana nama cuo; cawsaa sii ta a li kha ung.
46007024	Cacuonakaw, uvnu hne sieta zaw, tuokhaapa a daahmang lie nama aw pata aca ku zaw yi ta, aca kuna haa yi khata Khazing'a lie kha a hmang tie ung.
46007025	A chiyhie li liepa tie hne aa patuv pata Khazing nawpina hnyi va ang, cuorasala zangtluo aa tlapa Khazing ngiechina thueta kama ta i ruenapa ica chang yi.
46007026	Ata maa tawpa palung riethyina hing ruepa kieca cawsaa pakha hing a ta aa daahmang haahingta a aw pathla pata na a pha tapatana i rue.
46007027	Napuv a hnyipa na cuo kieca na napuv hne a che riypata vaa ting kha. A chiyhie li liepa na cuo kieca napuv hnyi riypata vaa ting kha.
46007028	Namaa chiyhie kiema suena nama tue pata cuo vyi, lesaa ta navaa a hnyi kiema suena a tue pata cuo vyi. Cuorasala a chiyhiepa tie ca chuelyi palung riethyina kha amaa taw aa. Niema kha capa taacata ica palaw sa khing yi.
46007029	Uvnu hne sieta zaw, i ri khingpa ca, thli ciepa cuo hing a vya pachangsale tli nakawta, ata taa hing taca napuv a hnyipa ta a hnyi lipa haakhata aw sala,
46007030	a ngiechi te a caapa tie ca a caa lipa haata aw yi se. A palung a tluopa tie ta a palung a tluo lipa haata aw yi sala, hmang a calyipa tie ta hmang a hnyi lipa haata aw yi se.
46007031	Hing chuelyi chechiy hne re a hriepa tie ta chuelyi chechiy hne re a hrie lipa haata aw tie ung. Tahematapakieca hing chuelyi chiycuona hmingsuo ca a chuole nguoluo tli.
46007032	Nama palung rie thyi kha se tapa na icaa khing khyi yi. Napuv a hnyi li papaa ca Abyipa kha tuokhaatama a palung i patluo khu aa tapata Abyipa kawlie dyi kha a palung rie a thyi.
46007033	Cuorasala napuv a hnyi papaa ca tuokhaatama a napuv kha a palung i patluo khu aa tapata chuelyi kawlieta a palung rie thyi te,
46007034	a ruena kha aa che. Navaa a hnyi lipa canung, a cuo li kie lesaapathenung ca tuokhaatama pangpa hne thlaapa lie i pathe khu aa tapata Abyipa kaw kha ama palung rie thyi te, cuorasala navaa a hnyipa canung ca tuokhaatama a navaapa kha a palung i patluo khu aa tapata chuelyi kawlie kha a palung rie a thyi.
46007035	Hinghaahingta i ripa hing niema phana cuota cuote tue li riypa tapata nama cunglie i khang khing nakawta cuo vyi. Hmangphapa kha hrie'a ung cate nama pathiypalung hmisi ta Abyipa'a luo namaa pi riypa khatana a cuo.
46007036	Pakhakha ta aa pahaa ciepa lesaanung cunglie kha mang a ngie pata aw va ang tapata a rue te, a khingna zaw kha cahra te aa hlaw khing kieca, a khingna haakhata a hlaw se. Suena ta cuo vyi.
46007037	Cuorasala ahung a cuo zaw, a palung kha a cusa pata sang te, ahungtahmuo hripuo li pata a khingna kha ama hne ama a uv khu te, capa nung ca a pahaapa lesaa a cuo yalya khata aw riypata a palung lie bie aa chi kieca hmangpha a hriepa tana a cuo aa.
46007038	Cacuonakawta a pahaapa lesaanung kha a chiyhiepa ca hmangphapa kha tue te, a chiyhie lipa ta hmang pha viepa kha a tue.
46007039	Napuv ca a navaapa a hring chung bangkhuo ca a hya zang vyi. A navaapa a thiy kieca a khingpa kha aa hlaw khu, cadyiseca Khazing a zangpa dyina a hlaw aa.
46007040	Kama ta bie i chipa ca, a cuona ta yalya khata aw pathla sala aa nuo vie aa i ta; kama zaw ma Khazing Thlaapa Pathe kha i hnyi ra tapata i rue.
46008001	Kuvtuezuv'a luo hriykhung a rina sa hne aa patuv pata, ma bangkhuo ta “pachangna ma hnyi diy kaluo,” tapa kha ma pachang. Pachangna hingta cawsaa kha ahruo patle sa te duena ta ca cawsaa kha a sathaw.
46008002	Cawsaa pakhakha ta i pachang tapata aa rue kieca a pachang riypa zaa ta pachang valie.
46008003	Cuorasala Khazing kha a duepa ca Khazing ta a pachang.
46008004	Kuvtuezuv'a luo hriykhung a rinapa sa ningna kawlieta ma ri kieca, “kuvtuezuv ca a hringpa a cuo li pakha,” pachang pate, Khazing pakha ri li pata khazing hrangpa aw vyi tapa kha ma pachang.
46008005	Vuoruo lie cuose alyi lie cuose khazing ama tapa zaw ama aw ri aa. Cahaa cata khazing a hluvpuv hne byi a hluvpuv ama aw zaw ta
46008006	kiema cuota ca Paa, Khazing pakha dyi na a aw. Hmangting bangkhuo hing ama'a taata tuepa cuote, kiema zaw hing ama cuota a hringpa tana ma cuo. Cakhutaata Abyi pakha, Zingsuv Khrih kha aw te hmangting bangkhuo hing ama'a taata cuote, kiema zaw hing ama cuota a hringpa tana ma cuo.
46008007	Cadyiseca cawsaa bangkhuo ta capa pachangna ca hnyi vayi. Cawsaa chekha ca kuvtuezuv biena hne khata a zisa tli yite ata ning tepa hingta kuvtuezuv lie hriykhung amaa rinapa sa kha ama ning tiyta ca sa ca kuvtuezuv huopa khatana a cuo tapata ama zang. Ama ruena a caw nakawta capa sa ca malie a papyapalyi tapata ama rue.
46008008	Sa hingta kiema kha Khazing minghmiepha malie pahmung sa'a vyi. Ma ning li zaw ta maa sung vie riypa aw vyi, ma ning kie zaw ma maa mie vie riypa aw vyi.
46008009	Cuorasala nama hyazangna kha a thaadyapa tie a pachiyna ta pacuo sa kha ung.
46008010	Nangvuona a hnyipa niema zaw kuvtuezuv bienatluophie lie a tu ung cate sa nama ningpa kha pachangna thaa a dyapa tie ta ca hmung biephung yi sala kuvtuezuv lie hriykhung a rina sa kha ning riypata a thaa patlung sapa cuo'a vama?
46008011	Cahaa cata Zingsuv ta a thiykuopa, a thaa a dyapa na uvnu ca nama nangvuona nakawta a ra aa.
46008012	Cahaa cata nama uvnu cunglie kha sue ung cate, a thaadyapa ama chiephathleduona kha hmaa nama paphya nakawta Khrih'a lie nama sue.
46008013	Cacuonakawta, i ningpa sa hingna i uvnu a liena ta a cuo tapata a cuo kieca, i uvnu a lie li riypata khatiy tahmuo saa ce'a va tli ang.
46009001	Kama hing hya a zangpa pakha cuo naa ang? Kama hing lucuotuv pakha cuo naa ang? Ima Byipaapa Zingsuv zaa hmungpa cuo naa ang?
46009002	Malie cuota lucuotuv i cuo li zaw, niema cuo chuo taca i cuo, tahematapakieca niema ca Zingsuv chunglie lucuotuv i cuonapa a pacu satuv caakhe tana nama cuo.
46009003	Kama naa hiehriypasietuv tie i palienapa yi ca ama hing tana a cuo.
46009004	Ma re kawlie hing sa hne tiy hmung a tla va pama?
46009005	Lucuotuv hrangpa tie, Abyipa nuta zaw hne Piter haahingta ma khy tlawna luo hing zangtuv napuv zaw a paziysalena naw hnyi ra va pama?
46009006	A cuo li kie Barnabas hne kama kyalya hingma ma hringna cuota rehrie li pata a aw the li riypata a cuo puv?
46009007	Ahungma ama tuokaa hmuo pata rieka re a hrie buo? Ahungma a thyi thyikha hmuo ce li pata mingsuv a cyi buo? Ahungma a tuv chung taa a pyapa a hnungtiy dang li pata tuv a khie buo?
46009008	Hingpa hing cawsaa hmungna kuo luo taata i ripa a cuo ma? Phungbie zaw ta hinghaahingtana a ri cuo vama?
46009009	Moses phungbie chunglie ta, “Suo a ciy nguoluopa cuetungpa kha a hmya hy kha ung,” a ta. Khazing ta a ri khingpa hing cuetungpa cuo tama a cuo?
46009010	Kiema cuo hingta a ripa cuo'a vama? Kiema cuota aa capepa tana a cuo. Tahematapakieca le a thawpa ta a nguopuona hne thaw te, sacuo a ciypa zaw thyipaa kha hmung ra riypa a nguopuona hne tana aa ciy.
46009011	Niema'a lie thlaapa saciy kha tuv pate niema'a taata chuelyi chechiy kha ma hmung kieca a hluv tuv nama ta ma?
46009012	Cawsaa hrangpa tie ta niema'a taata hinghaahingta hmung riypa amaa nguopuo kieca kiema changchiy ca a hluv vie ta a nguopuo riypa cuo va pama? Cuorasala, cahaa cata hmung riypa hing a zue buo va puv, Khrih thuophaabie luo a khuotuv ma cuo li riypata hmangting kha a ang tuv ta ma ang.
46009013	Biena-ing lie re a hriepa tie ca ning riypa kha biena-ing taata hmung yite, bienatluophie lie hriykhung rina a tuepa tie zaw ta hriykhung rina taata cuvu ama hnyi tapa kha pachang va ung cama?
46009014	Cahaa cata thuophaabie a ripa tie zaw thuophaabie rina taata ama riy amaa caw riypatana a cuo tapata Abyipa bie pi pata a cuo.
46009015	Cuorasala hing hmung riypa hing i hmuopa aw vyi. Hingpa caa zaw hing cahaapa byana hmung riypata i capepa cuo vyi. Tahematapakieca hing a hruo i tlekhyipa i daahmang hing pakhakha ta khaapahmuo a cuo li pata a tuepa laa taca a thiy hmuo i thiy khing vie.
46009016	Thuophaabie na i ri tapa a cuo kieca a hruo i tlena riypa aw vyi. Tahematapakieca i ri hrahring riypatana a cuo. Thuophaabie hingna i ri va tapa kieca chiesapa tana i cuo aa.
46009017	Kama ri tana thuophaabie hing i ri tapa a cuo kieca lawmuo hmung riypa i hnyi aa; cuorasala kama ri ta a cuo li kieca hrie riypata naw pipa tana i cuo.
46009018	Khaapa hingma i lawmuo ca a cuo? Hingpa hing tana a cuo: muo pi li pata thuophaabie rithena hmung ang te, i hmung riypa muo la li pata thuophaabie i ripa hingna a cuo.
46009019	Cacuonakawta kama ca ahung sii hmuo i cuo li pata, cawsaa hluv vie hmung khu riypata kama hne kama kha cawsaa bangkhuo sii ta i tue.
46009020	Judah ming i la thena riypata Judah ming'a luo kha Judah ming haata i tue; Moses phungbie rawlie i hring li raalaa pata Moses phungbie rawlie a awpa tie kha i la khuna riypata phungbie rawlie a awpa tie'a luo kha phungbie rawlie a awpa pakha haata i tue.
46009021	Phungbie le luo a awpa tie i la khu na riypata phungbie le luo a awpa tie'a luo kha phungbie le lie a awpa pakha haata i tue.
46009022	Thaazuo a dyapa tie i la the riypata thaazuo a dyapa tie'a luo kha thaazuo a dyapa haata i tue. A cuo khuna chung ta chekha zawchuo khuo khu riypata cawsaa bangkhuo luo kha cuona ting ta i hrawle.
46009023	Hing bangkhuo hing thuophaabie kawlieta i tuepa cuote a thluechiy i hraw ra khing nakawtana a cuo.
46009024	A ruo azuena lie kha a ruopa bangkhuo amaa zue raalaa pata pakha dyina lawmuo a hmung tapa kha pachang va ung cama? Cacuonakawta lawmuo hmung riypata a ruo tie ung.
46009025	Azuena lie a zue ra khingpa ca amaa cuv ning kha hmangting lieta iema hne iema khuopuv ta amaa uv. Cahaa cata ama tuepa ca a ra thepa paapaapa lakhuv hmung riypatana a cuo. Cuorasala kiema ca a ra the lipa paapaapa lakhuv hmung riypata a cuo.
46009026	Cacuonakawta cuokaa hnyi li pata a ruo cakhaw va ang. Cawsaa pakha ta thliy a phaw cakhawpa haakhata phaw va ang.
46009027	Cuorasala malie dyi kha chang pata kama tlaku thawpa i cuo sue li riypata i pangpa kha khuo ta i hri.
46010001	Uvnu hne sieta zaw, ma mingchingmingvuo tie bang-khuo ca amyi rawlie za aw yite riyliy ama za tepa kha nama maw li riypata ica khing yi.
46010002	Moses hnang ziytuv cuo riypata amyi chunglie hne riyliy chunglie kha tiy amaa zaa naw.
46010003	Ama bangkhuo ta thlaapa sa kha za ning pakhaw yite,
46010004	thlaapa tiy kha ama za dang pakhaw. Iema a ziylepa yi thlaapa Alung taakhata tiy ca dang yite capa Alung ca Khrih ta a cuo.
46010005	Cata a cuo raalaa pata cawsaa hluv vie cunglie Khazing palung a tluo li nakawta ama riy kha ruochung lie ze patlaa siy pata ama cuo.
46010006	Hingpa bangkhuo hing iema ama tuepa chiena kha ma tue khing ra li riypata kiema cuota a mangpuo riy tana a cuo.
46010007	Caapathepa ta, “Cawsaa zaw ca ning riypa hne dang riypa khata a tu yite thu yite ama luo,” a tapa haakhata iema chekha haata kuvtuezuv abiepa cuo kha ung.
46010008	Kiema ca iema hrawlie cawsaa chekha ta ama za tuepa haakhata a paruv suena tue'a va puv, cahaa cata ama za tue nakawta ning kha chunglie thawkiy thawthung ama za thiy.
46010009	Iema chekha ta ama za tuepa haakhata kiema ca Khrih kha ima dyapasya riypata cuo vyi, cahaa cata ama za tuena kawta pariy ta a za dawsa yi.
46010010	Iema chekha amaa zaa ciephuvluvpa haakhata maa ciephuvluv riypata cuo vyi, iema ca Paratuv avuoming ta ama za para diy tli.
46010011	Iema'a lie a tlungpa hingpa hmang hing a raaringna riypata kiema chuotliepa saa zaw cuota capepa tana a cuo.
46010012	Cacuonakawta a cusa pata na i daa a tapa ca aa lie li riypata a raaring se.
46010013	Namaa tawpa pasupaliyna hing cawsaa cunglie a tlung buo lipa cuo vyi. Khazing ca zangtluo aa tlapa tana a cuo, niema nama ang khu lipa pasupaliyna kha capa ang sa'a vayi. Cuorasala namaa tawpa kha nama ang khuna riypata, capa pasupaliyna hne cata pyapathlana luopuv kha a ca sapa puo'a yi.
46010014	Cacuonakawta, i duepa zaw, kuvtuezuv abiena ca cahriy tie ung.
46010015	Ruena a hnyipa tie bie changpa haatana ica chang yi; i ripa hing niema ta tah thleduo tie ung.
46010016	Abyipa zuosa lie ma hmuo pakhawpa palungtluona panuo cuota thlaa ma chuo tiyta Khrih thiyse na maa hraw ung cuo vama? Viechuo chechi pate maa hrawpa zaw ung hing Khrih pangpa na maa hraw ung cuo vama?
46010017	Viechuo tluokha a cuo nakawta, kiema a hluvpuv hing pangkha tana ma cuo, tahematapakieca viechuo tluokha maa hraw nakawtana a cuo.
46010018	Israel ming kha pacuo syalya pachiy tie ung; hriykhung a rina saa a cepa bangkhuo ca bienatluophie re lie kha phuvkha tana ama cuo cuo vama?
46010019	I ri khingpa ca khaapama a cuo? Kuvtuezuv ama pipa sa a cuo li kie kuvtuezuv hing a biepuv i ta khingna a cuo ma?
46010020	Cuo vyi, i ri khingpa ca lawki ming hriykhung a rinapa ca khuevuo'a luo ama pipa cuote Khazing'a luo ama pipa cuo vyi. Niema ca khuevuo hne namaa viesaa riypata ca khing vayi ang.
46010021	Abyipa panuo hne khuevuo panuo kha dang pakhe khu'a va ungciy. Abyipa cabya hne khuevuo cabya zaw dung pakhaw khu va ungciy.
46010022	Abyipa ca a hietlie se tapa ma ima khing? Ama laata a cahra vie pata a ri kanaa ungpuv?
46010023	Khaapa bangkhuo tue khu pata a cuo, cuorasala hmangting hingta thlahnena malie pi vyi. Khaapa bangkhuo hing tue khu pata a cuo, cuorasala hmangting hingta malie sathaw vyi.
46010024	Ahungtahmuo kiema phana cuo dyi huv riypa cuo vyi, cuorasala malie cuo phana khana ma huv vie riypata a cuo.
46010025	Saa zaana lie ama zaapa bangkhuo kha na chiephathleduona ta bie hiehriy tievya li pata va ning thluo.
46010026	Tahematapakieca chuelyi hne a chunglie a awpa bangkhuo hing Abyipa huopa tana a cuo.
46010027	Zanglituv pakha ta sa ning aca ku kieca na chiephathleduona lie bie hiehriyna suokha hmuo tue li pata na hmiekunglie ama pachiepa bangkhuo kha ning tie.
46010028	Cuorasala cawsaa pakhakha ta, “Hing sa hing hriykhung rina lie ama pipa sa tana a cuo,” aca ta kieca caa changtuvpa kaw pacuona hne chiephathleduona kawlieta ning li pata aw tie.
46010029	Chiephathleduona i ta tiyta niema cuo li pata caa changtuvpa chiephathleduona khana i ri khing pata a cuo. Khaapanakawma cawsaa pakha chiephathleduona ta kama hyazangna kha ina pakhuo aa?
46010030	Sa kha thlaa a chuo ang te i ning kieca, capa sa cuota thlaa i chuo nakaw cata khaapanakawma ina caw-yi'a yi?
46010031	Cacuonakawta, na ning kie cuose, na dang kie cuose, khaapa na tue kie zaw ma, na tuepa bangkhuo kha Khazing rungnaana cuota tue tie.
46010032	Judah ming cunglie cuose, Krik ming cunglie cuose, Khazing Khrihsaabuv cunglie cuose, a patawpamuona tue kha.
46010033	Kama hing naa mangpuo tie ung. Hmangting i tuena lie hing cawsaa bangkhuo palung patluo riypa a zue ang te, kama phana kha huv lipa angta, cawsaa hluvpuv phana hmung riypa kha i huv. Caca cawsaa hluvpuv khuona ama hmung thena riypatana a cuo.
46011001	Kama ta Khrih kha i mangpuo pahaata kama kha naa mangpuo ra tie ung.
46011002	Hmangting kawlie kama kha naa thyi ung cate ica pacuv pachaapa yi phungluo kha nama ziy nakawta ica pathuo sa yi.
46011003	Cuorasala nama pachang riypata i khingpa yi ca, Khrih ca cawsaa bangkhuo luv ta cuote, navaapa ca napuvnung luv ta a cuo, cakhutaa Khazing ca Khrih luv ta a cuo.
46011004	Capaa pakha thlaa a chuo tiyta hne biephu a ri tiyta a luv kha aa khuv kieca a luv ling a pazuepa tana a cuo,
46011005	cuorasala canung pakha ta a luv kha a khuv li pata thlaa chuo te biephu a ri kieca a luv ling a pazue pata a cuo, a luv a pamyipa canung pakha hne tana aa lu.
46011006	Cacuonakawta canung ta a luv kha aa khuv li kieca a suo kha a ngu lalue se; cuorasala canung pakha cuota suo a ngupa hne luv a pamyipa kha lingzuena ta a cuo kieca a luv kha a khuv se.
46011007	Capaa ca a luv kha a khuv riypata cuo vyi, tahematapakieca ama ca Khazing hmingsuo a phyapa hne a rungnaana a paluo sapa tana a cuo; cuorasala canung ca capaa rungnaana a paluo satuv dyi tana a cuo.
46011008	Hmisi ta ri pata a cuo kieca, capaa ca canung'a taata sapa cuo li pata, canung tuv kha capaa'a taata sapa ta a cuo.
46011009	Capaa ca canung cuota sapa cuo li pata, canung tuv kha capaa cuota sapa ta a cuo.
46011010	Capanakaw hne avuoming hmiemang pata canung pakha ca luvkhuv kha a khuv se.
46011011	Tuokhaata a cuo zaw, Abyipa chunglie ima hringna lie hingta ca capaa aw li pata canung ta ama seta a daa khu aw li pata, capaa zaw canung aw li pata ama seta a daa khu vyi.
46011012	Tahematapakieca canung ca capaa chung taata sapa a cuo pahaata capaa zaw canung chung taata a puvpa ta a cuo. Cuorasala hmangting bangkhuo hing Khazing'a taata a vawpa tana a cuo.
46011013	Niema ta tah bie a chi tie ung: canung ta a luv a khu li pata Khazing'a luo thlaa chuo riypa a pha'a ma?
46011014	Chuelyi hmang awtuv zya hingta capaa ta a suo a pasyi kieca a ling kha a pazue te,
46011015	canung ca a suo a syi kieca a rungnaana tana a cuo tapata cuo vama? Tahematapakieca a suo ca a luv a khuvna riypata pi pata na a cuo.
