word	count
leirawhchana	1
Nangmahniin	1
Leirawhchan	1
titlêm	1
kentîrin	1
Engkimtheia	1
bâwihate	1
tihretheihna	1
Sithria	1
Elisebi	1
Abiasapha	1
Putiela	1
dawina	1
thingkuangahte	1
lungkuangahte	1
thukah	1
tlinna	1
thosia	1
thosiah	1
kutzungtang	1
chhung	1
rialte	1
theirah	1
khupa	1
beram	1
Zanlai	1
ngaihruatin	1
rawhin	1
berâmnotête	1
kalhlênna	1
hmehte	1
tawhate	1
tihkhirh	1
hrênnate	1
kikawi	1
inpan	1
khawfingchah	1
thlawnsak	1
dinnaah	1
farnuin	1
Koriander	1
Omer	1
thliaha	1
riakin	1
inkhuar	1
Lunga	1
dâwmsak	1
nisi	1
tihsakzia	1
chhanhimzia	1
puzawnin	1
chhâwk	1
anmahnihovin	1
awihtak	1
kâwlte	1
Zuk	1
Nangmân	1
ṭihbaiawma	1
nânte	1
rahkaahte	1
intlantîr	1
tihlêm	1
chuansak	1
chaltawhtîr	1
lungtumin	1
kuttumin	1
khumbetin	1
hawlin	1
thlâktua	1
feltîr	1
balsak	1
neitua	1
tlana	1
Sebâwngpa	1
Niin	1
zawhtîr	1
ṭawmte	1
suamin	1
Sain	1
hawhsak	1
inhawh	1
athû	1
Dawithiamnu	1
vaiha	1
fahrahin	1
Inthuam	1
retheiten	1
buhseng	1
nauchhiat	1
tihtlingtlâksak	1
ṭihbaina	1
sualtîr	1
ralkhat	1
maihûnahte	1
thianzia	1
parfungte	1
zâwnte	1
vêkte	1
zatve	1
kawmchârah	1
lehnate	1
luanah	1
daidansak	1
lawhnate	1
thîrkawmte	1
Bana	1
kerkuak	1
indawtin	1
zaite	1
herhin	1
herhte	1
topazion	1
smaragdos	1
sordonuks	1
berullos	1
jaspis	1
Rangkachakah	1
tihâwng	1
kawrbân	1
dumpâwlah	1
lukhumah	1
kawnghrênte	1
hâktîrin	1
sahrangte	1
tihthianghlimte	1
berâmpasa	1
Bêramno	1
stakte	1
onuka	1
galbanum	1
inzât	1
intihahdam	1
lemah	1
inchhâla	1
tawhnate	1
venate	1
veahte	1
Riahhmun	1
hnehate	1
tâltîr	1
mittlunga	1
inthliar	1
lungphêkah	1
lanin	1
Thîkthuchhiaa	1
uirêtîr	1
ulh	1
hmaikhuhnain	1
rêngahte	1
dârte	1
sârhho	1
tlângautîr	1
Inhmatawnin	1
dâwhkân	1
thâwlte	1
Thingri	1
thîrkawm	1
Zâwnfungte	1
dârthlalangin	1
lârtea	1
beka	1
thlûr	1
kawptea	1
saridon	1
topazio	1
smaragdon	1
sardonukion	1
krusolithos	1
berullion	1
tiâwng	1
kawptein	1
tengengte	1
puanzârin	1
hûngin	1
hmar	1
mupa	1
chawkchaweng	1
thirbêla	1
thihlan	1
bâwngpaa	1
palha	1
palhin	1
talhnaah	1
tâkna	1
chharin	1
chhamna	1
hâlnaah	1
Maichâmah	1
Urna	1
pawlha	1
hlansaktu	1
pante	1
hrênnain	1
halrâl	1
berâmpaa	1
hlanah	1
kiahte	1
rângte	1
hnaihtuahte	1
Bawp	1
siamsakna	1
tenawma	1
muârla	1
mutê	1
luidung	1
sialki	1
keṭang	1
khauêkṭhingṭial	1
perhpâwng	1
bâwra	1
bui	1
tangkeu	1
chawkê	1
tangkâwng	1
laitel	1
kâwlchawr	1
laikîng	1
lumna	1
tlenga	1
bawlte	1
thîma	1
thianna	1
benvawn	1
zauva	1
khawihlia	1
khawihlina	1
kana	1
kângah	1
bawla	1
pupangliaha	1
lukawlhah	1
chalkawlhah	1
hiara	1
Phârin	1
savunah	1
savunahte	1
siamahte	1
sûka	1
thiantu	1
kutphahah	1
hriakah	1
ziaha	1
Chuanna	1
hlumbêl	1
pûtate	1
chhuakate	1
peihsam	1
pûtho	1
mutpuitute	1
meilinga	1
khawsaten	1
khawsain	1
vâka	1
Nufa	1
tihluh	1
Intihbawlhhlawhna	1
tihliauvin	1
ruksak	1
Bengngawng	1
inṭial	1
Nawhchizuara	1
hmawlhah	1
khînah	1
tehnaah	1
pantu	1
uirepa	1
nufa	1
intihbawrhbân	1
hnârpêr	1
êlkun	1
tawngchham	1
chiangkuang	1
Chiangkuan	1
Intibawlhhlawh	1
thlensaktu	1
inphurhtîr	1
thutiamna	1
tikimchang	1
tangseh	1
Bâwngpui	1
Pawmsak	1
kanin	1
vuiin	1
ṭiakna	1
Chhâwl	1
hlang	1
Dibria	1
hlawhfa	1
chhûngkhûr	1
hmasain	1
tlansaktu	1
Tlan	1
Rura	1
Bawihnu	1
pamiin	1
hlawhfaa	1
chhûtsak	1
ruahtuite	1
charin	1
tihmuih	1
sikserhte	1
hawtuten	1
tawlawl	1
sehsak	1
tihchahsak	1
âwmna	1
hmunsângte	1
hnîm	1
hnahthel	1
inpal	1
hlântuin	1
lamhote	1
awmchilh	1
lehtuah	1
inrawlhte	1
Libni	1
Simei	1
Laela	1
sathaukhâwnvâr	1
Mali	1
Musi	1
Zuriela	1
rawngbâwlho	1
tichhuakin	1
têltuin	1
anmahnin	1
hlumbêlin	1
chhuata	1
tihbala	1
tihvûn	1
dawntîrtuah	1
rîlah	1
tivûng	1
tirâwp	1
khâah	1
dawntîrtu	1
Intihhranna	1
thutin	1
tisualnaah	1
chhiarhote	1
Puipa	1
Naphthalia	1
kelpa	1
Rimtuia	1
Khâwnvârte	1
thlawr	1
sûktîr	1
intihthianghlimtîr	1
lûahte	1
thlalêran	1
Chungho	1
kûta	1
pawlhhote	1
hmazil	1
koriander	1
râwtsawmnaah	1
Riahhmuna	1
pawmtuin	1
phurhpui	1
talhsak	1
Medada	1
Chhiarte	1
Medadan	1
alaiin	1
zaidam	1
lâwtlak	1
varin	1
deuhthaw	1
tawl	1
Raphua	1
Sodia	1
Gadiela	1
Susia	1
Gemalia	1
Sethura	1
Vopsia	1
Nabia	1
Makia	1
Geuela	1
theirahte	1
Ahiman	1
Sesai	1
Talmai	1
theipuite	1
Enthla	1
Hriin	1
phunnawiho	1
riral	1
phunnawitîrtu	1
Hmuingîlna	1
pangngai	1
Ona	1
Naktuk	1
tilangin	1
Hnutetui	1
phulsak	1
puakchhuaka	1
kângho	1
Helhmang	1
hâlah	1
tikhâwmtu	1
chhinnaa	1
awmlaia	1
khawihtute	1
Buhbâl	1
Helhmanghote	1
Atharim	1
salahte	1
filawr	1
Supha	1
Vaheb	1
awihtlân	1
pangpêrte	1
phuahtute	1
Nopha	1
bâwngin	1
khuarah	1
palah	1
bawhpui	1
huzoth	1
berâmin	1
demsak	1
Zophim	1
Sawlaia	1
Balak	1
hringfa	1
vaihna	1
chîte	1
thalin	1
puakchhuak	1
Eber	1
thîka	1
Hanok	1
Palu	1
Karmi	1
Nemuel	1
Jamin	1
Zephona	1
Hagi	1
Suni	1
Oznia	1
Ozni	1
Eri	1
Aroda	1
Arod	1
Areli	1
Hamul	1
Jasub	1
Sered	1
Jaleel	1
Makiran	1
Iezera	1
Iezer	1
Helek	1
Asriel	1
Suthel	1
Beker	1
Tahan	1
Erana	1
Eran	1
Asbel	1
Ahirama	1
Ahiram	1
Suphama	1
Supham	1
Huphama	1
Hupham	1
Ard	1
Naaman	1
Suhama	1
Isvi	1
Heber	1
Malkiel	1
Jazeel	1
Guni	1
Jezer	1
Silem	1
Ṭhumvâwr	1
Merari	1
beramno	1
mâkchhiat	1
ngawihsana	1
remtihpuiin	1
nunaute	1
tithlengtute	1
punghote	1
Sipaiten	1
ṭhî	1
Nimra	1
Sebam	1
Beon	1
tihzâm	1
tihzâmsak	1
Inrâlthuamin	1
kaiin	1
Atrot	1
sophan	1
haran	1
kaihhruaia	1
zêlnate	1
tihhlumsak	1
tawntirha	1
zephon	1
hahirot	1
Hahirot	1
Mithka	1
Mitka	1
Chhima	1
Iyim	1
sitim	1
tânte	1
Ziphron	1
ṭhensawmpuitute	1
ṭhentu	1
Semuela	1
Kislona	1
Elidada	1
Joglia	1
Ephoda	1
Siptana	1
Parnaka	1
Azana	1
Selomia	1
Pedahela	1
sângkhata	1
tualthatte	1
chhuta	1
thuchhuakin	1
telnate	1
hnamah	1
Tophel	1
Laban	1
Di	1
zahab	1
Suph	1
Insuan	1
thlîthlaia	1
Râllâkin	1
Zamzum	1
Av	1
râllaka	1
jaira	1
Tâwk	1
vuantu	1
vânlaizâwl	1
ruatsakte	1
thîkthuchhe	1
intihkhawlohva	1
anpuitea	1
Hrehawma	1
chhînah	1
lîna	1
hmuingîla	1
ṭawngtiam	1
tihkiansak	1
luhchhuah	1
birute	1
rawngte	1
tihur	1
kutzunga	1
khinghnihin	1
luangah	1
ava	1
luhlulzia	1
tâktea	1
Mosera	1
pharzia	1
vûrtîrzia	1
tihboralzia	1
tuha	1
Fimkhur	1
tihzauva	1
Sangai	1
tipêng	1
tihpênna	1
dukdak	1
lâwi	1
site	1
muarla	1
chhimbuksialki	1
Kêlnotê	1
luattuka	1
pawisaah	1
tlâkchhamnaa	1
mawha	1
hnûr	1
intihthiam	1
Chhuahtîr	1
harah	1
hnathawkah	1
Bawngpa	1
Tihhlumna	1
inchhuah	1
rêngtea	1
mitlâkdawi	1
chêka	1
thlawnin	1
ûmphâkin	1
inkhinnaah	1
û	1
huiah	1
thinglêra	1
hawsak	1
intuamna	1
tihhmingchhiat	1
tihluiha	1
Sâwn	1
ngaihtuahpui	1
zunram	1
êmah	1
ziaksaka	1
sipaiah	1
rûkrupa	1
pûktîrin	1
pûktîra	1
muta	1
senga	1
vuaktîr	1
chuangliam	1
Unauza	1
hlihsaka	1
sualpui	1
zahmawhah	1
pawhsak	1
chhiaṭhaho	1
hnufualte	1
retheihzia	1
nihziate	1
thilmaktein	1
thilhlantein	1
Themthiamte	1
pizawn	1
rualah	1
huamna	1
ṭawihnatein	1
uithaktein	1
mitdelna	1
zâmnatein	1
thimthama	1
nêksâwr	1
khûpah	1
khauvin	1
hlamtla	1
chungtein	1
tuate	1
chhiaṭhat	1
veitîrte	1
hlobette	1
tihlante	1
pungah	1
chhûmdingin	1
chhûmding	1
bâra	1
chînzia	1
luhlulziate	1
intichhia	1
leilungin	1
vungah	1
chilhin	1
Mupuiin	1
dâwttîr	1
Bâwnghnute	1
inchhek	1
maih	1
pathiantein	1
tenawmin	1
khawhnua	1
âtein	1
Rilṭâmin	1
thlabârin	1
Pahnihin	1
grêpte	1
rahbi	1
rêngan	1
hriama	1
tlângdunga	1
huhovin	1
Malsâwm	1
kutkawihte	1
daitein	1
tuitein	1
Thlaten	1
bertein	1
selechal	1
sângsâwmte	1
chhuahvahnaah	1
mukna	1
Ṭiauva	1
inphûmte	1
zawl	1
vohvin	1
duhsaknaa	1
malsâwmnaa	1
fanauva	1
Hriakah	1
Hmêlmate	1
kiansak	1
vânten	1
apiangan	1
Riah	1
tihkangsak	1
chhanhimsak	1
chhamtîrnaah	1
Hnaih	1
Adam	1
kâi	1
zânina	1
intihmanhmawh	1
Râlthuama	1
dinate	1
Kûtin	1
inrâlthuamte	1
Sebarim	1
thlâknaah	1
hênglai	1
hluihlâwna	1
chângrutute	1
ngutin	1
rututen	1
kârcheh	1
ûmna	1
lekna	1
leipâwngah	1
ṭup	1
Kalkawng	1
thunnate	1
Zuahin	1
lianhoten	1
zedekan	1
zedeka	1
Hohama	1
Pirama	1
Debira	1
tlânchhiata	1
dentîr	1
Nîa	1
Thlaa	1
Horama	1
Jabinan	1
zosâng	1
Mualpâwnga	1
Dova	1
tihkhauhsaka	1
Makat	1
Lasaron	1
meron	1
zosânga	1
Meara	1
Bethbaal	1
Zereth	1
sahar	1
Hesbona	1
mizpe	1
Betonim	1
haram	1
Zaphon	1
Hezbon	1
tihtuisak	1
damtîr	1
chhuahvah	1
Karka	1
kualkhung	1
insawh	1
Jearim	1
Kesalon	1
Sikron	1
chhima	1
deptu	1
hmâwrtawngte	1
Jagur	1
Kina	1
Dimona	1
Adada	1
Ithnan	1
Telem	1
hadatta	1
hezron	1
Amam	1
gadda	1
Heshmon	1
sheba	1
Biziothia	1
Iim	1
Kesil	1
Sansanna	1
Lebaoth	1
Shilhim	1
Eshtaol	1
Enam	1
Shaaraim	1
Adithaim	1
Gederothaim	1
Zenan	1
Hadasha	1
Dilean	1
Boz	1
kath	1
Kabbon	1
Lahmas	1
Kithlis	1
Nezib	1
Danna	1
sanna	1
Eshtemo	1
Anim	1
Eshan	1
Janim	1
tappua	1
Apheka	1
Humta	1
Zior	1
Jokdeam	1
Kain	1
Halhul	1
Maarath	1
anoth	1
Eltekon	1
Middin	1
Sekaka	1
Nibshan	1
Japhlet	1
Taanath	1
silo	1
Naara	1
hransakte	1
tapua	1
luitêah	1
Megiddo	1
khawsâng	1
ngawte	1
thîrtawlailîr	1
ngâw	1
thîrtawlailîrte	1
lampangan	1
Geliloth	1
litengsâwlah	1
Emek	1
keziz	1
Para	1
Kephar	1
amoni	1
Ophni	1
Rekem	1
Irpeel	1
Tarala	1
Eleph	1
Bala	1
Bethul	1
susa	1
lebaoth	1
Saruhen	1
beer	1
Marala	1
Dabeseth	1
Kisloth	1
Eth	1
kazin	1
Nea	1
Hannathon	1
Katath	1
Idala	1
Kesuloth	1
Hapharaim	1
Anaharath	1
Rabith	1
Ebez	1
Remeth	1
hada	1
pazez	1
Sahazuma	1
Hali	1
Beten	1
Alamelek	1
Amad	1
libnath	1
emek	1
Neiel	1
Ebron	1
Uma	1
Heleph	1
Adami	1
nekeb	1
Lakum	1
Aznoth	1
Zidim	1
Rakath	1
Iron	1
Horem	1
semesh	1
Saalabin	1
Ithla	1
Jehud	1
berak	1
Me	1
jarkon	1
Rakon	1
Inhumhimna	1
Kibzaim	1
Be	1
estara	1
Hamoth	1
Kartan	1
Karta	1
Dimna	1
hâwtîr	1
bêr	1
luaah	1
intlêng	1
Ed	1
tâkho	1
Zau	1
inchiahpiah	1
kûngkaiha	1
inneiha	1
tuamtîr	1
anchhia	1
ngulin	1
Thuhretute	1
kutzungpuite	1
kezungpuite	1
kutzungpui	1
kezungpui	1
chhumte	1
Zephath	1
Kitron	1
Nahalol	1
Ako	1
Ahlab	1
Helba	1
Aphik	1
tihchimsak	1
nâkahte	1
Astarothia	1
timangangtute	1
luhlulte	1
seiin	1
taivawn	1
Ehudan	1
chiu	1
khârkhung	1
hrilhai	1
singkhat	1
chhunna	1
ṭhuttu	1
Lapidotha	1
inkara	1
naphtali	1
chêta	1
phâw	1
mirte	1
Debor	1
zungzâmte	1
urh	1
litengsâwlahte	1
Arsiten	1
Meroz	1
Kilhna	1
inchhâng	1
fawngah	1
salom	1
inzawha	1
indap	1
khingtu	1
inṭan	1
Baalan	1
thliarsak	1
kutphaha	1
liakte	1
liakate	1
vêngho	1
inhrilhfiah	1
zate	1
hlimchhâwn	1
inbeihtîr	1
Zerera	1
sita	1
Tabath	1
Zeeb	1
Abiezer	1
hnungzuite	1
Karkor	1
tihel	1
hmeiin	1
sawmsarihten	1
tawrawt	1
damah	1
hlîngah	1
helpui	1
insiamin	1
Gaalan	1
Meonenim	1
hmuhsitate	1
Aruma	1
Kamon	1
timangangin	1
Kemosan	1
Minith	1
keramim	1
zûk	1
rawl	1
maiho	1
Shiboleth	1
Siboleth	1
Ibzanan	1
Ibzana	1
Elonan	1
Abdonan	1
hmannia	1
Eitu	1
tikawnkaw	1
hrilhfiahtute	1
pafain	1
Tihlum	1
thêr	1
lehi	1
tikhichat	1
hakore	1
Zankhua	1
Sorek	1
ngaizâwng	1
Thalhrui	1
thalhrui	1
thalhruite	1
Hruizên	1
kilhnain	1
tithlawn	1
tluta	1
thattupa	1
dehtîr	1
thihchilh	1
thihchilhte	1
milema	1
vahna	1
hlezia	1
hmachhawm	1
titiha	1
thinchhe	1
hmeiah	1
lungawia	1
mikhualpa	1
thlengpa	1
inpa	1
zangphar	1
fûke	1
inkhâwmhonaah	1
sângkhatah	1
sîngkhatah	1
ṭhapin	1
chângtu	1
Maaregeba	1
hnungtawlhsan	1
intiamna	1
tihkhûk	1
Gidom	1
indaih	1
tihmanga	1
Lebona	1
lâmnaa	1
lâmho	1
intêl	1
hâwnnaah	1
dangina	1
Marai	1
lungchhiatthlâk	1
Muk	1
sengtuten	1
tuibêla	1
tlangvalte	1
chuha	1
themte	1
thûrah	1
huit	1
laichînpa	1
inhnai	1
inhmuh	1
Hruihah	1
Hênga	1
inthleng	1
chhuanawm	1
Tamarin	1
Ramathaim	1
zophim	1
Tohua	1
ertu	1
deusawh	1
fanuah	1
saidawiûm	1
khât	1
Thû	1
inthawinain	1
tihkian	1
raltîr	1
raka	1
lâknaah	1
Hopnia	1
Riahhmunah	1
Elian	1
inthahna	1
zangthalin	1
inzo	1
ṭêpa	1
ngâwtin	1
nuaihna	1
pângngaia	1
thingremah	1
hremtu	1
kawngpui	1
lunglên	1
thinlungtak	1
auhsak	1
thamnate	1
bâwlsan	1
tiamkamin	1
chuanpuiah	1
chhûmtuah	1
chî	1
râlte	1
Zerora	1
Bekoratha	1
Aphia	1
Salisa	1
Saalim	1
Zuph	1
ṭhulhin	1
chhohnaa	1
Kîl	1
Zelza	1
tûrten	1
zâwlneihovin	1
tawhten	1
infiamna	1
dualnaa	1
chiho	1
Matri	1
khawihte	1
khalhin	1
semtîr	1
sêl	1
chhûtpui	1
belhchhahtu	1
hnawhchêpin	1
hnawkah	1
thilhlân	1
Shual	1
thîrdêngrêng	1
bâwngtuthlawh	1
thîrkut	1
bil	1
bâwngtuthlawhte	1
hriamtîr	1
Bozez	1
Sene	1
kengtuin	1
ṭeh	1
khawithlârah	1
bawhin	1
lumsak	1
hmâwrin	1
thlêkna	1
Telaim	1
lambun	1
nizâna	1
aienthiamna	1
Thahruia	1
Bâwnglâ	1
thihsak	1
Tum	1
kengtuah	1
Ephes	1
damim	1
khâpa	1
ngalah	1
ngalphaw	1
Vai	1
tirehtu	1
Eliaban	1
savawmte	1
thel	1
iptêah	1
chaldâr	1
hliamho	1
Saaraim	1
kirsan	1
hmumawh	1
Bangah	1
mâkpaah	1
thihtîr	1
naktuk	1
khamin	1
Seku	1
dâwp	1
ṭhil	1
Ezel	1
inthemthiam	1
muanawmin	1
kahte	1
khawiilova	1
ṭul	1
hmulahte	1
tiluang	1
leibat	1
Kulhbîngah	1
Hereth	1
râwnsakin	1
biakrâwnsak	1
Ahimelek	1
Lehhawi	1
hamalekoth	1
hlanzia	1
cheah	1
thufingin	1
ngaihtuahsakin	1
tawhkhirh	1
Nabalan	1
leisekawtah	1
phana	1
kensakte	1
hnungzui	1
khuarnaah	1
ṭanhmunah	1
ramvâk	1
Thiltithei	1
Maoka	1
Girzi	1
Telam	1
Zur	1
inhuattîr	1
zankhuaa	1
tihlungnih	1
maina	1
hâwnpui	1
zarukte	1
tlânchhehote	1
kalhote	1
humsaka	1
thupêkah	1
Sipmoth	1
Estemo	1
Rakal	1
Borasan	1
Athak	1
chêttlatna	1
lohhote	1
luam	1
mangannain	1
duhawmin	1
Mupuite	1
puanahte	1
cheimawinate	1
beltu	1
khawiiah	1
Khawiiah	1
tilanga	1
Asur	1
khingpuite	1
inman	1
bitumate	1
hazurim	1
Asahel	1
Gia	1
Amma	1
lungngaihthlâk	1
Bithron	1
Kileaba	1
Ekli	1
botîra	1
Sira	1
Isbosethan	1
thlauh	1
khumlaizâwl	1
kebaiten	1
kebaiho	1
Baale	1
Nakona	1
insit	1
Chhûngkua	1
Tlar	1
Beta	1
Berothai	1
Seria	1
lehsak	1
khingkhat	1
mehsak	1
Toba	1
nêmah	1
ana	1
tûrtein	1
chhiahhlawhhote	1
Khawilo	1
zualna	1
Jerubesetha	1
zenpui	1
ngainêpa	1
ngainêpin	1
ruho	1
chahtîr	1
Jedidia	1
thingzaina	1
Eitîr	1
nuṭapa	1
thangpui	1
Intihuai	1
intipasalṭha	1
ṭhelhtu	1
latuten	1
hmêlṭhata	1
hîpsak	1
rorêlpui	1
hmeihote	1
merhak	1
Nimin	1
theihnaah	1
tlunga	1
lâwngin	1
âtnaah	1
dâlsaktu	1
mihringpa	1
inkhawih	1
vaivuttein	1
Aiphim	1
Husaian	1
fuhna	1
Zanin	1
tuala	1
chhinnain	1
Nahasi	1
Sobia	1
Itaian	1
ngawin	1
tihthlâk	1
thinhnûn	1
dangchattu	1
helho	1
lâksâk	1
chhanhimtute	1
tithle	1
lêtsan	1
dawk	1
rilte	1
liamsak	1
Rizpiin	1
Armonia	1
Mikalin	1
fûk	1
khaiate	1
Isbi	1
benoba	1
Sapha	1
Jaare	1
oregima	1
pâwngnawrna	1
thlaahte	1
Tihboral	1
tipherh	1
sâna	1
phuahtu	1
hnâwla	1
Takemon	1
Josebasebetha	1
Eznit	1
Adinoa	1
Agea	1
tlânchhiatsan	1
Kebzeel	1
Elika	1
Pal	1
Mebunaia	1
Zalmona	1
Heleba	1
luitea	1
Hidaia	1
Abi	1
albona	1
Jasena	1
Sarara	1
Ahasbaia	1
Hezraia	1
Arbit	1
Paaraia	1
tipungin	1
Tahtim	1
hodsi	1
jaan	1
ralah	1
thuamnate	1
insêngso	1
sawmngain	1
Reia	1
Zohelet	1
huaisenhote	1
chângin	1
sâwmho	1
Thlen	1
khâwk	1
Adonijan	1
buna	1
tihkai	1
kîltuah	1
hûntîr	1
ṭhuttîra	1
kite	1
tihfihlîm	1
Mipuihote	1
vohsak	1
naupangchhia	1
thlanho	1
pawmtîr	1
Sisa	1
Elihorepha	1
Ahisara	1
hura	1
Makaz	1
hanan	1
dekera	1
Aruboth	1
zosang	1
abinadaba	1
Taphathi	1
Meggido	1
gebera	1
Ahinadaba	1
Parua	1
Gebera	1
Lâwmmante	1
buhpâwlte	1
zauna	1
Mahola	1
Darda	1
têltîr	1
phelhtîr	1
phuhru	1
chhêr	1
sawmriatna	1
laihna	1
vialah	1
zâwkan	1
insi	1
tiatin	1
Fâr	1
kailâwnte	1
zainaa	1
riata	1
chiante	1
bâwkah	1
kuhmûmte	1
Kutphah	1
Hûnchhanahte	1
Belvâlkual	1
belvâl	1
hûnchhanah	1
tlûng	1
chhunkalhna	1
phêkahte	1
Tuizêm	1
lawhte	1
vuahnate	1
Ethanim	1
tain	1
hlawhtîra	1
lohvate	1
hnungzuitu	1
rawngbâwltuho	1
finziate	1
fovate	1
hûah	1
ârâwnte	1
Hadadan	1
Rezona	1
Zeru	1
Phel	1
nghehsak	1
finnate	1
punkhâwmnaa	1
banna	1
kîrtu	1
kawnglak	1
kîrpui	1
khawpuitea	1
hlauhtu	1
hnuchhawnsan	1
rairuang	1
tirima	1
thikthu	1
inzuarte	1
Sisakan	1
tundinna	1
inzuarhote	1
putena	1
Heziona	1
Tabrimona	1
sualnatea	1
Arza	1
lawilohnaa	1
inhâl	1
zâtvein	1
lawilohna	1
tihsualtîrna	1
Ethbaala	1
bâwlsanin	1
Hielan	1
choâkte	1
choâkten	1
Bêlin	1
ûmah	1
neitunu	1
thahsak	1
hmeithainu	1
tihhlumsakin	1
Tunah	1
zawntîr	1
thuhrûka	1
timangangtupa	1
zâwlneihote	1
Tuilairapin	1
feitein	1
invit	1
thlangher	1
khuara	1
kapkârah	1
kuih	1
sâa	1
khalha	1
bûktêa	1
Insiam	1
Nangmahin	1
bitum	1
Intichak	1
Phaizâwlah	1
chimin	1
chhûngrilan	1
fêngin	1
inhlîngin	1
hrênnaa	1
lungngaiha	1
nemnain	1
Uiin	1
liahna	1
inngaihtlâwmzia	1
inngaihtlâwm	1
Kai	1
nawhchizuarhote	1
Pênsan	1
aiawhtuin	1
zawhte	1
ṭhâwngaleivira	1
tumtêl	1
meitawlailîr	1
meisakawrte	1
inṭhentîr	1
ṭhâwngaleiviran	1
epa	1
Tuithâwl	1
savawmnu	1
thîntu	1
ramriah	1
kûkin	1
inthat	1
fapaho	1
leibatna	1
ṭhenawmteho	1
chhâwngah	1
Tlântîr	1
timuang	1
hmakhalh	1
hahchhiau	1
chhumsak	1
âwmpâwng	1
chhumkawiah	1
salisa	1
ipin	1
chhanhimtua	1
Pharpar	1
inbualin	1
inhnim	1
Khawinge	1
Naamanan	1
Gehazi	1
thingtuai	1
Chhar	1
thlithlaitîr	1
sawmriatah	1
kab	1
ngaah	1
tualthattupa	1
phârho	1
rilṭâmzia	1
tihnunsak	1
lehsaka	1
upsak	1
Zair	1
hotuho	1
phahsak	1
inbeihnaa	1
Jehu	1
Inbumna	1
Ahazi	1
theihpatâwpin	1
Bidkara	1
Migiddo	1
nguai	1
dawngnu	1
kebâwr	1
kutphahbâwr	1
bâwmrângah	1
dailênna	1
tihzîmsak	1
Hazaelan	1
Jehosebi	1
dangtuah	1
Mattana	1
Jehoasan	1
chherah	1
chehnate	1
vawntîrate	1
Silla	1
chhukna	1
Jozakara	1
khawpuian	1
hnehchhiahzia	1
thihpuina	1
Benhadadan	1
Jehoadini	1
hling	1
tawmpui	1
Menaheman	1
inhawn	1
Pulan	1
neinungho	1
Pekan	1
Argoba	1
Ariea	1
Salmaneseran	1
Ammahni	1
Kutha	1
suanho	1
luhtîrte	1
Khata	1
benoth	1
Kuth	1
Asima	1
Nibhaz	1
Tartak	1
Adrammelek	1
Anammelek	1
vuahte	1
thluna	1
Abii	1
Nehustan	1
chhuahvahna	1
Salmanesera	1
luante	1
Tartan	1
Rabsari	1
Rabsake	1
thlêrte	1
Telasar	1
Senakeriban	1
thinurte	1
hriatnaa	1
lâwmpuinate	1
Hephzibi	1
dârmûmkhai	1
tilinglet	1
Mesulemethi	1
Jotba	1
Haruza	1
phiarrutu	1
Jedidi	1
Bozkath	1
lungchher	1
Harhasa	1
inngaihtlâwma	1
beho	1
tântea	1
hâltute	1
narânte	1
tahho	1
kawngkatea	1
luhnaa	1
Nathan	1
tithinrima	1
zakhat	1
Zebidi	1
Ruma	1
Nehusti	1
inpeho	1
dârchhûnbâwk	1
Diphatha	1
Rodanima	1
Mizraiman	1
Ludima	1
Anamima	1
Lehabima	1
Naphtuhima	1
Pathrusima	1
Kasluhima	1
Kaphtorima	1
Zidona	1
Zephia	1
Homama	1
Aliana	1
Sephia	1
Hamrana	1
Jaakana	1
Pai	1
Alia	1
Dara	1
Akara	1
bawhchhetupa	1
Kelubaia	1
Raman	1
Salman	1
Radaia	1
Abigailin	1
Jeriothi	1
Jesera	1
Ardona	1
Gesura	1
ephratha	1
Buna	1
Orena	1
Atari	1
Maaza	1
Ekera	1
Molida	1
Alaia	1
Zaza	1
Seman	1
Jorkeama	1
Rahama	1
Rekeman	1
zura	1
Ephi	1
Jadaia	1
Regema	1
Gesana	1
Sebera	1
Tirhana	1
Makbena	1
gader	1
Harepha	1
Haroe	1
Menuhoth	1
Puth	1
Sumath	1
Misra	1
Atroth	1
joab	1
Zor	1
Jabez	1
Tirath	1
Simeath	1
Sukath	1
Hamatha	1
Egli	1
Malkirama	1
Senazara	1
Hosama	1
Nedabia	1
Ohela	1
Hasadia	1
Jusab	1
Arnana	1
Baria	1
Reaian	1
Jahathan	1
Ahumaia	1
Lahada	1
Etama	1
Isma	1
Idbasa	1
Hazelelponi	1
Husa	1
Bethlehema	1
Ahuzama	1
Temenia	1
Haahastaria	1
Zeretha	1
Ethnana	1
Hakozan	1
Anuba	1
Zobeba	1
Haruma	1
Aharlel	1
Lungngai	1
thiarfihlîm	1
Suha	1
Keluban	1
Mehira	1
rapha	1
nahasa	1
Tehina	1
Reka	1
Hathatha	1
Meonothaian	1
Ge	1
harasim	1
Irua	1
Zipa	1
Zipha	1
Tiria	1
Jalona	1
Bithiaii	1
Miriama	1
Isba	1
Jereda	1
Sokoa	1
Jekuthiela	1
Nahama	1
Garm	1
Rina	1
Tilona	1
Zohetha	1
zohetha	1
Leka	1
Laada	1
Asbea	1
siamtuhote	1
Jokima	1
Kozeba	1
Sarapha	1
Jasubi	1
lehem	1
Netaim	1
Hamuela	1
Bilha	1
Tolad	1
Bethuel	1
susim	1
biri	1
Saraim	1
Token	1
