pair_id	form_i	form_ii	gloss	alternation_type	stem_side	attested_form	environment	environment_count_for_side	verse_id	reference	token_index	surface_form	normalized_form	segmentation	gloss_span	lemma	pos	local_context	kjv	print_status	selection_reason	notes
thei-theih	thei	theih	know	+h	form_i	thei	imperative_or_directive	99	02016029	Exodus 16:29	0	Thei	thei	Thei	know	thei	ADJ	[Thei] un Topa in	See, for that the LORD hath given you the sabbath, therefore he giveth you on the sixth day the bread of two days; abide ye every man in his place, let no man go out of his place on the seventh day.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	modal_or_ability	556	45009003	Romans 9:3	1	thei	thei	thei	know	thei	ADJ	Hi [thei] ding hileh amaute	For I could wish that myself were accursed from Christ for my brethren, my kinsmen according to the flesh:	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	The `thei/theih` pair often surfaces in modal or ability-heavy contexts. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	negative_clause	888	10015028	2 Samuel 15:28	0	Thei	thei	Thei	know	thei	ADJ	[Thei] in kei kiangah	See, I will tarry in the plain of the wilderness, until there come word from you to certify me.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	possessed_or_genitive_attributive	5	05032015	Deuteronomy 32:15	8	thei	thei	thei	know	thei	ADJ	a a lehdo [thei] mi suak uh	But Jeshurun waxed fat, and kicked: Thou art waxen fat, thou art grown thick, thou art covered with fatness ; Then he forsook God which made him, And lightly esteemed the Rock of his salvation.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` plus a preceding possessor-like token suggests an attributive or possessed nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	purpose_nadingin	35	01018021	Genesis 18:21	12	thei	thei	thei	know	thei	ADJ	hiam ci-in a [thei] dingin ka paisuk	I will go down now, and see whether they have done altogether according to the cry of it, which is come unto me; and if not, I will know.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	quotative_or_say_complement	64	19011003	Psalms 11:3	13	thei	thei	thei	know	thei	ADJ	hiam?” nong ci [thei] diam	If the foundations be destroyed, What can the righteous do?	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	relative_or_attributive_mi	19	02036008	Exodus 36:8	6	thei	thei	thei	know	thei	ADJ	panin a hih [thei] mi khempeuh in	And every wise hearted man among them that wrought the work of the tabernacle made ten curtains of fine twined linen, and blue, and purple, and scarlet: with cherubims of cunning work made he them.	dossier_only	preferred because this verse is already cited in the dossier or packet; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following `mi` suggests a relative-like or attributive nominal environment. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_i	thei	unknown_or_needs_review	670	22002013	Song of Solomon 2:13	0	Theite	theite	thei-te	know.I-PL	thei	N	[Theite] zong min ta	The fig tree putteth forth her green figs, And the vines with the tender grape Give a good smell. Arise, my love, my fair one, and come away.	needs_analyzer_review	retained as the clearest available review-bucket example for this pair and stem side; analyzer segmentation and POS are explicit enough for write-up use	No conservative local environment rule fired for this token. Review-bucket rows never count as print-ready evidence. Review bucket only; not a clean syntactic construction. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	causative_or_derivational_sak	51	20016018	Proverbs 16:18	0	Kisaktheihna	kisaktheihna	ki-sak-theih-na	REFL-make-ABIL-NMLZ	sak	V	[Kisaktheihna] in siatna hong	Pride goeth before destruction, And an haughty spirit before a fall.	exclude_for_now	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Causative or derivational `sak` blocks promotion as simple stem-alternation evidence. Derived or lexicalized environments stay excluded at the row level even when the pair is retained for review.
thei-theih	thei	theih	know	+h	form_ii	theih	dependent_temporal_ciangin	44	01028008	Genesis 28:8	14	theih	theih	theih	know.II	thei	V	Esau in a [theih] ciangin	and Esau seeing that the daughters of Canaan pleased not Isaac his father;	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Immediate following `ciangin` provides a conservative dependent-temporal cue. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	finite_main_or_matrix	864	04015024	Numbers 15:24	0	theih	theih	theih	know.II	thei	V	[theih] lohna hangin mihonte	then it shall be, if ought be committed by ignorance without the knowledge of the congregation, that all the congregation shall offer one young bullock for a burnt offering, for a sweet savour unto the LORD , with his meat offering, and his drink offering, according to the manner, and one kid of the goats for a sin offering.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	No stronger local cue was found, so the token is kept in a conservative finite or matrix bucket. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	imperative_or_directive	3	07009011	Judges 9:11	2	theikung	theikung	theih-kung	oil-tree	thei	N	Ahih hangin [theikung] in amaute kiangah	But the fig tree said unto them, Should I forsake my sweetness, and my good fruit, and go to be promoted over the trees?	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	A following imperative-like particle may indicate directive force. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	modal_or_ability	112	20008018	Proverbs 8:18	1	theih	theih	theih	know.II	thei	V	Piakkhiat [theih] ding hauhna le	Riches and honour are with me; Yea , durable riches and righteousness.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	The `thei/theih` pair often surfaces in modal or ability-heavy contexts. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	negative_clause	160	05028033	Deuteronomy 28:33	1	theih	theih	theih	know.II	thei	V	Na [theih] nai loh uh	The fruit of thy land, and all thy labours, shall a nation which thou knowest not eat up; and thou shalt be only oppressed and crushed alway:	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby negative material marks a negative or irrealis-heavy clause. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	nominalized_na	256	01002017	Genesis 2:17	7	theihna	theihna	theih-na	know.II-NMLZ	thei	V	le a sia [theihna] singkung gah pen	but of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.	dossier_only	preferred because this verse already appears in the curated candidate TSV; kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Suffixal `-na` in the analyzer segmentation supports a nominalized environment. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	purpose_nadingin	646	51004004	Colossians 4:4	1	teltheih	teltheih	tel-theih	know-ABIL	tel	V	Mite [teltheih] dingin a kitel	that I may make it manifest, as I ought to speak.	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Local `ding` or `nadingin` material suggests a purpose or irrealis-heavy environment. Row status is capped by the pair-level publication status. Needs review before print use.
thei-theih	thei	theih	know	+h	form_ii	theih	quotative_or_say_complement	16	59005019	James 5:19	16	theih	theih	theih	know.II	thei	V	a tun pihkik [theih] leh	Brethren, if any of you do err from the truth, and one convert him;	dossier_only	kept as the clearest analyzed example for this pair, stem side, and environment; analyzer segmentation and POS are explicit enough for write-up use	Nearby quotative material suggests embedded or reported-speech structure. Row status is capped by the pair-level publication status. Needs review before print use.
