iso	wordform	frequency
zom	phual-ah	1
zom	phual-et	1
zom	phuala	3
zom	phualah	8
zom	phualkhiasak	1
zom	phualpi	2
zom	phualsat	1
zom	phualsel	2
zom	phualsuanna	2
zom	phualzangah	1
zom	phuan	6
zom	phuang	2
zom	phuangin	1
zom	phuangkhiapa	1
zom	phuangkhiatna	1
zom	phuankhiasak	1
zom	phuantawm	1
zom	phuantawma	1
zom	phuante	1
zom	phugawp	1
zom	phuh	7
zom	phuhbeh	1
zom	phuhsa	13
zom	phuhsak	2
zom	phuhsakpa	1
zom	phuisam	3
zom	phuk	16
zom	phuk-hong	2
zom	phuk-in	1
zom	phuka	1
zom	phukek	1
zom	phukha	2
zom	phukha-a	1
zom	phukhakha	1
zom	phukham	2
zom	phukhia	2
zom	phukhong	1
zom	phukin	6
zom	phukmai	1
zom	phukpai	6
zom	phukpai-in	1
zom	phuksakin	1
zom	phuktan	5
zom	phul	4
zom	phula	5
zom	phulak	7
zom	phulakna	11
zom	phulaknasa	1
zom	phulaknopna	1
zom	phulapa	10
zom	phulet	4
zom	phuletin	1
zom	phuletsak	1
zom	phulkhia	9
zom	phulkhiakhia	1
zom	phulkhiasak	3
zom	phulkhiasaka	1
zom	phulkhiasakpa	1
zom	phulkhiat	1
zom	phulna	2
zom	phulsak	1
zom	phulto	4
zom	phultosakin	1
zom	phum	11
zom	phumna	1
zom	phun	15
zom	phun-suausuau	1
zom	phung	9
zom	phungah	17
zom	phungin	1
zom	phungkho	3
zom	phungte	1
zom	phunhat	1
zom	phunhatte	2
zom	phunin	1
zom	phunna	4
zom	phunnate	2
zom	phunphunin	1
zom	phunsan	17
zom	phunsanna	3
zom	phunsannate	1
zom	phunsansak	1
zom	phuphu	1
zom	phusuakin	2
zom	phut	50
zom	phut-a	2
zom	phuta	6
zom	phutin	3
zom	phutkhak	1
zom	phutkhap	3
zom	phutkhapsak	1
zom	phutkhapzia	1
zom	phutkhia-in	1
zom	phutkip	3
zom	phutpa	1
zom	phutsa	1
zom	phutsak	2
zom	phutte	2
zom	phutuk	1
zom	phuut-a	1
zom	phuvang	2
zom	phylact-te	1
zom	pi	109
zom	pi-a	6
zom	pi-ah	1
zom	pi-in	12
zom	pia	1815
zom	pia-a	91
zom	pia-in	68
zom	piak	624
zom	piaka	1
zom	piakbeh	4
zom	piakhawm	22
zom	piakhawmin	2
zom	piakhia	20
zom	piakhin	3
zom	piakhol	1
zom	piakhuai	1
zom	piakin	4
zom	piakkhawm	5
zom	piakkhiat	4
zom	piakkhiatsa	1
zom	piakkhiatte	1
zom	piakkhong	2
zom	piakna	40
zom	piakna-a	1
zom	piakna-in	2
zom	piaknate	4
zom	piakni-a	1
zom	piaksa	109
zom	piaksak	15
zom	piaksate	7
zom	piaksawm	1
zom	piaksawn	3
zom	piaksim	1
zom	piakte	30
zom	piaktuam	1
zom	piakzah	2
zom	piakzia	3
zom	pial	39
zom	piala	2
zom	pialkha	1
zom	pialkhia	5
zom	pialkhiat	1
zom	pialkhiatsan	1
zom	pialmang	4
zom	pialmangsak	1
zom	pialmangte	1
zom	pialpa	1
zom	pialpih	3
zom	pialsak	7
zom	pialsak-a	1
zom	pialsakin	1
zom	pialsakna	1
zom	pialsakpa	1
zom	pialsan	9
zom	pialsanin	3
zom	pialte	2
zom	pialte’	1
zom	pian	22
zom	piancil	2
zom	piancila	1
zom	piandan	1
zom	piandang	27
zom	piandangdangin	1
zom	piandangte	5
zom	piang	254
zom	pianga	12
zom	piangin	3
zom	piangkhia	15
zom	piangkhia-a	1
zom	piangkhiasa	1
zom	piangkhiasak	4
zom	piangkhiate	1
zom	piangngei	1
zom	piangsa	7
zom	piangsak	55
zom	piangsak-Pa	1
zom	piangsak-a	1
zom	piangsaka	4
zom	piangsakin	5
zom	piangsakpa	5
zom	piangtawm	1
zom	piangte	17
zom	piangthak	2
zom	piangzah	1
zom	pianin	4
zom	piankhiat	1
zom	piankhiatna	1
zom	piankhiatnapa	1
zom	piankhiatsak	2
zom	pianlui	1
zom	pianma	1
zom	pianma-in	1
zom	pianna	18
zom	pianngei	36
zom	pianngei-a	3
zom	pianngeia	1
zom	pianpih	6
zom	piansak	31
zom	piansak-in	1
zom	piansakna	2
zom	piansaknate	1
zom	piansaksa	5
zom	piansakte	2
zom	pianzia	16
zom	pianziate	1
zom	pianzil	2
zom	piapa	17
zom	piapia	1
zom	piasak	4
zom	piasakin	1
zom	piasawn	5
zom	piasawnsak	1
zom	piate	15
zom	piathuah	2
zom	piau	3
zom	piazaw	2
zom	pibawl	4
zom	piciang	7
zom	picin	4
zom	picing	10
zom	picingin	1
zom	picingsak	1
zom	picingsate	1
zom	pih	1
zom	pihna	3
zom	pihpa	1
zom	pihpih	1
zom	pihte	1
zom	piik	1
zom	pik	2
zom	pikhau	3
zom	pikhia	17
zom	pikhia-a	1
zom	pikhiat	1
zom	pikhiatte	1
zom	pikik	2
zom	pikpek	7
zom	pil	69
zom	pila	2
zom	pilhzansak	1
zom	pilin	1
zom	pillawh	2
zom	pilna	193
zom	pilna-in	2
zom	pilpennu	1
zom	pilpial	1
zom	pilsak	3
zom	piltakin	2
zom	pilte	17
zom	pilvai	1
zom	pilvang	11
zom	pilvangin	1
zom	pilvangtak	1
zom	pilvangtakin	1
zom	pilzaw	8
zom	pilzawk	1
zom	pilzawsak	1
zom	pimang	4
zom	pimanga	2
zom	pimangin	1
zom	pina	2
zom	pinga	1
zom	pingpei	15
zom	pingpei-in	3
zom	pingpeipi	1
zom	pingpeng	4
zom	pint	1
zom	pipa	2
zom	pipen	1
zom	pipi	17
zom	pipi-a	1
zom	pipi-in	5
zom	pipite	1
zom	pisak	1
zom	pisal	4
zom	pisalpa	1
zom	pisalsa	1
zom	pisan	1
zom	pistachio	1
zom	pite	9
zom	pitek	2
zom	pitekte	1
zom	pito	1
zom	po	47
zom	po-a	2
zom	po-in	1
zom	poding	1
zom	poi	4
zom	poina	26
zom	poisak	1
zom	poite	2
zom	pokhawm	2
zom	pokhia	2
zom	pokhia-in	1
zom	pol	1
zom	polaite	1
zom	pom	10
zom	pomin	1
zom	pona	5
zom	pona’	1
zom	ponelh	1
zom	pong	1
zom	popah	2
zom	poplar	1
zom	porphyry	1
zom	posak	12
zom	pote	3
zom	poto	4
zom	potosak	1
zom	pound	2
zom	powi	1
zom	pu	195
zom	pu-a	1
zom	pu-te	1
zom	pua	176
zom	pua-a	18
zom	pua-ah	44
zom	pua-in	18
zom	puah	24
zom	puaha	1
zom	puahin	2
zom	puahkik	2
zom	puahna-in	1
zom	puahpha	48
zom	puahphasakin	1
zom	puahphat	3
zom	puahphate	2
zom	puahphatna	2
zom	puahsiang	3
zom	puahte	1
zom	puahthak	1
zom	puak	524
zom	puak-a	5
zom	puak-ua	1
zom	puaka	12
zom	puakha	1
zom	puakhawmin	1
zom	puakhia	33
zom	puakhia-a	1
zom	puakhia-in	1
zom	puakhiamang	4
zom	puakin	17
zom	puakkham	2
zom	puakkhamin	1
zom	puakkhawm	5
zom	puakkhia	6
zom	puakkhia-in	1
zom	puakkhiasak	1
zom	puakkhiat	9
zom	puakkhiatna	1
zom	puakkhiatsak	2
zom	puakmang	1
zom	puakmangsak	1
zom	puakna	6
zom	puakna-a	1
zom	puakoih	1
zom	puakpa	3
zom	puakpah	1
zom	puakpih	2
zom	puakpuak	2
zom	puaksa	2
zom	puaksak	7
zom	puaksakin	2
zom	puaksakpa	1
zom	puaksawn	2
zom	puaksuk	4
zom	puakte	10
zom	puakto	3
zom	puaktoh	1
zom	puaktote	1
zom	puakzia	2
zom	pualam	73
zom	pualam-a	1
zom	pualama	5
zom	pualamah	13
zom	puam	1
zom	puamang	6
zom	puamangin	1
zom	puamangsak	2
zom	puamna	1
zom	puan	333
zom	puan-ak	20
zom	puan-akpi	4
zom	puan-aktualpi	1
zom	puan-kawnggakte	1
zom	puan-tungsilh	1
zom	puana	1
zom	puanabuk	1
zom	puanbang	2
zom	puanbekin	1
zom	puanbuk	128
zom	puanbuk-a	2
zom	puanbuk-khetphim	1
zom	puanbukah	1
zom	puanbukte	19
zom	puanbukuah	1
zom	puandum	2
zom	puangat	2
zom	puangial	1
zom	puanhampi	3
zom	puanin	9
zom	puankang	1
zom	puankangte	1
zom	puankhai	6
zom	puankhaite	3
zom	puankhui-sate	1
zom	puanlom	1
zom	puanlui	7
zom	puanlui-te	1
zom	puanmong	4
zom	puanmongteep	2
zom	puanninte	1
zom	puanpak	6
zom	puanpi	9
zom	puansan	2
zom	puansia	3
zom	puansiang	1
zom	puansiapi	2
zom	puansiasa	1
zom	puansilh	72
zom	puansilh-a	1
zom	puansilhin	1
zom	puansilhte	57
zom	puansilhte–	1
zom	puansuahpa	1
zom	puansuahsa-in	1
zom	puansungsilh	2
zom	puante	70
zom	puanthak	4
zom	puanthakin	1
zom	puanthem	1
zom	puantual	27
zom	puantual-pi	1
zom	puantualin	2
zom	puantualno	1
zom	puantualpi	58
zom	puantualpi-in	2
zom	puantualpite	15
zom	puantualte	2
zom	puantul	1
zom	puantunga	1
zom	puantungsilh	11
zom	puantungsilhte	2
zom	puanung	24
zom	puanvaante	1
zom	puanza	6
zom	puanzabek	1
zom	puanzak	57
zom	puanzak-a	1
zom	puanzakin	1
zom	puanzakte	14
zom	puapa	14
zom	puasa	1
zom	puasa-in	4
zom	puasak	10
zom	puasaka	1
zom	puasakin	2
zom	puaseh	4
zom	puasehin	1
zom	puasuakin	1
zom	puasuk	1
zom	puate	5
zom	puatham	2
zom	puato	14
zom	puato-in	1
zom	pubul	1
zom	pubulte	2
zom	puk	135
zom	puka	8
zom	pukgawp	2
zom	pukin	11
zom	pukkhawm	3
zom	pukmang	7
zom	pukmangte	1
zom	pukna	13
zom	puknah	9
zom	puknahte	1
zom	puknelha	1
zom	pukni-in	1
zom	pukpuk	1
zom	puksa	4
zom	puksak	16
zom	puksate	2
zom	puksi	6
zom	puksite	2
zom	puksuk	2
zom	puksukin	2
zom	pukta	1
zom	pukte	4
zom	pul	1
zom	pulaak	4
zom	pulaaka	1
zom	pulaakin	1
zom	pulaakkhia	1
zom	pulak	70
zom	pulaka	2
zom	pulakin	6
zom	pulakkhia	9
zom	pulakkhiat	3
zom	pulakna	3
zom	pulakna-in	1
zom	pulakpa	1
zom	pulaksa	2
zom	pulakte	1
zom	pulamah	1
zom	pulh	10
zom	pulh-a	2
zom	pulhin	2
zom	pulpi	47
zom	pulpi-a	2
zom	pulpi-in	14
zom	pulpi-te	1
zom	pulpite	1
zom	pulpitunna	1
zom	pulsak	2
zom	pum	14
zom	pum-um	1
zom	pumbawh	1
zom	pumbuai	3
zom	pumbuaina	1
zom	pumei	2
zom	pumin	1
zom	pumkawi-a	1
zom	pumkawi-in	2
zom	pumkhat	2
zom	pumkuan	1
zom	pumlin	2
zom	pumlinsak	2
zom	pummei	18
zom	pummei-a	1
zom	pummei-in	1
zom	pummeikhuk	1
zom	pumpeeng	1
zom	pumpei	1
zom	pumpeng	16
zom	pumpengte	1
zom	pumpi	223
zom	pumpi-a	8
zom	pumpi-in	8
zom	pumpi-uah	1
zom	pumpiak	2
zom	pumpite	10
zom	pumpi’	1
zom	pumsil	2
zom	pumsung	1
zom	pumtangin	3
zom	pumtangun	1
zom	pumtuam	10
zom	pumtung	1
zom	pumzaw	3
zom	pumzawpa	6
zom	pumzawte	3
zom	pumzawtin	1
zom	pun	2
zom	pung	18
zom	pungin	4
zom	pungsak	10
zom	pungsakin	2
zom	punna	1
zom	pupa	9
zom	pupi	4
zom	pupite	1
zom	pur	3
zom	pusiakkhia	1
zom	pusuah	10
zom	pusuahkhia	5
zom	pusuahna	6
zom	pusuahnate	1
zom	pusuahsak	1
zom	pusuak	30
zom	pusuak-a	2
zom	pusuak-khia	1
zom	pusuakin	2
zom	pusuakkhawm	1
zom	pusuakkhia	25
zom	pusuakkhia-a	2
zom	pusuakkhia-in	2
zom	pusuakkhiasak	1
zom	pusuakkhiate	3
zom	pusuaksa	1
zom	pusuaksak	9
zom	pusuakte	2
zom	pute	87
zom	putek	3
zom	putekin	1
zom	putekpa	3
zom	putekte	3
zom	pu’	21
zom	quart	2
zom	ralvilte’n	1
zom	ruby	6
zom	ruby-te	2
zom	rue	1
zom	sa	540
zom	sa-a	6
zom	sa-in	30
zom	sa-uina	1
zom	saal	2
zom	saalte	2
zom	saam-ek	1
zom	saan	1
zom	sabachthani	1
zom	sabacthani	1
zom	sabbath	10
zom	sabbath-te	1
zom	sabeel	1
zom	sabeng	1
zom	sabengpa	2
zom	sabengte	1
zom	sabet	1
zom	sabetin	2
zom	sabetna	1
zom	sabuai	70
zom	sabuai-a	10
zom	sabuai-ah	6
zom	sabuaite	7
zom	sadim	1
zom	safteron	1
zom	sagem	1
zom	saggam	1
zom	saggampa	2
zom	saggamte	1
zom	sagih	379
zom	sagih-in	1
zom	sagiha	1
zom	sagihin	5
zom	sagihna	108
zom	sagihna-a	1
zom	sagihna-in	2
zom	sagihtak	1
zom	sagihte	78
zom	sagihte’	6
zom	sagihun	1
zom	sagihvei	1
zom	sagih’	2
zom	sagolh	1
zom	saguhte	1
zom	sah	11
zom	sahadial	1
zom	sahin	3
zom	sahna	14
zom	sahpi	14
zom	sahpi-a	1
zom	sahpite	1
zom	sahsak	1
zom	sai	5
zom	saiha	7
zom	saiha-a	1
zom	saihadial	49
zom	saihapak	1
zom	saihapakin	1
zom	saikak-theite	1
zom	saikakin	1
zom	sailung	1
zom	sailungtang	2
zom	sailungtangte	1
zom	saipa	1
zom	saipipa	3
zom	saipite	1
zom	saisai	1
zom	saisak	1
zom	sak	122
zom	sak-nitumna	1
zom	saka	2
zom	sakang	1
zom	sakduang	3
zom	sakduanga	1
zom	sakhat	10
zom	sakhata	1
zom	sakhatin	4
zom	sakhawm	2
zom	sakhe	1
zom	sakhia	3
zom	sakhia-in	1
zom	sakhinote	1
zom	sakhipi	1
zom	sakhituihup	6
zom	saki	7
zom	sakin	8
zom	sakite	1
zom	sakkolleng	1
zom	saklam	5
zom	saklohna	1
zom	sakluatna	1
zom	sakmel	3
zom	sakmin	1
zom	sakna	8
zom	saknate	1
zom	sakol	119
zom	sakol-galkapte	1
zom	sakol-in	1
zom	sakol-leng	7
zom	sakol-lengin	1
zom	sakol-lengkai	1
zom	sakol-lengte	7
zom	sakol-tuang	1
zom	sakol-tuangte	11
zom	sakolin	2
zom	sakolleeng	1
zom	sakolleng	89
zom	sakolleng-in	1
zom	sakollengah	1
zom	sakollengin	1
zom	sakollengpeite	1
zom	sakollengte	38
zom	sakolneute	1
zom	sakolte	73
zom	sakoltuangte	1
zom	sakpa	4
zom	sakpen	1
zom	sakpih	4
zom	saksak	2
zom	saksakte	1
zom	saksan	2
zom	saksate	1
zom	sakte	3
zom	sakte’	1
zom	sakzaw-in	1
zom	sakzawsak	1
zom	sal	36
zom	sal-a	42
zom	sal-in	10
zom	sala	5
zom	salep-sikka	1
zom	salepna	1
zom	salgawp	1
zom	salh	3
zom	salhgawp	1
zom	salhin	1
zom	salhna	1
zom	salin	52
zom	salsal	1
zom	salsuahna	9
zom	salsuahna-uah	1
zom	salsuaktate	1
zom	saltaang	3
zom	saltaangte	4
zom	saltan	7
zom	saltan-in	1
zom	saltang	10
zom	saltangte	13
zom	saltanna	11
zom	salte	7
zom	salto	1
zom	sam	289
zom	sam-a	8
zom	sama	72
zom	samat	1
zom	samatsa	2
zom	samatte	4
zom	sambang	2
zom	sami	2
zom	samin	44
zom	samite	1
zom	samkang	3
zom	samkangte	2
zom	samkhawm	11
zom	samkhawma	1
zom	samkhia	10
zom	samkhia-a	2
zom	samkhia-in	1
zom	samkhol	1
zom	samlai	2
zom	sammet	2
zom	sampa	9
zom	sampah	1
zom	sampak	2
zom	sampha	1
zom	samphek	3
zom	samphekte	1
zom	samsak	31
zom	samsak-a	3
zom	samsaka	4
zom	samsam	2
zom	samsau	1
zom	samsia	4
zom	samsiate	1
zom	samsiatna	1
zom	samsiatnate	1
zom	samsim	1
zom	samsuk	1
zom	samsukin	1
zom	samte	5
zom	samto	1
zom	samul	13
zom	samulte	1
zom	samzang	10
zom	samzangte	2
zom	samzaw	1
zom	san	92
zom	san-a	5
zom	sana	5
zom	sanah	9
zom	sanang	7
zom	sanen	1
zom	sanente	1
zom	sang	275
zom	sanga	110
zom	sangah	1
zom	sangampa	1
zom	sangbang	1
zom	sanggam	74
zom	sanggam-nu	1
zom	sanggam-pa	1
zom	sanggam-zuaute	1
zom	sanggama	1
zom	sanggamnu	104
zom	sanggamnute	6
zom	sanggamnute’	1
zom	sanggampa	285
zom	sanggampate	22
zom	sanggampa’	9
zom	sanggamta	1
zom	sanggamte	282
zom	sanggamte’	2
zom	sangh	3
zom	sanghte	1
zom	sangin	443
zom	sangkah	1
zom	sangkhai	1
zom	sangkhaisak	1
zom	sangkhan	1
zom	sangkhia	3
zom	sangkil	4
zom	sangkilte	1
zom	sangkoih	1
zom	sanglen	2
zom	sangmuh	2
zom	sangmuhna	1
zom	sangna	19
zom	sangna-a	4
zom	sangna-ah	1
zom	sangnate	1
zom	sangpa	1
zom	sangpah	2
zom	sangpahte	1
zom	sangpen	12
zom	sangpenin	1
zom	sangpenna	4
zom	sangpente	4
zom	sangpi	18
zom	sangpi-a	3
zom	sangpi-ah	3
zom	sangpi-in	2
zom	sangpipi	1
zom	sangpipite	1
zom	sangpitak	1
zom	sangpite	3
zom	sangsak	18
zom	sangsakin	9
zom	sangsik	8
zom	sangsik-un	1
zom	sangsikin	50
zom	sangsikun	1
zom	sangsul	1
zom	sangtakin	1
zom	sangte	16
zom	sangtho	1
zom	sangtuam	4
zom	sangtuamin	1
zom	sangtuamte	2
zom	sangua	1
zom	sangun	2
zom	sangzaw	17
zom	sangzaw-in	2
zom	sangzawin	1
zom	sang’n	1
zom	sanin	8
zom	sankang	2
zom	sankangin	1
zom	sankhia	2
zom	sanna	24
zom	sanna-in	1
zom	sannate	3
zom	sannazia	1
zom	sannel	1
zom	sannem	19
zom	sannemno	8
zom	sanpah	1
zom	sanpenna	1
zom	sansa	8
zom	sansak	3
zom	sansat	1
zom	sansin	1
zom	santak	8
zom	santakah	6
zom	sante	3
zom	santek-a	1
zom	santham	5
zom	santheih	2
zom	sanzaw	2
zom	sanzawk	1
zom	sanzia	1
zom	sap	61
zom	sap-a	1
zom	sapa	3
zom	saphire	1
zom	saphulip	1
zom	sapi	1
zom	sapi-a	1
zom	sapkhawm	3
zom	sapkhawmna	1
zom	sapna	16
zom	sapna-in	1
zom	sapnate	1
zom	sapphire	8
zom	sapphires	1
zom	sapsa	5
zom	sapsak	4
zom	sapsap	1
zom	sapsate	2
zom	sapte	2
zom	saptohsak	2
zom	sardonyx	1
zom	sasa	4
zom	sasak	7
zom	sasial	3
zom	sasialne	2
zom	sasialnete	1
zom	sasin	1
zom	sat	173
zom	sat-a	15
zom	sata	3
zom	satak	14
zom	satakin	3
zom	satakte	2
zom	satanh	3
zom	sate	24
zom	satgawp	3
zom	satgawpin	1
zom	sathak	2
zom	sathakte	3
zom	sathau	278
zom	sathau-a	1
zom	sathau-bak	1
zom	sathau-in	1
zom	sathau-nilhpa	2
zom	sathau-nilhsa	1
zom	sathaute	13
zom	sathukna	1
zom	satin	20
zom	satkham	3
zom	satkhia	7
zom	satkhia-in	1
zom	satkhiatsak	1
zom	satliamsa	1
zom	satlum	14
zom	satlumpa	1
zom	satlup	1
zom	satmai	2
zom	satna	19
zom	satnate	1
zom	satnen	6
zom	satnenin	1
zom	satpa	4
zom	satpai	5
zom	satpai-in	1
zom	satpiang	2
zom	satpuk	7
zom	satpukin	1
zom	satsa	1
zom	satsak	7
zom	satsat	3
zom	satsatna	1
zom	satsuah	1
zom	sattam	2
zom	sattan	6
zom	sattanin	1
zom	sattansak	1
zom	sattat	1
zom	satte	4
zom	sattuk	30
zom	sattuk-a	2
zom	sattukin	14
zom	sattukkhawm	1
zom	sattukpa	1
zom	sattukte	1
zom	satui	2
zom	satvat	1
zom	satvui	1
zom	satzan	2
zom	satzanin	3
zom	sau	52
zom	sau-a	6
zom	sau-in	16
zom	saudawng	1
zom	saulim	1
zom	saulua-in	1
zom	sauna	7
zom	saunuam	4
zom	saupi	2
zom	sausak	6
zom	sauvei	2
zom	sauzaw	3
zom	saval-bawk	1
zom	saval-te	1
zom	savun	28
zom	savun-thawl	1
zom	savun-um	16
zom	savun-umin	1
zom	savun-umte	1
zom	savuna	1
zom	sawh	39
zom	sawhloh	5
zom	sawhsa	1
zom	sawi	1
zom	sawk	2
zom	sawka	1
zom	sawkin	3
zom	sawkkha	1
zom	sawkkhasak	1
zom	sawktakpi	1
zom	sawl	382
zom	sawl-a	7
zom	sawla	41
zom	sawlbang	9
zom	sawlbawk	13
zom	sawlbawkte	2
zom	sawlbeh	2
zom	sawlbuk	1
zom	sawlhuan	1
zom	sawlin	32
zom	sawlkawm	1
zom	sawlkhawm	2
zom	sawlkhia	27
zom	sawlkhia-a	1
zom	sawlkhia-in	2
zom	sawlkhiapah	1
zom	sawlkhiat	5
zom	sawlkhiatna	2
zom	sawlkhol	1
zom	sawllohpi-in	1
zom	sawlmang	1
zom	sawlna	21
zom	sawlnate	3
zom	sawlpa	44
zom	sawlpaang	2
zom	sawlpah	3
zom	sawlpang	1
zom	sawlphapi	1
zom	sawlsa	1
zom	sawlsak	1
zom	sawlsawl	1
zom	sawlsim	3
zom	sawltak	9
zom	sawltakpa	3
zom	sawltakpi	34
zom	sawltakpi-in	1
zom	sawltakpi-pente	1
zom	sawltakpipa	1
zom	sawltakpipente	1
zom	sawltakpite	30
zom	sawltakte	9
zom	sawlte	12
zom	sawlto	1
zom	sawm	758
zom	sawm-a	1
zom	sawm-ah	1
zom	sawm-le-	1
zom	sawm-le-giat	1
zom	sawm-le-khat	2
zom	sawm-le-khatte	1
zom	sawm-le-li	2
zom	sawm-le-lina	1
zom	sawm-le-nga	1
zom	sawm-le-nih	13
zom	sawm-le-nihte	7
zom	sawm-thum-le-giat	1
zom	sawma	45
zom	sawmah	6
zom	sawmgiat	18
zom	sawmgiatna	1
zom	sawmguk	28
zom	sawmgukte	1
zom	sawmgukte’n	1
zom	sawmin	16
zom	sawmkha	1
zom	sawmkhat	2
zom	sawmkhol	10
zom	sawmkua	8
zom	sawmli	106
zom	sawmlina	1
zom	sawmlina-in	1
zom	sawmlite	2
zom	sawmloh	1
zom	sawmna	34
zom	sawmna-a	2
zom	sawmnate	6
zom	sawmnga	73
zom	sawmnga-in	1
zom	sawmngana	3
zom	sawmnganga	1
zom	sawmngate	7
zom	sawmnih	201
zom	sawmnihna	8
zom	sawmpa	1
zom	sawmsa	1
zom	sawmsagih	13
zom	sawmsagihin	1
zom	sawmsagihte	1
zom	sawmsate	1
zom	sawmsawm	1
zom	sawmsawma	1
zom	sawmsawmin	4
zom	sawmsawmte	1
zom	sawmsim	37
zom	sawmsimin	3
zom	sawmsimna	10
zom	sawmsimnate	4
zom	sawmsimpa	2
zom	sawmsimsak	1
zom	sawmsimte	4
zom	sawmsin	1
zom	sawmta	1
zom	sawmte	24
zom	sawmthum	106
zom	sawmthumin	1
zom	sawmthumna	1
zom	sawmthumte	5
zom	sawmvei	5
zom	sawmzaw	1
zom	sawmzia	1
zom	sawn	11
zom	sawnah	4
zom	sawng	3
zom	sawngawp	1
zom	sawnkai	1
zom	sawnkhia	2
zom	sawnpai	5
zom	sawnpuk	2
zom	sawnsak	1
zom	sawnsan	1
zom	sawnsawn	7
zom	sawnsawnte	28
zom	sawnsawnte’n	1
zom	sawnthalsak	1
zom	sawntum	1
zom	sawp	26
zom	sawpa	2
zom	sawpin	17
zom	sawpkhia	1
zom	sawpkhiatna	1
zom	sawpna	1
zom	sawppa	1
zom	sawpsak	3
zom	sawpsakin	1
zom	sawpsiang	1
zom	sawpsiangna	1
zom	sawpsiangna-a	1
zom	sawpsiangte	1
zom	sawt	86
zom	sawtin	1
zom	sawtkhop	1
zom	sawtna-in	1
zom	sawtpek	2
zom	sawtpi	31
zom	sawtpi-a	3
zom	sawtpi-in	1
zom	sawtsim	1
zom	sawtvei	9
zom	sawtveipi	20
zom	sawtveipitak	1
zom	sawtzaw	1
zom	saza	1
zom	sazang	1
zom	sazaw	4
zom	sazian	2
zom	sazuk	10
zom	sazukpi	5
zom	sazuktal	2
zom	sa’ng	11
zom	se	21
zom	se-al	2
zom	se-alte	10
zom	seah	9
zom	seal	31
zom	seek	20
zom	seek-a	1
zom	seeka	2
zom	seekna	2
zom	seekna-a	1
zom	seekpa	8
zom	seeksa	4
zom	seeksak	1
zom	seeksate	1
zom	seekte	5
zom	seel	11
zom	seelsan	1
zom	seem	1
zom	segukte	1
zom	seh	159
zom	seh-a	1
zom	seh-in	1
zom	seha	1
zom	sehguk	4
zom	sehin	5
zom	sehkhat	46
zom	sehkhatin	1
zom	sehkhawm	1
zom	sehkhennate	1
zom	sehkhia	15
zom	sehkhia-a	1
zom	sehkhia-in	1
zom	sehkhiat	3
zom	sehkhiatsak	1
zom	sehkhin	1
zom	sehkhol	4
zom	sehkholh	1
zom	sehkholhsa	4
zom	sehkholhsate	1
zom	sehli	11
zom	sehna	6
zom	sehnel	68
zom	sehnel-	1
zom	sehnel-gam	104
zom	sehnel-gama	12
zom	sehnel-gamah	5
zom	sehnel-gamte	1
zom	sehnelgamah	1
zom	sehnga	11
zom	sehnih	13
zom	sehpa	3
zom	sehsa	25
zom	sehsak	8
zom	sehsaka	1
zom	sehsakin	2
zom	sehsaknasa	1
zom	sehsakpa	1
zom	sehsaksa	2
zom	sehsate	4
zom	sehsawm	37
zom	sehtak	6
zom	sehtak-a	1
zom	sehtakte	1
zom	sehtanh	10
zom	sehtanh-a	1
zom	sehtanhna	3
zom	sehtanhte	2
zom	sehthum	24
zom	sehthum-a	1
zom	sehthum-ah	2
zom	sehtuam	8
zom	sehtuamin	1
zom	sehtuampa	2
zom	seisai	1
zom	sek	34
zom	sek-a	4
zom	seka	5
zom	sekhia	2
zom	sekhiam	3
zom	sekin	4
zom	sekkhu	1
zom	sekna	8
zom	seknate	1
zom	sekpi	2
zom	sekpi-a	1
zom	seksa	2
zom	sektat	3
zom	sektatna	4
zom	sektatnate	1
zom	sektatpa	1
zom	sel	67
zom	sel-a	4
zom	sel-in	1
zom	sela	1
zom	selcip	3
zom	selin	5
zom	selkang	3
zom	selkhah	1
zom	selkhia	3
zom	selkhia-in	1
zom	selkhiasak	2
zom	selmang	1
zom	selna	4
zom	selnoh	5
zom	selnohna	2
zom	selnohnate	1
zom	selnohpa	1
zom	selnohte	1
zom	selpa	1
zom	selpho	17
zom	selpho-in	1
zom	selphote	1
zom	selphozia	1
zom	selsa-in	1
zom	selsak	4
zom	selsal	1
zom	selsan	9
zom	selsiah	2
zom	selsim	3
zom	selte	2
zom	selto	1
zom	seltungte	1
zom	sem	587
zom	sem-a	5
zom	sema	17
zom	semden-a	1
zom	semin	35
zom	semkham	1
zom	semkhawm	12
zom	semkhia	9
zom	semkhinpa	1
zom	semna	1
zom	semnen	5
zom	semnen-a	1
zom	semnenin	3
zom	semnensate	1
zom	sempa	9
zom	sempah	1
zom	semsa	2
zom	semsak	24
zom	semsaka	1
zom	semsakin	3
zom	semsate	1
zom	semsem	90
zom	semsem-a	1
zom	semsema	3
zom	semsemin	2
zom	semsemna	2
zom	semsemte	1
zom	semsuak	4
zom	semte	16
zom	semzaw	4
zom	seng	5
zom	sengsang	1
zom	sengual	3
zom	senkhia	4
zom	senna	1
zom	senngaih	1
zom	senngaihno	2
zom	sensen	2
zom	sep	269
zom	sepa	1
zom	sephih	3
zom	sepkhawm	3
zom	sepkhawmna	1
zom	sepkhiat	2
zom	sepkhiatna	2
zom	seplohpi	1
zom	sepna	59
zom	sepna-in	2
zom	sepnasa	6
zom	sepnate	13
