# language_name:	Lemi (Eastern Khumi)
# closest ISO 639-3:	cek
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lemi (Eastern Khumi)
# URL:	https://www.bible.com/bible/1853
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
44010010	Äni lä äjo aelang phi kha ätete hae haetä ca hethang ngai pa vi. Äni tähang ca nae aerü sälö te kätü-a, äni lä äsämai mang nung pa vi.
44010011	Känipre aepä-awng te na läsy, känih phei haetä kätyng ätäki bälitä tea süng kha Känipre üng hai älawng qawng-a lawngtä ma bäla käthu saite na nung vi.
44010012	Honi na thung-a lä, äkho bälitä awng saite tawngbawi amäjy cawngkhang na, älawng qawng-a kaw-va saite na hai tävaw amäjy cawngkhang na la qa pa vi.
44010013	Tupyng-a “Peterae ä, aetha lawi. Honi na ra kha ca lawi” näte ätüng lä thai pa vi dy.
44010014	Tungaila Peterae ma “Areng ä, aesyng y lyng. Kai lä cai y saite ätete käcakänei lä manila ca vai te y” näkha näpa.
44010015	Äbaeni üng ätüng lä “Säthaw ma caiping vi näsaite tea nang lä cai y näkha thui hang baw” näpa.
44010016	Hokä qengthungtä ätüng na thai pyng ea lä, qengtäma känih phei lä Känipre mang-a lawngtä ma la haile king pa vi dy.
44010017	Peterae lä äsämai mang üng älawngsai phüng mäny hethang aedawng kha awng vi dy. Honi kätü-a Konelia ma mätaw saite khimi na lä Simon üng ing tea düng kha ha ea thokhae kung-a äni lä aedaw kha awng pa vi dy.
44010018	Äni ce ma “Simon näsaite Peterae lä hini ing-a awng mei” näkha hyng ea düng pa ö vi.
44010019	Peterae lä äsämai mang üng phüng dawng mäsüng kha awng te thüng-a, Muilaw Käcai ma Simon tea “Khimi lawng thungtä na lä nang bung ha ö vi.
44010020	Aetha kha aerung pa lawi. Kai ma äni ce bung mätaw te vi kha aedawng näpi y ma ätemakä läsy äni ce hai mangtä hui praw lawi” näkha näpa.
44010021	Tukätephüng-a Peterae lä äni ce tea cäqa pa kha “Nang ce ha saite khimi lä kai dy. Ätemakä hethang nang ce lä, hi-a ly ö te mei” näkha düng pa.
44010022	Äni ce ma “Konelia näsaite täre mätawngky ma, kai ce tea mätaw te vi. Konelia lä khimi mitang vi kha Säthaw tea tämö khai ea ri kha awng saite khimi vi. Judae khimi angxynlyng na üng tämö khai saite khimi la vi. Säthaw üng angtawtha käcai lawngtä lä Konelia tea nang bung kähyng hethang täru pa vi. Nang thui saite na äni tängai hethang tähang vi” näkha näpa.
44010023	Tupyng-a Peterae ma äni ce bung ingthung-a ka kha honi düngtä i hai pa dy. Kädang mang-a, Peterae lä äni ce hai mangtä hui pa te kätü-a lä, Jopa märü üng Yng saite khimi phütä na lä hui pa ö by vi.
44010024	Honi pyng üng känitä-a lä, Peterae lä Kesari märü-a tyng vi dy. Konelia lä äma kähyng saite äpy na hai rawijae aesa saite na hai mangtä äni tea aering kha awng pa ö vi dy.
44010025	Peterae engthung-a kung te kätü-a lä, Konelia lä äni üng khokung-a bü kha cäphaw hethang ngai pa vi dy.
44010026	Tungaila Peterae ma “Aetha lawi. Kai lä nang kätyng khimi rungrang by kae baw” näkha Konelia tea aetha hai pa dy.
44010027	Tupyng-a Konelia hai mangtä älo aepe kha äni ce ingthung-a kung te kätü-a, khimi awng mang-a aekäcö kha awng te tea nung pa ö vi dy.
44010028	Tupyng-a Peterae ma äni ce tea “Judae khimi na lä ceng kälang na hai aede he kae y. Äni ce tea dawnghang ly he kae y. Mosi üng Ubädi ma mäkhang saite nang ce lä mäny ö khü te vi. Tungaila Säthaw ma ‘“Ämi tea la cai y” näkha aedawng he kae y,’ näte kai tea Säthaw ma thui mäcai vi dy.
44010029	Tukätephüng-a nang ma kai bung ka te kätü-a, kai lä ae-e y käla ma hui praw te vi dy. Ätephüng-a kai tea kähyng te mei näte phüng kai tea thui ö jo” näkha näpa vi.
44010030	Konelia ma “Jandüng aetawi käni bälitä käni anghung pyng üng naeri thungtä üng vaihi kätyng kätü-a, kai lä ing-a aetang kha awng te kae vi. Hokä ea aecang phrung saite kä-o aelawng saite khimi lawngtä lä kai üng maw-a aedaw praw vi dy.
44010031	Äni ma ‘Konelia ä, nang üng aetang saite tüng lä Säthaw ma thai vi dy ecy. Nang ma kangtang na tea tangkae hai py leilae saite na lä Säthaw ma mäny te vi dy.
44010032	Tukha Jopa märü-a khimi mätaw kha Peterae näsaite Simon bung ka lawi. Äni lä raebawi phö kälu sa saite Simon üng ing-a aehae vi. Honi ing lä pangle pyng-a awng mang’ näkha nä vi.
44010033	Tukätephüng-a kai lä qengtäma nang tea khimi bung mätaw praw te vi. Nang ly pa te phüng-a tengxyng y kai lä kawngphi vi. Nang te mang hai Areng ma thui hai saite angthang tängai hethang tähang-a, kai ce lä Säthaw üng ämaw-a tyng te vi dy” näkha näpa.
44010034	Tupyng-a Peterae lä “Tätang khü-a ma, Säthaw lä khimi kaeneng kaesang tea kheng te y, näte kai lä vaihi mäny vi dy.
44010035	Säthaw lä ceng angxynlyng na thung üng äni tea ri te hai tämö khai kha kätüng khaw-a sa saite khimi qütä bung ngai te vi.
44010036	Säthaw lä Isrelae khimi na tea mäny hai te angthang phüng, nang ce lä thai ö vi dy. Äte angxynlyng na üng Areng-a bälawng saite Isu Khrista lä khimi angxynlyng na tähang sa saite hai-a, mä-ai lä Säthaw hai aede haw vi dy. Honi lä Angthang Kähawi vi dy.
44010037	Baptismae Johan ma baptismae angthang thui pyng pa te kätü-a, Kalile khö üng hai aetawng kha Judae khö qütä-a Isu ma sa saite angxynlyng na phüng nang ce lä mäny ö vi dy.
44010038	Nazare märü üng Isu lä Säthaw te mang üng Muilaw Käcai hai haidae dang te phüng nang ce lä mäny ö vi. Säthaw lä äni hai mangtä awng te phüng-a, äni lä mityng qütä-a ly kha kähawi sa ea khimi ce bung naw hawi hai te vi. Angra kung te khimi ce thung üng mätho kha Setan angra üng haidae thung mang üng äni ce bung bälawi pa vi dy.
44010039	Jerusalem märü hai Judae khö üng mityng qütä-a la, Isu ma sa saite phüng na kai ce lä nung kha thai khe saite äkung na vi. Tupyng-a khimi ce lä Isu bung thinglang qawng-a täheng kha bädü ö pa vi dy.
44010040	Tungaila käni thungtä käni-a lä, Säthaw ma Isu bung kädü thung üng mätha haile kha khimi ce tea lä, äni bung nung hai pa vi dy.
44010041	Khimi qütä na ma lä, Isu bung nung ö bawi te y vi. Säthaw lä khimi ce tea thui hethang re rüng saite khimi na ni, äni bung nung te kae vi. Honi re saite na lä kai ce vi dy. Isu dü te üng hai, aetha pyng ea, äni hai mangtä ca nei saite na lä kai ce vi dy.
44010042	Kai ce ma nung khe saite hini na khimi ce tea thui hethang mätaw te vi. Säthaw ma Isu bung hing saite hai, dü saite khimi na tea tärae cei kha Areng-a awng hai hethang re pa te phüng-a, mä-ai lä honi phüng thui hethang kae te vi.
44010043	Buisaw na angxynlyng ma, äni üng phüng thui rüng te vi. Isu tea Yng saite khimi angxynlyng na üng hunghö na Säthaw ma bälawi ai näte buisaw na ma thui te vi dy.”
44010044	Hikä Peterae thui ea Muilaw Käcai lä angthang thai saite khimi na tea tyng pa vi dy.
44010045	Khimi ceng kälang na la Muilaw Käcai üng lasawng na dang pa vi te phüng-a, Peterae hai mangtä ly saite käyng Judae khimi na ma lä, cangxei ö phi pa vi dy.
44010046	Ätephüng-a mei nädylä khimi ceng kälang na lä Muilaw Käcai ma aepe hai saite älo cawngkhang hai Säthaw tea bälaw ö te phüng-a vi. Tukha Peterae ma äni ce lä
44010047	“Kai ce kätyng Muilaw Käcai dang saite khimi na by vi. Tukätephüng-a ämi ma lä baptismae la hethang ämi la mäkhang haw y vi ai” näkha näpa.
44010048	Tupyng-a Peterae lä äni ce tea Isu Khrista üng ämüng hai-a baptismae py hethang thui pa dy. Tukha Peterae tea äma ce hai käni käqae-a mangtä awng hethang äni ce lä mäkai pa dy.
44011001	Ceng kälang khimi na lä Säthaw üng Angthang Kähawi yng ö te vi näte phüng lä angtawtha na hai Judae khö üng Yng saite khimi na ma thai ö vi dy.
44011002	Peterae lä Jerusalem märü-a tyng saite kätü-a, ceng kälang na tea lengkhüng täke hethang ngai hai saite Judae na ma äni sa te lä tämang vi dy näkha Peterae tea käsi thui pa ö vi.
44011003	Äni ce ma “Nang lä ceng kälang khimi na tea dawnghang ly kha äni ce hai mangtä ca te vi be tu” näpa.
44011004	Tukätephüng-a Peterae ma äni ce tea honi phüng angcü üng hai käteng khytä tätang khü-a thui mäcai pa vi dy.
44011005	Peterae ma “Kai lä Jopa märü-a aetang te thüng-a, hini äsämai mang nung te vi. Känih phei haetä kätyng ätäki bälitä tea süng kha Känipre üng hai bäla käthu saite na kai lä nung vi. Tukha honi na lä kai awng saite teng-a tyng vi dy.
44011006	Honi na thung-a kheng saite kätü-a lä, äkho bälitä awng saite ing üng tawngbawi na hai daithung üng tawngbawi na, älawng qawng-a kaw-va saite na hai tävaw amäjy cawngkhang na tea kai lä nung te vi.
44011007	Tupyng-a ‘Peterae ä, aetha lawi. Honi na ra kha ca lawi’ näsaite ätüng kai lä thai te vi.
44011008	Tungaila kai ma ‘Areng ä, aesyng y lyng. Kai lä cai y saite ätete käcakänei tea manila ca vai te y’ näkha näpa.
44011009	Tupyng-a Känipre mang üng äbaeni ätüng lä ‘Säthaw ma caiping vi näsaite tea nang lä cai y näkha thui hang baw nä vi’ näpa.
44011010	Hokä qeng thungtä tyng pyng ea lä, honi angxynlyng na bung Känipre mang-a lawngtä ma la haile king pa vi dy.
44011011	Honi kätü khaw-a kai awng saite ing-a khimi lawng thungtä na lä, tyng vi dy. Äni ce lä Kesari märü üng hai, kai tea mätaw saite khimi na vi.
44011012	Muilaw Käcai ma ‘Äni ce hai mangtä hui praw kha äte lä aedawng näpi y ma’ näkha nä vi. Jopa märü üng Yng saite khimi lawng tärutä lä kai hai mangtä hui ö te vi. Kai ce angxynlyng lä Konelia ing-a aehae ö bawi te vi dy.
44011013	Konelia lä äni üng engthung-a Säthaw üng angtawtha bung aeting kha honi phüng kai ce tea thui vi dy. Säthaw üng angtawtha ma ‘Jopa märü-a khimi mätaw kha Peterae näsaite Simon bung ka lawi.
44011014	Äni lä nang ma hai nang ma ce engthung rütä Säthaw ma aeqang hethang Angthang Kähawi thui vi ai’ näpa.
44011015	Tupyng-a kai lä älo aepe te aetawng angcü-a, Muilaw Käcai lä kai ce tea tyng te kätyng äni ce qawng-a la tyng ö te by vi.
44011016	Tukha Areng Isu üng älo kai lä aedawng haile tyng vi. Äni ma ‘Baptismae Johan lä tui hai baptismae py dy. Tungaila nang ce lä Muilaw Käcai hai-a baptismae dang ö ai mang’ näkha näpa.
44011017	Säthaw ma Areng Isu Khrista tea yng saite mä-ai tähang py te lasawng kätyng ceng kälang khimi na tähang la py te by vi näte lä aenysy te vi dy. Tukätephüng-a kai lä Säthaw tea mäkhang haw y vi” näkha näpa.
44011018	Honi älo thai ea, äni ce lä käsi thui ö y käla ma, Säthaw tea bälaw ö vi dy. “Säthaw lä ceng kälang khimi na tea hing te kangthae dang hethang äni ce tea ae-ui hai pa te vi” näkha näpa.
44011019	Isu tea Yng saite khimi na lä Stephen tea sakälö khü kha bädü pa te phüng-a mityng qütä-a, pryng ö xhixae vi dy. Äni ce phütä na lä Phonecia khö, Saipära angrai sälawng hai Antioh märü khytä tyng ö vi dy. Äni ce lä Isu üng angthang Judae khimi na ma qaitä tea thui pa ö vi dy.
44011020	Tukä ea la äni ce thung-a, Saipära angrai sälawng üng hai Sarene khö üng khimi phütä na la Antioh märü-a ly kha Käri lo aepe saite khimi na tea la Areng Isu üng Angthang Kähawi na thui ö pa vi dy.
44011021	Äni ce lä Areng Isu üng haidae na dang te hai-a, khimi awng mang te na lä Areng Isu tea yng kha äni leithung hui ö vi dy.
44011022	Hini angthang lä Jerusalem märü üng kangkawng na ma thai kha Banaba bung Antioh märü-a mätaw pa dy.
44011023	Äni lä honi märü-a tyng ea Säthaw üng tähang kähawi nung te kätü-a lä, anghawtho vi dy. Äni lä Areng Isu tea bälung mitang hai yng jawjaw hethang mätu pa vi dy.
44011024	Banaba lä khimi mitang pa vi kha Muilaw Käcai kawi te hai-a yng saite la cakhi te vi. Tukha khimi awng mang te na Areng Isu tea yng hethang tähang-a, äni lä säbawng bärai pa vi dy.
44011025	Tupyng-a Banaba lä Sawlae bung ha hethang Tasu märü-a ly vi dy.
44011026	Äni hai aeting tea lä Antioh märü-a, kähyng pa. Änini lä säning jungtä kangkawng üng khimi na hai aeting kha khimipui na tea mätu pa ö vi dy. Yng saite khimi na tea angcü-a Khristen näkha mäthi mang saite mityng lä, Antioh märü vi.
44011027	Honi thüng-a buisaw phütä na lä, Jerusalem märü üng hai, Antioh märü-a ly ö dy.
44011028	Honi na thung üng Akäbu näsaite khimi lawngtä lä, aetha kha Muilaw Käcai ma thui te kätyng “Älawngpre mityng qütä-a lä täkang tho ai näkha thui rüng” pa vi dy. Hini thui rüng saite phüng lä Rom Sica sanphrang Kalodia dung-a lä, tyng pa khaw vi dy.
44011029	Yng saite khimi na lä äma ce bäja te rytä Judae khö-a awng saite kangby jä-ai na tea säbawng hethang aedüng aethui ö vi dy.
44011030	Hikä bälung aedü kha thui saite lo kätyng lä säbawng hethang tangkae na tea Banaba ni Sawlae te mang hai-a, Jerusalem märü üng kangkawng mätawngky na tea py pa vi dy.
44012001	Honi kätü-a Herodae sanphrang lä kangkawng üng phütä khimi ce bung ne kha sakälö khü hethang aetawng pa vi dy.
44012002	Äni lä Johan üng kangby Jaeko bung aekei sawngseng hai-a bädü pa hai te vi.
44012003	Hokä sa tea Judae khimi na ngai ö te, Herodae ma nung te kätü-a lä, Peterae bung la ha hai pa vi dy. (Honi kätü lä täkaw aepae saite aesi qa y käla täkaw ca saite pawi kätü vi.)
44012004	Herodae lä Peterae bung ne kha thawng thung-a pä-ung pa vi dy. Reisae kangkawng bälitä tea lä äni bung ty hai pa vi dy. Cäqengja pawi käni pyng-a, Peterae bung Judae khimi na üng maw-a, mätho hai kha älo cei hethang aedawng te vi.
44012005	Tukätephüng-a Peterae bung lä thawng thung-a pä-ung pa vi dy. Tungaila kangkawng üng khimi na ma la Peterae tähang bälung mitang hai-a, Säthaw ma äni tea säbawng pa hethang tähang aetang kha awng ö vi dy.
44012006	Peterae bung Herodae ma khimi ce üng maw-a mätho kha älo cei saite käni tyng y te kälang üng kärung thung-a, Peterae lä reisae lawng netä säla-a i kha awng pa vi. Äni bung singqy rui känetä hai, mäkhing kha khai pa vi. Thawng thung üng thokhae kung-a la reisae na ty hai ö pa vi.
44012007	Säthaw üng angtawtha lä Peterae üng äteng-a, qengtäma tyng kha thawng thung-a aevang hai pheng pa vi dy. Säthaw üng angtawtha ma Peterae üng mäna-a täkhaw kha “Aetha dawde lawi” näkha i bälaw pa vi. Tukha Peterae äkö caecei üng singqy rui na lä aela king pa vi dy.
44012008	Säthaw üng angtawtha ma “Nang ma üng khabai aemäkhing kha kho painai aecö lawi” näpa. Peterae lä honi thui te kätyng sa pa vi dy. Tupyng-a Säthaw üng angtawtha ma “Känih aekhu kha kai leithung hui lawi” näkha näpa.
44012009	Peterae lä thawng thung üng tho kha Säthaw üng angtawtha leithung hui pa vi dy. Äni lä Säthaw üng angtawtha ma sa saite tea tätang vi näte mäny pa y vi. Äsämai mang nung kha awng te vi näkha aedawng te kae vi.
44012010	Änini lä thawng rui saite reisae na awng te mityng känetä tea cäqengja kha süng hai sa saite märü üng hawngkhae-a tyng hawi vi dy. Honi hawngkhae lä äma ma aepä-awng va pa vi. Tukha änini lä tho kha lolang äteng-a, bäjui hawi vi dy. Tupyng-a Säthaw üng angtawtha lä qengtäma la pa ja vi dy.
44012011	Tupyng-a Peterae lä aemäny va haile saite kätü-a, “Areng Isu lä Säthaw üng angtawtha bung mätaw kha kai tea Herodae sanphrang kö thung üng hai Judae khimi na ma käsi tyng hai hethang ngai saite angxynlyng na thung üng aelawi hai pa dy näte kai lä vaihi mäny te vi dy” näkha näpa.
44012012	Äni lä hini kätyng mäny te kätü-a, Johan Marka üng änä-awi Maeri üng ing-a ly ja vi dy. Honi ing-a lä Yng saite khimi pui na aekäcö ea aetang kha awng ö te vi.
44012013	Peterae lä baesung üng kätho täkhü tea Roda näsaite mawsawng nawngmädi lä kätho teng-a ly pa dy.
44012014	Äni lä Peterae üng ätüng mae kha anghawtho phi te hai ma kätho pä-awng y käla ingthung mang-a aehui ea kung haile kha äni ma khimi ce tea “Peterae lä kätho üng ärang-a awng dy” näkha näpa.
44012015	Äni ce ma “Nang lä mäthö te vi dy” näpa. Tungaila mawsawng nawngmädi ma äma thui saite lä tätang vi näte phüng thui pa täto kha äni ce ma “Honi lä Peterae bung rui saite Säthaw üng angtawtha ngaw müng” näpa dy.
44012016	Tungaila Peterae lä kätho tea täkhü täto kha awng pa be ea lä, äni ce ma kätho pä-awng pa vi dy. Tukha äni ce lä Peterae bung nung kha cangxei ö vi dy.
44012017	Peterae ma äni ce sitäri-a awng hethang äkö hai mäkhang kha äma bung Säthaw ma thawng thung üng makä sa kha bälawi pa mei näte phüng na thui pa vi dy. Tupyng-a “Hini phüng na Jaeko hai kangby jä-ai kälang na tea thui pa jo ba ä” näkha täru khüng ea lä mityng kälang mang-a ly ja pa vi dy.
44012018	Khö aevang ea lä “Peterae lä ma-a vi dy mei” näkha thawng rui saite reisae na lä aedüng kha bälungbi te hai ri ö phi vi dy.
44012019	Herodae sanphrang lä Peterae bung mäqang hai ea aeting pa y vi kha rui saite reisae na tea älo düng lilöpro kha äni ce tea bädü hai pa vi dy. Tupyng-a Herodae sanphrang lä Judae khö üng tho kha Kesari märü-a käni käqae-a awng pa vi dy.
44012020	Herodae lä Taira märü üng khimi na hai Sidon märü üng khimi na tea tengxyng y kädawtho kha honi märü üng khimi na lä, aekäcö ea äni tea ly pa ö dy. Angcü-a Herodae üng ing-a pyng saite mätawngky Blastus üng säbawng saite na dang ö dy. Tupyng-a Herodae sanphrang tea kung kha aede haile hethang älo na thui pa ö dy. Ätephüng-a mei nädylä, äni ce üng pre lä Herodae sanphrang üng pre-a, vyngsai na rang kha ca nei te phüng-a vi.
44012021	Herodae sanphrang ma aedo saite käni-a lä, sanphrang üng aekhu aena saite ävang käting na aekhu aena kha äma üng aety nae-a aety ea khimi ce tea älo na thui pa vi dy.
44012022	Äni ce ma “Hini ätüng lä khimi üng ätüng y vi. Angra üng ätüng vi” näkha hang ea thui pa ö vi dy.
44012023	Sanphrang lä äma tea khimi ce ma bälaw hethang mäkhang te y vi. Säthaw üng phung-ang khimi ce tea bälaw hai pa y te phüng-a, qengtäma Säthaw üng angtawtha ma äni tea kälung ca hai kha dü pa vi dy.
44012024	Säthaw üng Älo angthang lä aethang hai dü kha Yng saite khimi na lä awng mang rae ea aepu rae pa vi dy.
44012025	Banaba ni Sawlae lä äma ce sa he awng saite kälu na sa khüng pyng ea Johan Marka bung ka ea Jerusalem märü-a ly kha Antioh märü-a vawi ö vi dy.
44013001	Antioh kangkawng thung-a lä buisaw na hai särae na awng vi. Äni ce lä Banaba, khimi kangnung näsaite Simon, Sarene khö üng Lucia, Herodae hai mangtä ryng saite Manen hai Sawlae ce vi.
